key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
301,"制作委托：小猫咪的最爱","我的主人格格鲁玖想和他“中意的小猫咪”一起去吃小猫咪最喜欢的食物。请谨防食物中毒，细心烹调出猫魅风味海产烤串。",113,6,12,1,30,0,1,206,206,0,0,16,276,32,80011,917803,True,0,1,52220,534,155,18,5,3999030,110031,True,0,14
302,"批发委托：为客人提供的美食","我的主人格格鲁玖想招待友人、举办宴会。但客人实在是太多了，光凭专属厨师应付不过来。请为我们提供大量的烤黑鳎。",113,6,12,1,30,0,1,206,206,0,0,16,276,32,80011,917804,True,0,1,20330,114,290,26,5,3999030,110031,True,0,14
303,"筹集委托：面向占星台的面包","阿德内尔占星台向我们下了食品订单。大多占星学家的性格都很保守，在饮食方面也喜欢吃传统食品。请为我们提供用黑麦制成的伊修加德传统面包——骑士面包。",122,6,12,1,35,0,1,385,385,0,0,16,276,63,80011,917913,True,0,1,68670,398,156,19,5,3643002,110062,True,0,14
304,"制作委托：长期航海用的酸泡菜","酸泡菜是将甘蓝切丝再腌制而成的，因此可以长期保存。不仅如此，它还能预防坏血病，是长期航海的必备品。请为我们提供酸泡菜这种热卖商品。",114,6,12,1,35,0,1,27,27,0,0,16,276,27,80011,917914,True,0,1,57570,532,156,18,5,4143334,110034,True,0,14
305,"批发委托：长期航海用的饼干","橡果饼干在卢恩族船员中大受好评。由于饼干的保质期比面包更长，因此很适合做长期航海的储备粮。我们商会也一直在卖这种饼干，请多为我们提供一些。",114,6,12,1,35,0,1,27,27,0,0,16,276,27,80011,917915,True,0,1,30230,91,291,26,5,4143334,110034,True,0,14
306,"制作委托：受骑兵欢迎的烤鱼","听说最近骑兵团的伙食质量下降了。因此有不少骑兵都来向我们酒保商人购买美味佳肴。请为我们提供饱受欢迎的艾蒿烤鲤鱼。",122,6,12,2,35,0,1,385,385,0,0,16,276,63,80012,917916,True,0,1,36000,431,157,18,5,3643002,110062,True,0,14
307,"制作委托：宴会上的蛋奶酥","阿德内尔占星台要举办宴会招待教皇厅的圣职者，因此向我们下了点心的订单。请厨艺过人的工匠来协助我们，制作精灵族的传统点心奶酪蛋奶酥。",122,6,12,2,35,0,1,385,385,0,0,16,276,63,80012,917917,True,0,1,79780,250,157,18,5,3643002,110062,True,0,14
308,"批发委托：暖身汤","我们酒保商人长期为守卫阿德内尔占星台的狄兰达尔家骑兵团提供食材。其中，暖身汤最受欢迎。骑兵人数不少，请准备大量的盐韭洋葱汤。",122,6,12,2,35,0,1,385,385,0,0,16,276,63,80012,917918,True,0,1,41990,156,292,26,5,3643002,110062,True,0,14
309,"筹集委托：为神殿骑士提供的奶酪","教皇厅直属神殿骑士要来白云崖前哨视察。请帮我们准备食物招待他。他最爱吃口感细腻的罗兰莓奶酪，请提供这种食物。",123,6,12,1,40,0,1,402,402,0,0,16,276,63,80011,917919,True,0,1,56430,481,158,19,5,3643494,110063,True,0,14
310,"制作委托：长期航海用的肉干","在航海时，如果长期吃难吃的食物，有些船员就会惹是生非。为维持船员们的好心情，肉干是航海时的必需品。请为我们提供加入香料的牛肉干。",114,6,12,1,40,0,1,27,27,0,0,16,276,27,80011,917920,True,0,1,69350,460,158,18,5,4143334,110034,True,0,14
311,"批发委托：晶亮苹果汁","我们想让利姆萨·罗敏萨的人也尝尝用产自库尔札斯的晶亮苹果做的果汁。请为我们提供大量美味的苹果汁，让对食物挑剔的人也能交口称赞。",114,6,12,1,40,0,1,27,27,0,0,16,276,27,80011,917921,True,0,1,47700,266,293,26,5,4143334,110034,True,0,14
312,"制作委托：送去野战医院的奶酪","奶油奶酪柔软易食又有营养，即使是伤兵也能吃。最近，野战医院向我们订了大批此种奶酪。请为我们提供酸酸甜甜的奶油奶酪。",123,6,12,2,40,0,1,402,402,0,0,16,276,63,80012,917922,True,0,1,56430,481,159,18,5,3643494,110063,True,0,14
313,"制作委托：面向骑兵团的便携食品","狄兰达尔家的骑兵向我们下了订单，说是需要些既有营养，又能随时吃的便携食品。请为他们提供加入了盐渍鳕鱼的油炸盐渍鳕鱼丸。",123,6,12,2,40,0,1,402,402,0,0,16,276,63,80012,917923,True,0,1,96130,559,159,18,5,3643494,110063,True,0,14
314,"批发委托：庆祝用的点心","祭奠伊修加德圣人达奈芬的节日马上就要到来了。鱼糕是此节日中不可或缺的点心。请为我们提供大量翻车鱼造型的鱼糕。",123,6,12,2,40,0,1,402,402,0,0,16,276,63,80012,917924,True,0,1,44930,177,294,26,5,3643494,110063,True,0,14
315,"筹集委托：伊修加德风味庆祝用蛋糕","在我们圣寇伊纳克财团工作的人，出身、民族、部族都各不相同。为增进大家的友谊，我们规定大家一起庆祝各地的节日。请为我们制作伊修加德风味庆祝用蛋糕。",124,6,12,1,45,0,1,416,416,0,0,16,276,67,80011,917925,True,0,1,106480,530,160,19,5,4258823,110064,True,0,14
316,"制作委托：招待梅梅卢恩用的菜肴","最近，我们商会和卢恩族的梅梅卢恩交易站开始做生意了。卢恩族喜欢吃蛋，为了能使谈判顺利进行，请为我们提供用碧企鹅蛋做的辛辣蛋。",114,6,12,1,45,0,1,27,27,0,0,16,276,27,80011,917926,True,0,1,113900,559,160,18,5,4143334,110034,True,0,14
317,"批发委托：招待吉吉卢恩用的菜肴","在和卢恩族谈生意时，只要摆上用蛋做的菜肴，他们就会很高兴。我们过几天将和吉吉卢恩交易站谈生意，因此需要些菜肴招待他们。请为我们提供大量使用鲜蛋制成的拉诺西亚吐司。",114,6,12,1,45,0,1,27,27,0,0,16,276,27,80011,917927,True,0,1,75760,128,295,26,5,4143334,110034,True,0,14
318,"制作委托：庆祝新发现的蘑菇菜肴","前几天，某位调查员挖掘出了十分稀有的遗物。为了庆祝此伟大的发现，我们想举办一场晚餐会。请为那位调查员制作他最爱吃的蘑菇菜肴。",124,6,12,3,45,0,1,416,416,0,0,16,276,67,80013,917928,True,0,1,126270,540,161,18,5,4258823,110064,True,0,14
319,"制作委托：休息时供给的健康茶","由于挖掘遗迹时会引起扬尘，因此在休息的时候会为调查队员提供饮料润润喉咙。请制作加入了香料和草药等材料的香草茶，调查队员们最喜欢喝这个。                 ",124,6,12,3,45,0,1,416,416,0,0,16,276,67,80013,917929,True,0,1,90400,251,161,18,5,4258823,110064,True,0,14
320,"批发委托：拉姆布鲁斯喜欢的食物","拉姆布鲁斯率领调查队挖掘遗迹，我们想将他最喜欢的食物送给他，以表谢意。拉姆布鲁斯平日里最喜欢罗兰莓，请为我们提供大量美味的罗兰莓酸奶昔。",124,6,12,3,45,0,1,416,416,0,0,16,276,67,80013,917930,True,0,1,54240,215,296,26,5,4258823,110064,True,0,14
321,"制作委托：毒药的材料","某位被称作制毒名人的炼金术士向我们订了水银。由于毒药卖得太好，因此他没有时间自己制作毒药的材料了。世道真是不太平，请为我们提供大量的水银。",118,6,11,3,1,0,1,51,51,0,0,15,275,51,80013,917805,True,0,1,800,113,122,18,5,4067692,110038,True,0,14
322,"制作委托：流行的魔导书","最近秘术师在冒险者之间很受欢迎，魔导书也因此疯卖。为了抓住此商机，我们要先确保魔导书的库存。请有能力的炼金术士协助我们。",118,6,11,3,1,0,1,51,51,0,0,15,275,51,80013,917806,True,0,1,2040,114,122,18,5,4067692,110038,True,0,14
323,"筹集委托：植物成长促进剂","为了使在灵灾时受伤的森林复苏，格里达尼亚的刻木匠行会向我们订了植物成长剂1型。请擅长炼金术的工匠助我们一臂之力。",119,6,11,3,1,0,1,263,263,0,0,15,275,42,80013,917807,True,0,1,1330,114,122,19,5,3958293,110035,True,0,14
324,"制作委托：用于制造武具的粘合剂","利姆萨·罗敏萨的纳尔迪克＆威米利作坊向我们订了黏胶，但不巧的是现在没货。该作坊是我们的重要贸易伙伴，请擅长炼金术的工匠助我们一臂之力。",119,6,11,3,1,0,1,263,263,0,0,15,275,42,80013,917808,True,0,1,1330,115,123,18,5,3958293,110035,True,0,14
325,"制作委托：旅行商人的必需品","对于游走各地的旅行商人来说，保持健康十分重要。因此解毒药是旅途中的必需品。为下次旅行做准备，请为我制作耐用的解毒药。",119,6,11,3,1,0,1,263,263,0,0,15,275,42,80013,917809,True,0,1,800,112,123,18,5,3958293,110035,True,0,14
326,"筹集委托：初学者用的幻杖","在一些经常前往危险地带的冒险者之间，流行起学习简单的治疗魔法。为此，面向初学者用的幻杖卖火了。为保证库存，请为我们提供枫木幻杖。",118,6,11,3,1,0,1,51,51,0,0,15,275,51,80013,917810,True,0,1,980,112,123,19,5,4067692,110038,True,0,14
327,"制作委托：对抗沙尘的眼药","干燥的萨纳兰地区经常扬尘飞沙，有不少人被砂子迷了眼睛。为此，眼药就成了经久不衰的商品。请手艺高超的炼金术士为我们提供眼药，确保库存。",118,6,11,3,5,0,1,51,51,0,0,15,275,51,80013,917811,True,0,1,2490,139,124,18,5,4067692,110038,True,0,14
328,"制作委托：夫人的饮用水","因喝井水会拉肚子，某位富商的妻子下订单，要求我们用青铜蒸馏器细心收集蒸馏水。请手艺高超的炼金术士助我们一臂之力。",118,6,11,3,5,0,1,51,51,0,0,15,275,51,80013,917812,True,0,1,1420,169,124,18,5,4067692,110038,True,0,14
329,"筹集委托：初学者用的改良幻杖","初学治疗魔法的冒险者们想要更加优良的幻杖。为了满足他们的需求，我们想贩卖经过加工后的初学者幻杖。请手艺高超的炼金术士助我们一臂之力。",119,6,11,3,5,0,1,263,263,0,0,15,275,42,80013,917813,True,0,1,5220,293,124,19,5,3958293,110035,True,0,14
330,"制作委托：用于缓冲的橡胶","前几天我从格里达尼亚进了一批高级木制家具，但在运输过程中撞到了载货架，家具受到了损伤，结果没能卖出好价钱。因此，为保护昂贵商品，我想试着使用一下橡胶。",119,6,11,3,5,0,1,263,263,0,0,15,275,42,80013,917814,True,0,1,1420,140,125,18,5,3958293,110035,True,0,14
331,"制作委托：用于蜡烛的蜂蜡","纳尔札尔教团向我们订了蜂蜡。他们似乎是想将其用于葬礼中。因此，请为我们制作去除掉不纯物的蜂蜡。请擅长炼金术的工匠助我们一臂之力。",119,6,11,3,5,0,1,263,263,0,0,15,275,42,80013,917815,True,0,1,3600,170,125,18,5,3958293,110035,True,0,14
332,"筹集委托：流行的巫书","最近秘术师在冒险者之间很受欢迎，魔导书也因此疯卖。为了抓住此商机，我们要先确保枫木巫书的库存。请有能力的炼金术士协助我们。",118,6,11,3,5,0,1,51,51,0,0,15,275,51,80013,917816,True,0,1,6280,169,125,19,5,4067692,110038,True,0,14
333,"制作委托：用于新事业的枫木幻杖","幻杖在冒险者之间卖得很不错。在咒术盛行的乌尔达哈，幻杖一般由做小买卖的商人贩卖。因此我们应该抓住此机会。请为我们提供能够大量贩卖的枫木幻杖。",118,6,11,3,10,0,1,51,51,0,0,15,275,51,80013,917637,True,0,1,9990,191,126,18,5,4067692,110038,True,0,14
334,"制作委托：面向咒术师行会的以太药","咒术师行会向我们订了以太药。那帮人付款很慢，说实话我不想和他们做生意……但我们已交往甚久，不好拒绝。请为我们制作能快速恢复魔力的以太药。",118,6,11,3,10,0,1,51,51,0,0,15,275,51,80013,917638,True,0,1,8930,169,126,18,5,4067692,110038,True,0,14
335,"筹集委托：用于海关研修的魔导书","利姆萨·罗敏萨的梅尔凡海关向我们下订单，说需要研修用的魔导书。那里的各类检查都需要使用秘术，因此才需要魔导书的吧。总之，请为我们提供梣木巫书。",120,6,11,3,10,0,1,271,271,0,0,15,275,42,80013,917639,True,0,1,12030,230,126,19,5,2540087,110036,True,0,14
336,"制作委托：运货人的随身药","商队遭遇魔物袭击，商人受伤，这种事一点也不罕见。为以防万一，我们互助会都让运货人带上恢复药。请为运货人制作恢复药。",120,6,11,3,10,0,1,271,271,0,0,15,275,42,80013,917640,True,0,1,7880,168,127,18,5,2540087,110036,True,0,14
337,"制作委托：用于新耕作方法的炼金药","最近，我们开始与拉诺西亚的赤血雄鸡农场做生意。他们好像在尝试各种新的耕作方法，且对炼金术调配出的植物成长促进剂颇有兴趣。请为我们提供1个。",120,6,11,3,10,0,1,271,271,0,0,15,275,42,80013,917641,True,0,1,8930,284,127,18,5,2540087,110036,True,0,14
338,"筹集委托：用于建造新房的瓦片","即将在西萨纳兰建设的住宅区将会成为富人区，我们设想瓦片将成为紧缺建材。因此想要确保瓦片的库存数量。请助我们一臂之力。",118,6,11,3,10,0,1,51,51,0,0,15,275,51,80013,917642,True,0,1,6880,175,127,19,5,4067692,110038,True,0,14
339,"制作委托：面向冒险者的梣木幻杖","幻杖在冒险者之间卖得很不错。我们之前从没卖过幻杖，但现在要重新考虑这件事了。为了能够实现商品的多样化，请助我们一臂之力。",118,6,11,3,15,0,1,51,51,0,0,15,275,51,80013,917643,True,0,1,11040,230,128,18,5,4067692,110038,True,0,14
340,"制作委托：确保魔导书的库存","图书是阿修加纳贸易公司的重要商品之一。但最近，市场对魔导书的需求越来越大，导致我们的库存有些不足。为改善此状况，请为我们提供雕花硬革魔导书。",118,6,11,3,15,0,1,51,51,0,0,15,275,51,80013,917644,True,0,1,22790,468,128,18,5,4067692,110038,True,0,14
341,"筹集委托：给人打气的炼金药","纳尔札尔教团的圣阿达玛·兰达玛教会想要耐力之药。因为那个教会里有不少陵园，在葬礼时会来许多人。其中不乏有悲痛欲绝的人，这药就是为那些人准备的。",121,6,11,3,15,0,1,300,300,0,0,15,275,44,80013,917645,True,0,1,14920,172,128,19,5,2540238,110037,True,0,14
342,"制作委托：献给故人的魔导书","有冒险者想将魔导书献给埋葬在圣阿达玛·兰达玛教会的友人，因此需要一本硬革魔导书。请为那位已故秘术师制作本好书。",121,6,11,3,15,0,1,300,300,0,0,15,275,44,80013,917646,True,0,1,22790,234,129,18,5,2540238,110037,True,0,14
343,"制作委托：安慰人的炼金药","纳尔札尔教团的圣阿达玛·兰达玛教会想要意力之药。悲伤很容易令人失去力量，因此教会的祭司们希望用灵药安慰悲伤的人的心灵。请为我们提供有效的药。",121,6,11,3,15,0,1,300,300,0,0,15,275,44,80013,917647,True,0,1,16920,170,129,18,5,2540238,110037,True,0,14
344,"筹集委托：拳斗士用的炼金药","斗技场财团正在筹备一场奇怪的比赛。他们想让拳斗士喝下炼金药，然后把他们关在场地里对战，名为“刚力死亡对决”。希望不要出现死伤事故。请为我们提供炼金药。",118,6,11,3,15,0,1,51,51,0,0,15,275,51,80013,917648,True,0,1,16920,174,129,19,5,4067692,110038,True,0,14
345,"制作委托：野性十足的幻杖","最近，一部奇妙的戏剧正在空前流行。它讲的是美丽的魔法师用野性十足的幻杖打倒恶徒的故事。因此，绿叶梣木幻杖在上流阶级中卖得很火。为抓住这一商机，请助我们一臂之力。",118,6,11,3,20,0,1,51,51,0,0,15,275,51,80013,917565,True,0,1,21600,344,130,18,5,4067692,110038,True,0,14
346,"批发委托：研究生最想要的","最近，为乌尔达哈培养御医的福隆戴尔药学院要举办考试。每到这个时候，智力之药就卖得很火。虽然不知这药能管上什么用，总之先大量制作一批。",118,6,11,3,20,0,1,51,51,0,0,15,275,51,80013,917566,True,0,1,11560,101,130,26,5,4067692,110038,True,0,14
347,"筹集委托：用于传令书信的墨水","在潮湿的森林中，手写的东西很容易受潮变模糊。因此我们想用炼金术炼成墨水写传令书信。衷心希望有能力的工匠来协助我们。",13,6,11,3,20,0,1,129,129,0,0,15,275,56,80013,917567,True,0,1,17120,485,130,19,5,2257677,110006,True,0,14
348,"制作委托：义勇兵用的毒药","为了让新手义勇兵也能够打败鸟人族，我等鬼哭队第五枪队在考虑使用失明毒药。衷心希望有能力制作防御用毒药的工匠来协助我们。",13,6,11,2,20,0,1,129,129,0,0,15,275,56,80012,917568,True,0,1,21600,281,131,18,5,2257677,110006,True,0,14
349,"批发委托：义勇兵用的炼金药","为了让新手义勇兵能够百发百中射杀敌人，我等鬼哭队第五枪队在考虑使用巧力之药。衷心希望有能力制作防御用毒药的工匠来协助我们。",13,6,11,2,20,0,1,129,129,0,0,15,275,56,80012,917569,True,0,1,7710,101,131,26,5,2257677,110006,True,0,14
350,"制作委托：对付术师用的毒药","为和会使用魔法的鸟人族战斗，我们需要能涂在箭上的沉默毒药。衷心希望有能力制作阻碍魔法咏唱毒药的工匠来协助我们。",13,6,11,2,20,0,1,129,129,0,0,15,275,56,80012,917570,True,0,1,21600,230,131,18,5,2257677,110006,True,0,14
351,"制作委托：用于魔法人偶的油","以制作魔法人偶闻名的名匠向我们订了蟹油。要维护用细小齿轮与机械制造的魔法人偶，蟹油是不可或缺的。希望有能力的炼金术士能助我们一臂之力。",118,6,11,3,25,0,1,51,51,0,0,15,275,51,80013,917817,True,0,1,25250,326,132,18,5,4067692,110038,True,0,14
352,"筹集委托：嵌在窗户上的玻璃板","我等鬼哭队第五枪队一向以诚实为信条。前几天在训练中，我们打碎了石场水车居民家的玻璃，因此我们想道歉并为居民修补。请为我们提供能镶嵌在窗户里的玻璃板。",13,6,11,3,25,0,1,129,129,0,0,15,275,56,80013,917818,True,0,1,21650,229,132,19,5,2257677,110019,True,0,14
353,"批发委托：面向中级秘术师的魔导书","利姆萨·罗敏萨的秘术师在乌尔达哈也有了大显身手的机会。以此为商机，阿修加纳贸易公司想将魔导书推销出去。请为我们提供大量的面向中级秘术师的魔导书。",118,6,11,3,25,0,1,51,51,0,0,15,275,51,80013,917819,True,0,1,26160,203,132,26,5,4067692,110038,True,0,14
354,"制作委托：献给法师的幻杖","我等鬼哭队第五枪队为感谢平日里协助我们的法师，想赠予他们幻杖。请为我们提供经过加工的枫木幻杖。",13,6,11,2,25,0,1,129,129,0,0,15,275,56,80012,917820,True,0,1,36390,379,133,18,5,2257677,110019,True,0,14
355,"制作委托：研究用的魔导书","最近，有不少冒险者都擅用秘术，我等鬼哭队第五枪队认为这种秘术可以用来加强辅城的防御。请为我们提供研究用的魔导书。",13,6,11,2,25,0,1,129,129,0,0,15,275,56,80012,917821,True,0,1,43600,715,133,18,5,2257677,110019,True,0,14
356,"批发委托：辅城的备用药","我等鬼哭队第五枪队为应对鸟人族的袭击，需要储备一些药品。衷心希望有能力制作大量高级恢复药的工匠来协助我们。",13,6,11,2,25,0,1,129,129,0,0,15,275,56,80012,917822,True,0,1,17310,126,133,26,5,2257677,110019,True,0,14
357,"筹集委托：用于紧急情况的军用药","为加强太阳海岸的防御，我的主人格格鲁玖想雇佣身手了得的佣兵。但光有佣兵还不够，为以防万一，还要准备能够提高他们战斗力的药品。",113,6,11,3,30,0,1,206,206,0,0,15,275,32,80013,917823,True,0,1,41410,372,134,19,5,3999030,110031,True,0,14
358,"制作委托：出口用的妙药","由炼金术士所炼成的妙药是乌尔达哈重要的出口商品之一，经常销往与龙族苦战的宗教城邦伊修加德。请有能力的炼金术士来帮我们确保库存。",118,6,11,3,30,0,1,51,51,0,0,15,275,51,80013,917824,True,0,1,41410,296,134,18,5,4067692,110038,True,0,14
359,"批发委托：大量的鬼胶","纳尔迪克＆威米利作坊向我们订了大量的粘合剂。由于数量过多，以我们的库存无法应对，请有能力制作大量鬼胶的炼金术士助我们一臂之力。",118,6,11,3,30,0,1,51,51,0,0,15,275,51,80013,917825,True,0,1,21740,175,281,26,5,4067692,110038,True,0,14
360,"制作委托：合同用的墨水","在做交易时，格格鲁玖商会定会准备好合同书。而写合同离不开优质羊皮纸和墨水。请为我们提供不褪色不晕染的优质墨水。",113,6,11,1,30,0,1,206,206,0,0,15,275,32,80011,917826,True,0,1,41410,440,135,18,5,3999030,110031,True,0,14
361,"制作委托：用于艺术鉴赏的炼金药","我的主人格格鲁玖沉迷于艺术。为鉴赏艺术品，他需要巧力之妙药。至于药效，只要能“不管多黑都能看清舞女的曼妙身姿”就没问题了。",113,6,11,1,30,0,1,206,206,0,0,15,275,32,80011,917827,True,0,1,41410,230,135,18,5,3999030,110031,True,0,14
362,"批发委托：用于维持景观的成长促进剂","我的主人格格鲁玖喜欢南洋岛屿的异国风情。虽种了产自南洋的艳丽植物，但必须精心照料才能使之茁壮成长。请为我们提供植物用的成长促进剂。",113,6,11,1,30,0,1,206,206,0,0,15,275,32,80011,917828,True,0,1,27950,69,282,26,5,3999030,110031,True,0,14
363,"筹集委托：异端审问官用的幻杖","领导伊修加德正教的教皇厅下了订单，说是要订做面向异端审问官的幻杖。经常有异端者嫌疑犯在受审时死亡，因此需要增派一些会治疗魔法的人员。请为他们提供用着顺手的幻杖。",122,6,11,3,35,0,1,385,385,0,0,15,275,63,80013,917931,True,0,1,64750,462,136,19,5,3643002,110062,True,0,14
364,"制作委托：失明猛毒药","乌尔达哈的白金幻象向我们下了失明猛毒药的订单。这种毒药会导致人暂时失明。虽然有点卑鄙，但请准备好确实奏效的失明猛毒药。",118,6,11,3,35,0,1,51,51,0,0,15,275,51,80013,917932,True,0,1,72600,192,136,18,5,4067692,110038,True,0,14
365,"批发委托：热卖商品猛毒药","世上有许多人都想得到毒药，客人们全到我们这里买，到底都是拿来做什么的呢？总之，为了保证充足的库存，请为我们提供大量的猛毒药。",118,6,11,3,35,0,1,51,51,0,0,15,275,51,80013,917933,True,0,1,43560,119,283,26,5,4067692,110038,True,0,14
366,"制作委托：面向占星台的魔导书","阿德内尔占星台向我们订了魔导书，通过运用秘术，可以提高占星预测出的龙族动向的精准度。虽不知这办法有没有用，请提供魔导书。",122,6,11,2,35,0,1,385,385,0,0,15,275,63,80012,917934,True,0,1,72600,972,137,18,5,3643002,110062,True,0,14
367,"制作委托：失眠症的对策","我们的老主顾骑兵下了订单，说是需要睡眠猛毒药。据说，自从他参与异端审问以来，就没睡过一天好觉。他想要一种能让人忘记一切，酣畅睡眠的药。",122,6,11,2,35,0,1,385,385,0,0,15,275,63,80012,917935,True,0,1,64750,292,137,18,5,3643002,110062,True,0,14
368,"批发委托：异端审问官用的麻醉药","领导伊修加德正教的教皇厅下了订单，说是需要麻痹猛毒药，为的是在审问过程中麻痹嫌犯的身体，同时保持他们意识的清醒……请提供大量的麻痹猛毒药。",122,6,11,2,35,0,1,385,385,0,0,15,275,63,80012,917936,True,0,1,38850,136,284,26,5,3643002,110062,True,0,14
369,"筹集委托：面向骑兵团的军用药","狄兰达尔家的骑兵团向我们订了军用药。被迫与龙族战斗的他们需要药劲强、见效快的恢复药。请提供连重伤员都能救活的恢复药。",123,6,11,3,40,0,1,402,402,0,0,15,275,63,80013,917937,True,0,1,63810,475,138,19,5,3643494,110063,True,0,14
370,"制作委托：卷扬机的润滑油","艾玛吉娜矿山公司向我们下了订单，说是需要维护卷扬机的润滑油。请准备好材料，认真制油，为我们提供上等的鲨油，令卷扬机在沙尘漫天的工作环境下也能运作自如。",118,6,11,3,40,0,1,51,51,0,0,15,275,51,80013,917938,True,0,1,40730,484,138,18,5,4067692,110038,True,0,14
371,"批发委托：出口用的苏醒药","明知库尔札斯地区治安不好，我们仍铤而走险，去那里做生意了。该地与龙族的战争愈演愈烈，因此药品供不应求。请提供上好的苏醒药。",118,6,11,3,40,0,1,51,51,0,0,15,275,51,80013,917939,True,0,1,38290,160,285,26,5,4067692,110038,True,0,14
372,"制作委托：异端记录用的墨水","教皇厅向我们订了高级墨水。他们需要详细记录下抓来的异端分子的“供述”，以为今后抓捕异端者提供方便。请为我们提供不褪色的墨水。",123,6,11,2,40,0,1,402,402,0,0,15,275,63,80012,917940,True,0,1,63810,637,139,18,5,3643494,110063,True,0,14
373,"制作委托：新战术的验证材料","狄兰达尔家的骑兵团下了魔导书的订单。为研究对抗龙族的新战术，他们需要验证一下秘术的实用性。请为他们制作优质的秘术师用魔导书。",123,6,11,2,40,0,1,402,402,0,0,15,275,63,80012,917941,True,0,1,94280,486,139,18,5,3643494,110063,True,0,14
374,"批发委托：防锈用的羊毛脂","在库尔札斯地区，武具经常会因雪生锈，这个问题十分严峻。因此可以当作除锈剂来使用的羊毛脂在那里卖得很好。我们想保证库存，请为我们提供大量的羊毛脂。",123,6,11,2,40,0,1,402,402,0,0,15,275,63,80012,917942,True,0,1,20000,214,286,26,5,3643494,110063,True,0,14
375,"筹集委托：防身用的睡眠剧毒药","我们圣寇伊纳克财团正在挖掘银泪湖沿岸的古代亚拉戈文明的遗迹。调查队员经常会被魔物袭击。请为我们提供睡眠剧毒药以用来防身。",124,6,11,3,45,0,1,416,416,0,0,15,275,67,80013,917943,True,0,1,95350,534,140,19,5,4258823,110064,True,0,14
376,"制作委托：出口用的金针","野生席兹在黑衣森林数量越来越多，因此需要能够治疗石化的金针。下次去黑衣森林做买卖时，我们准备把好用的金针卖给那里的人。请为我们制作金针，补足库存。",118,6,11,3,45,0,1,51,51,0,0,15,275,51,80013,917944,True,0,1,106480,499,140,18,5,4067692,110038,True,0,14
377,"批发委托：面向富裕阶层的耐力之秘药","乌尔达哈富裕阶层间的流行趋势时刻都在变化，现在，在上了年纪的男性间最流行的就要数耐力之秘药了。请为他们制作大量喝了就能精力充沛的耐力之秘药。",118,6,11,3,45,0,1,51,51,0,0,15,275,51,80013,917945,True,0,1,57210,150,287,26,5,4067692,110038,True,0,14
378,"制作委托：睡眠卫士沉默毒药","即使是对志同道合的同伴，也有无法容忍的时候。比如邻床的同事那烦人又啰嗦的梦话……我需要一些能让他不出声的药，不然这觉是真的没法睡了。",124,6,11,3,45,0,1,416,416,0,0,15,275,67,80013,917946,True,0,1,95350,557,141,18,5,4258823,110064,True,0,14
379,"制作委托：捕雕用的毒药","总有骏雕来到挖掘调查队的营地偷吃的，为了不再被它们偷走食物，我们想在诱饵中放入毒药，请为我们提供腐蚀肉体的损血剧毒药。",124,6,11,3,45,0,1,416,416,0,0,15,275,67,80013,917947,True,0,1,106480,484,141,18,5,4258823,110064,True,0,14
380,"批发委托：挖掘工人用的炼金药","在挖掘古代亚拉戈文明的遗迹时，有时会被崩落的石材等重物困住。为了增加挖掘工人的体力，请为我们制作大量的刚力之秘药。",124,6,11,3,45,0,1,416,416,0,0,15,275,67,80013,917948,True,0,1,51270,172,288,26,5,4258823,110064,True,0,14
381,"制作委托：廉价的内衣","第七灵灾之后，大量流民涌入乌尔达哈，使得这里人口激增。特别是穷人的数量越来越多。请制作面向这类人的廉价内衣。",118,6,10,3,1,0,1,51,51,0,0,14,274,51,80013,917829,True,0,1,1690,112,82,18,5,4067692,110038,True,0,14
382,"制作委托：面向工匠的裤子","请制作工匠平时能穿的裤子。我们打算卖得很便宜，因此材料用草布也没关系。但裤子一定要结实。请有自信的裁衣匠助我们一臂之力。",118,6,10,3,1,0,1,51,51,0,0,14,274,51,80013,917830,True,0,1,2220,114,82,18,5,4067692,110038,True,0,14
383,"筹集委托：运货人的内衣","商队互助会雇用了许多运货人，他们想为每天汗流浃背的运货人提供舒适的草布内衣。因为这不是商品所以不用在意外观。请对裁衣有自信的工匠助我们一臂之力。",119,6,10,3,1,0,1,263,263,0,0,14,274,42,80013,917831,True,0,1,1690,113,82,19,5,3958293,110035,True,0,14
384,"制作委托：运货人的手套","运货人每天都要搬运许多货物，因此总会被木箱的倒刺割到手。虽说那点小伤不算什么，可如果手上的血沾到货物上可就不得了了。请为我们提供面向运货人的手套。",119,6,10,3,1,0,1,263,263,0,0,14,274,42,80013,917832,True,0,1,1160,112,83,18,5,3958293,110035,True,0,14
385,"制作委托：热卖的僧袍","要想从萨纳兰的炎炎烈日下保护肌肤，那最好选择能包裹住全身的僧袍。由于僧袍是不可或缺的热卖商品，因此我们想确保其库存。请对裁衣有自信的工匠助我们一臂之力。",119,6,10,3,1,0,1,263,263,0,0,14,274,42,80013,917833,True,0,1,2740,115,83,18,5,3958293,110035,True,0,14
386,"筹集委托：保护头发的兜帽","板金制的头盔能够保护头部，但头发容易被金属板夹住，那简直是太疼了。因此我们想把垫在头盔下的草布兜帽作为商品出售。请有能力的裁衣匠来协助我们。",118,6,10,3,1,0,1,51,51,0,0,14,274,51,80013,917834,True,0,1,1690,113,83,19,5,4067692,110038,True,0,14
