key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100151,"比尔格的奇迹","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升15
使用之后会令内静积累的效果减半
效率：100（100～）
成功率：70%",240,247,1960,14,15,58,67632,True,0,10,100145,100146,100147,100148,100149,100150,100151,100152
100152,"比尔格的奇迹","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升15
使用之后会令内静积累的效果减半
效率：100（100～）
成功率：70%",240,247,1960,15,16,58,67632,True,0,10,100145,100146,100147,100148,100149,100150,100151,100152
100153,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,8,9,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100154,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,9,10,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100155,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,10,11,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100156,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,11,12,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100157,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,12,13,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100158,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,13,14,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100159,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,14,15,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100160,"妮美雅的纺车","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
随工作小调档数的消耗程度恢复相应的耐久
使用之后会结束工作小调效果
成功率：100％",242,249,1963,15,16,57,67632,True,0,18,100153,100154,100155,100156,100157,100158,100159,100160
100161,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,8,9,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100162,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,9,10,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100163,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,10,11,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100164,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,11,12,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100165,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,12,13,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100166,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,13,14,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100167,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,14,15,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100168,"匠心独具","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅在内静与工作小调档数相同时才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗耐久以使作业大幅进展，品质也大幅提高
效率：150
成功率：100%",239,246,1964,15,16,59,67632,True,0,16,100161,100162,100163,100164,100165,100166,100167,100168
100169,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,8,9,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100170,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,9,10,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100171,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,10,11,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100172,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,11,12,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100173,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,12,13,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100174,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,13,14,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100175,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,14,15,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100176,"称心","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在工作小调的档数为3的倍数时才可以使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
消耗1档工作小调的效果，恢复15点制作力
成功率：100％",242,249,1962,15,16,55,67632,True,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100177,"收尾","",241,248,1529,-1,33,1,0,False,0,0,100177,100177,100177,100177,100177,100177,100177,100177
100178,"坚实的心得","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
根据剩余的工作量多少，令数次作业（上限25次）内发动坚实制作不消耗制作力和耐久",242,249,1677,11,33,54,0,False,0,20,100178,100178,100178,100178,100178,100178,100178,100178
100179,"刻木匠之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“刻木匠图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,8,9,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100180,"锻铁匠之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“锻铁匠图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,9,10,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100181,"铸甲匠之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“铸甲匠图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,10,11,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100182,"雕金匠之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“雕金匠图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,11,12,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100183,"制革匠之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“制革匠图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,12,13,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100184,"裁衣匠之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“裁衣匠图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,13,14,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100185,"炼金术士之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“炼金术士图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,14,15,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100186,"烹调师之魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7次作业内会比较容易出现高品质状态
使用时需消耗道具“烹调师图纸”
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>一次制作最多可使用5次<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,15,16,60,67632,True,879,45,100179,100180,100181,100182,100183,100184,100185,100186
100187,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,8,9,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100188,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,9,10,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100189,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,10,11,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100190,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,11,12,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100191,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,12,13,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100192,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,13,14,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100193,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,14,15,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100194,"工作小调","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加11档工作小调的状态
每出现一次“高品质”及以上的状态时，积累的小调效果会减少1档。效果减少到0时会发动消耗耐久推进作业进展的“收尾”，并结束工作小调效果
（收尾　效率：200　成功率：50%）
积累的效果为3的倍数时，部分制作系技能的效率会有所提高",242,249,1961,15,16,55,67632,True,880,36,100187,100188,100189,100190,100191,100192,100193,100194
100195,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,8,9,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100196,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,9,10,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100197,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,10,11,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100198,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,11,12,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100199,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,12,13,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100200,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,13,14,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100201,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,14,15,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100202,"仓促II","消耗耐久以提高制品品质
效率：100
成功率：60%",241,248,1973,15,16,61,0,False,0,5,100195,100196,100197,100198,100199,100200,100201,100202
100203,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,8,9,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100204,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,9,10,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100205,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,10,11,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100206,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,11,12,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100207,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,12,13,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100208,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,13,14,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100209,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,14,15,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100210,"模范制作III","消耗耐久以推动作业进展，一定会成功
效率：150
成功率：100%",240,247,1972,15,16,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100211,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,8,9,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100212,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,9,10,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100213,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,10,11,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100214,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,11,12,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100215,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,12,13,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100216,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,13,14,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100217,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,14,15,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100218,"高速制作II","消耗耐久以推动作业进展
效率：300
成功率：60%",241,248,1970,15,16,63,0,False,0,12,100211,100212,100213,100214,100215,100216,100217,100218
100219,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1534,8,9,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100220,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1583,9,10,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100221,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1634,10,11,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100222,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1685,11,12,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100223,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1733,12,13,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100224,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1783,13,14,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100225,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1834,14,15,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100226,"专心加工","消耗耐久以提高制品品质
成功时：内静的积累档数+1（最多积累11档）
失败时：内静的积累档数减半
效率：100
成功率：50%",240,247,1885,15,16,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100227,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1535,8,9,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100228,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1584,9,10,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100229,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1635,10,11,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100230,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1686,11,12,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100231,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1734,12,13,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100232,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1784,13,14,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
