key,0,1,2,3,4,5,6,7,8,9,10,11
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","/退出新人频道（/退新）
/beginnerchannelleave、/bchannelleave
从新人频道中退出。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>新人及回归者专用。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","/退出新人频道","/退新",189,1000
226,3,2,7,15,0,"/egiglamour","","/召唤物投影 召唤兽的名字 外貌
/petmirage、/egimirage
可以改变接下来召唤的召唤兽外貌。
但在对战任务中无效。
>>召唤兽的名字
宝石兽
迦楼罗之灵
泰坦之灵
伊弗利特之灵
朝日小仙女
>>外貌
宝石兽
绿宝石兽
黄宝石兽
红宝石兽
迦楼罗之灵
泰坦之灵
伊弗利特之灵
夕月小仙女
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>省略外貌或在外貌处输入“撤除(clear)”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
召唤兽会恢复原状。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
显示召唤兽的外貌设定列表。

>>示例
/召唤兽投影 迦楼罗之灵 红宝石兽
将迦楼罗之灵的外貌变成红宝石兽。
/召唤兽投影 迦楼罗之灵
将迦楼罗之灵的外貌恢复原状。
/召唤兽投影
显示召唤兽的外貌设定列表。","/召唤物投影","/egimirage",36,0
227,3,1,2,0,0,"/title","","/称号 子命令
/title
改变称号。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>设置 称号名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将称号设置为称号名对应的称号。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将称号撤除。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将称号变为随机一个已获得的称号。
>>示例
/称号 设置 银剑
　将称号设为“银剑”。","/称号","/title",36,1000
228,2,1,2,0,0,"/bahamutsize","","/巴哈姆特尺寸
/bahamutsize
可以变更亚灵神巴哈姆特的尺寸。
※此文本指令已和“/召唤兽尺寸”合并，今后请使用新指令。","/巴哈姆特尺寸","/bahamutsize",36,0
229,8,3,2,2,2,"/alarm","","/闹钟 子命令
/alarm
设置闹钟。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>""闹钟名"" 时间类型(本、服、艾) 重复通知(重复) 时间(0000-2400) 提前(0-60)分钟提醒 音效编号(音效00-音效05) 副本任务中静音(静音)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　设定在指定时间进行通知提醒的闹钟。
　加上重复通知(重复)子命令时闹钟会每小时提醒一次。
　加上音效编号(音效00-音效05)子命令可以指定闹钟音效。
　加上副本任务中静音(静音)子命令可以让副本中不进行闹钟的声音提醒。
　重复、提前多少分钟提醒、音效编号、副本任务中静音的子命令可以省略。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将设定的闹钟全部删除。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打开闹钟窗口。

>>时间类型
本（lt） 本地时间
服（st） 服务器时间
艾（et） 艾欧泽亚时间

>>示例
/闹钟 ""集合时间"" 本 2000 10 音效04
　设定一个名为集合时间的闹钟，在本地时间20点前提前10分钟以4号音效提醒。
/闹钟 ""休息"" 本 重复 30 音效05
　设定一个名为休息的闹钟，在本地时间每个小时的30分时以5号音效提醒。","/闹钟","",32,0
230,0,0,0,0,0,"","","","","",0,0
231,2,1,2,0,0,"/busy","","/忙碌 子命令
/busy
将在线状态设置为“忙碌”。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改成“忙碌”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改回“在线”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“忙碌”与“在线”之间切换。","/忙碌","",36,0
232,2,1,2,0,0,"/away","/afk","/离开(/离) 子命令
/away、/afk
将在线状态设置为“离开”。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改成“离开”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改回“在线”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“离开”与“在线”之间切换。","/离开","/离",36,0
233,1,0,0,0,0,"/lookingforparty","/lfp","/希望组队 子命令 职业
/lookingforparty、/lfp
将在线状态设置为“希望组队”，并附加希望组队的职业。
>>职业(※可以指定多个职业，顺序不限)
骑士(PLD)　剑术师(GLA)　战士(WAR)　斧术师(MRD)　暗黑骑士(DRK)　绝枪战士(GNB)　白魔法师(WHM)　幻术师(CNJ)　学者(SCH)　占星术士(AST)　贤者(SGE)　武僧(MNK)　格斗家(PGL)　龙骑士(DRG)　枪术师(LNC)　忍者(NIN)　双剑师(ROG)　武士(SAM)　钐镰客(RPR)　蝰蛇剑士(VPR)　吟游诗人(BRD)　弓箭手(ARC)　机工士(MCH)　舞者(DNC)　黑魔法师(BLM)　咒术师(THM)　召唤师(SMN)　秘术师(ACN)　赤魔法师(RDM)　绘灵法师(PCT)　青魔法师(BLU)　刻木匠(CRP)　锻铁匠(BSM)　铸甲匠(ARM)　雕金匠(GSM)　制革匠(LTW)　裁衣匠(WVR)　炼金术士(ALC)　烹调师(CUL)　采矿工(MIN)　园艺工(BTN)　捕鱼人(FSH)
※省略该条件会默认为指定当前职业。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改成“希望组队”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改回“在线”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“希望组队”与“在线”之间切换。","/希望组队","",36,0
234,2,1,2,0,0,"/lookingformeld","/lfm","/接受镶嵌魔晶石请求(/镶嵌魔晶石) 子命令
/lookingformeld、/lfm
将在线状态设置为“接受镶嵌魔晶石请求”。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改成“接受镶嵌魔晶石请求”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改回“在线”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“接受镶嵌魔晶石请求”与“在线”之间切换。","/接受镶嵌魔晶石请求","/镶嵌魔晶石",36,0
235,1,0,0,0,0,"/searchcomment","/scomment","/个性签名(/签名) 文字内容
/searchcomment、/scomment
将指定文字内容设置成搜索玩家时的签名。","/个性签名","/签名",36,0
236,2,1,2,0,0,"/beginnerstatus","/bstatus","/新人状态 子命令
/beginnerstatus、/bstatus
更改自己的新人在线状态。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启新人状态。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除新人状态。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启与解除之间切换。
>>示例
/新人状态 开
开启新人状态。","/新人状态","",36,1000
237,2,1,2,0,0,"/beginnerchannel","/bchannel","/加入新人频道 子命令
/beginnerchannel、/bchannel
设置指导者是否自动加入新人频道。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启自动加入新人频道的设置，并加入新人频道。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除自动加入新人频道的设置，如果已经加入了新人频道则会退出。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启与解除之间切换。
>>示例
/加入新人频道 开
开启自动加入新人频道的设置。
","/加入新人频道","/bchannel",36,1000
238,1,0,0,0,0,"/returnerstatusoff","","/解除回归者状态
/returnerstatusoff
解除回归者状态。","/解除回归者状态","",36,1000
239,2,1,2,0,0,"/roleplaying","","/角色扮演中 子命令
/roleplaying
将在线状态设置为“角色扮演中”。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改成“角色扮演中”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将状态改回“在线”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“角色扮演中”与“在线”之间切换。","/角色扮演中","/roleplaying",36,0
240,0,0,0,0,0,"","","","","",0,0
241,0,0,0,0,0,"","","","","",0,0
242,0,0,0,0,0,"","","","","",0,0
243,0,0,0,0,0,"","","","","",0,0
244,0,0,0,0,0,"","","","","",0,0
245,0,0,0,0,0,"","","","","",0,0
246,0,0,0,0,0,"","","","","",0,0
247,0,0,0,0,0,"","","","","",0,0
248,0,0,0,0,0,"","","","","",0,0
249,0,0,0,0,0,"","","","","",0,0
250,0,0,0,0,0,"","","","","",0,0
251,3,2,3,2,0,"/action","/ac","/技能 技能名 代名词
/action、/ac
对指定目标使用指定技能。如果身处无法使用技能的环境，或者还没有学会指定技能，则命令无效。

在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。
代名词
　省略地面目标模式，直接向指定目标发动技能。
地面关
　省略地面目标模式，直接发动技能。
>>示例
/技能 重劈 <目标>
对当前所选择的目标执行技能“重劈”。
/技能 治疗 <2>
对小队列表中的2号队员执行技能“治疗”。
/技能 缩地 <目标>
对选择目标的位置执行技能“缩地”。
/技能 缩地 地面关
对所指的位置直接执行技能“缩地”。","/技能","",36,0
252,2,1,2,0,0,"/battlemode","/bm","/武器状态 子命令
/battlemode、/bm
切换拔出和收回武器状态。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切换到拔出武器状态
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切换到收回武器状态
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在拔出和收回武器状态之间切换。","/武器状态","",36,0
253,2,0,0,0,0,"/target","/ta","/选中 代名词
/target、/ta
选中指定的玩家。
离自己过远的玩家无法选中。
>>示例
/选中 <2>
选中小队列表中的2号队员。","/选中","",36,0
254,1,0,0,0,0,"/targetpc","/tpc","/选中最近玩家(/最近玩家)
/targetpc、/tpc
选中可选范围内离自己距离最近的玩家。","/选中最近玩家","/最近玩家",36,0
255,1,0,0,0,0,"/targetnpc","/tnpc","/选中最近非玩家(/最近非玩家)
/targetnpc、/tnpc
选中可选范围内离自己最近的非玩家角色或场景物体。","/选中最近非玩家","/最近非玩家",36,0
256,1,0,0,0,0,"/targetenemy","/tenemy","/选中最近敌人(/最近敌人)
/targetenemy、/tenemy
选中可选范围内离自己距离最近的敌人。","/选中最近敌人","/最近敌人",36,0
257,1,0,0,0,0,"/battletarget","/bt","/战斗目标
/battletarget、/bt
选中敌视自己的距离最近的敌人。","/战斗目标","",36,0
258,2,0,0,0,0,"/assist","/as","/目标的目标 代名词
/assist、/as
将指定玩家的当前选中的目标作为自己的目标选中。
>>示例
/目标的目标 <2>
选中小队列表中的2号队员选中的目标。","/目标的目标","",36,0
259,1,0,0,0,0,"/facetarget","/ft","/转向目标
/facetarget、/ft
转身面向当前所选目标的方向。","/转向目标","",36,0
260,1,0,0,0,0,"/nexttarget","/nt","/右侧选择
/nexttarget、/nt
从屏幕右侧开始按顺时针方向顺次选中敌人。","/右侧选择","",36,0
261,1,0,0,0,0,"/previoustarget","","/左侧选择
/previoustarget
从屏幕左侧开始按逆时针方向顺次选中敌人。","/左侧选择","",36,0
262,1,0,0,0,0,"/targetlasttarget","/tlt","/上次目标
/targetlasttarget、/tlt
选中上次选中的目标。","/上次目标","",36,0
263,1,0,0,0,0,"/targetlastenemy","/tle","/前次敌人
/targetlastenemy、/tle
重新选中前一次选中的敌人。","/前次敌人","",36,0
264,2,1,2,0,0,"/lockon","/lo","/锁定 子命令
/lockon、/lo
锁定或解除锁定当前选中的目标。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　锁定目标。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除锁定。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在锁定与解除锁定之间切换。","/锁定","",36,0
265,2,0,0,0,0,"/focustarget","","/焦点目标(/焦点) 代名词
/focustarget
将指定玩家或场景物体设置为焦点目标。省略代名词会指定当前所选目标为焦点目标。
>>示例
/焦点目标 <目标>
将当前所选择的目标设置为焦点目标。","/焦点目标","/焦点",36,0
266,0,0,0,0,0,"","","","","",0,0
267,3,2,5,2,0,"/petaction","/pac","/召唤兽技能 召唤兽技能名 代名词
/petaction、/pac
命令召唤兽对指定目标使用指定召唤兽技能。以自己或召唤兽为目标的技能可省略输入代名词。如果身处无法使用技能的环境，或者指定召唤兽技能以外的技能，或者还没有学会指定召唤兽技能，则命令无效。
>>示例
/召唤兽技能 等待指示
让召唤兽执行“等待指示”的命令。","/召唤兽技能","",36,0
268,2,1,6,0,0,"/companionaction","/cac","/搭档技能 搭档技能名
/companionaction、/cac
命令搭档使用指定搭档技能。无需指定目标。如果身处无法使用技能的环境，或者命令搭档技能以外的技能，或者还没有学会命令的搭档技能，则命令无效。
>>示例
/搭档技能 自由战术
让搭档执行“自由战术”的命令。","/搭档技能","/cac",36,0
269,1,0,0,0,0,"/facecamera","/fcam","/面向镜头
/facecamera、/fcam
将角色视线转向镜头视角，再次发动时会解除。","/面向镜头","",36,0
270,2,1,2,0,0,"/levelsync","/lsync","/等级同步 子命令
/levelsync、/lsync
在危命任务等有等级限制的情况时使用这个命令可以进行等级同步。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启等级同步。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除等级同步。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启或解除状态中切换。","/等级同步","",36,0
271,2,1,9,0,0,"/mount","","/坐骑 坐骑名
/mount
乘上指定的坐骑。在骑乘状态下会跳下坐骑。省略坐骑名时也会跳下坐骑。在飞行状态时会迅速下降。
>>示例
/坐骑 专属陆行鸟
骑上坐骑“专属陆行鸟”。","/坐骑","",36,0
272,3,2,3,2,0,"/additionalaction","/aaction","/额外技能 技能名 子命令
/additionalaction、/aaction
曾经被认为是可以设定额外技能的功能。
※因系统调整现在已无法使用。","/额外技能","",36,1000
273,3,2,10,2,0,"/generalaction","/gaction","/共通技能 共通技能名 代名词
/generalaction、/gaction
对指定的玩家发动指定的共通技能。处于无法发动共通技能的环境中指令无效，没有学会的共通技能也无法发动。

在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。
代名词
　省略地面目标模式，直接向指定目标发动技能。
地面关
　省略地面目标模式，直接发动技能。
>>示例
/共通技能 随机坐骑
发动共通技能“随机坐骑”。
/共通技能 任务指令1 <目标>
对目标发动任务指令中的第一个技能。","/共通技能","",36,0
274,2,1,8,0,0,"/minion","","/宠物 宠物名
/minion
召唤出指定的宠物。在已经召唤出宠物的情况下，指定该宠物的名字或省略宠物名会让宠物离开。
>>示例
/宠物 巧儿陆行鸟
召唤出宠物“巧儿陆行鸟”。","/宠物","",36,0
275,2,0,0,0,0,"/statusoff","","/解除状态 强化状态名
/statusoff
解除指定的强化状态效果。
>>示例
/解除状态 铁壁
解除强化效果“铁壁”。","/解除状态","",36,0
276,3,0,0,0,0,"/addpvpaction","/apa","/对战额外技能 对战额外技能1 对战额外技能2
/addpvpaction、/apa
曾经被认为是可以设定对战额外技能的功能。
※因系统调整现在已无法使用。","/对战额外技能","",36,1000
277,3,2,16,2,0,"/pvpaction","/pvpac","/对战技能 对战技能名 代名词
/pvpaction、/pvpac
对指定目标使用指定对战技能。如果身处无法使用技能的环境，或者还没有学会指定技能，则命令无效。

在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。
代名词
　省略地面目标模式，直接向指定目标发动技能。
地面关
　省略地面目标模式，直接发动技能。
>>示例
/对战技能 暴风斩连击 <目标>
对当前所选择的对象执行连击中的技能。
/对战技能 缩地 <目标>
对选择目标的位置执行技能“缩地”。
/对战技能 缩地 地面关
对所指的位置直接执行技能“缩地”。","/对战技能","",4,0
278,0,0,0,0,0,"","","","","",0,0
279,3,2,18,2,0,"/blueaction","","/青魔法技能 青魔法名 代名词
/blueaction
对指定目标使用指定青魔法技能。身处无法使用技能的环境或发动未学习的技能时无法执行该命令。

在技能会使用到地面目标的情况下，为技能名后设定子命令可以指定操作模式。
代名词
　省略地面目标模式，直接向指定目标发动技能。
地面关
　省略地面目标模式，直接发动技能。
>>示例
/青魔法技能 水炮 <目标>
对当前所选择的目标执行技能“水炮”。","/青魔法技能","",36,0
280,0,0,0,0,0,"","","","","",0,0
281,0,0,0,0,0,"","","","","",0,0
282,0,0,0,0,0,"","","","","",0,0
283,0,0,0,0,0,"","","","","",0,0
284,0,0,0,0,0,"","","","","",0,0
285,0,0,0,0,0,"","","","","",0,0
286,0,0,0,0,0,"","","","","",0,0
287,0,0,0,0,0,"","","","","",0,0
288,0,0,0,0,0,"","","","","",0,0
289,0,0,0,0,0,"","","","","",0,0
290,0,0,0,0,0,"","","","","",0,0
291,0,0,0,0,0,"","","","","",0,0
292,0,0,0,0,0,"","","","","",0,0
293,0,0,0,0,0,"","","","","",0,0
294,0,0,0,0,0,"","","","","",0,0
295,0,0,0,0,0,"","","","","",0,0
296,0,0,0,0,0,"","","","","",0,0
297,0,0,0,0,0,"","","","","",0,0
298,0,0,0,0,0,"","","","","",0,0
299,0,0,0,0,0,"","","","","",0,0
300,0,0,0,0,0,"","","","","",0,0
301,2,1,2,0,0,"/autolockon","","/自动锁定 子命令
/autolockon
开启“开始自动攻击时自动锁定”功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启自动锁定。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭自动锁定。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/自动锁定","",36,0
302,2,1,2,0,0,"/autofacetarget","","/自动转向目标 子命令
/autofacetarget
开启角色设置中“发动技能时转身面向目标”的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启自动转向目标。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭自动转向目标。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/自动转向目标","",36,0
303,2,1,2,0,0,"/targetring","","/目标环 子命令
/targetring
显示目标环。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启目标环显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭目标环显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/目标环","",36,0
304,2,1,2,0,0,"/targetline","","/目标线 子命令
/targetline
显示目标线。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启目标线显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭目标线显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/目标线","",36,0
305,2,1,2,0,0,"/linkline","","/联系线 子命令
/linkline
显示联系线。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启联系线显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭联系线显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/联系线","",36,0
306,2,1,2,0,0,"/autotarget","","/自动选中 子命令
/autotarget
开启“遭受敌对性质技能时自动选中目标”的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启自动选中功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭自动选中功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/自动选中","",36,0
307,2,1,2,0,0,"/displayhead","","/显示头部装备 子命令
/displayhead
显示自己的头部装备。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启头部装备显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭头部装备显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/显示头部装备","",36,0
308,2,1,2,0,0,"/displayarms","","/显示武器 子命令
/displayarms
收回武器时显示自己的主手装备及副手装备。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启武器显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭武器显示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/显示武器","",36,0
309,2,1,2,0,0,"/autosheathe","/ashathe","/自动收回武器 子命令
/autosheathe、/ashathe
开启自动收回武器的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启武器自动收回功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭武器自动收回功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/自动收回武器","",36,0
310,2,1,2,0,0,"/targetself","","/选中自己 子命令
/targetself
开启可以选中自己作为目标的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启选中自己功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭选中自己功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/选中自己","",36,0
311,2,1,2,0,0,"/groundclick","","/场景点击 子命令
/groundclick
开启点击场景取消选中目标的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启和关闭之间切换","/场景点击","",36,0
