key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2162754,4879637,0,0,22,1800,459,46,81624,81124,"艾玛吉娜秘银废矿","听某位冒险者所说的传闻。之前曾被一群可疑的家伙抓到过，后来在大雾的掩护下，通过围栏柱子坏掉的地方逃了出来。","在20年前左右被放弃的废矿。这里的秘银矿脉曾经非常丰富，是为艾玛吉娜矿山公司带来“秘银热”的重要舞台，可惜后来矿脉逐渐枯竭，最终被放弃了。现在，这里则变成了邪教集团“最后之民”的秘密基地。",81453,False
2162755,4879638,0,0,22,1700,1759,63,81651,81151,"剑峰","听某位技术工所说的传闻。整备作业经常要忙到太阳落山，完全没有欣赏周围景色的空闲。","矗立于库尔札斯中央高地的高峰。据正教的圣典记载，战争女神哈罗妮挥剑刺入天空，从而将天界与地面彻底隔离。不过由于卫月的碎片刺入了山间，使得这把利剑的剑刃有些变形了。",81454,False
2162756,4879639,0,0,22,1800,459,63,81652,81152,"阿德内尔占星台","从酒馆听到的传闻。一不小心从高处掉了下来，本以为死定了，却被吊灯救了一条命，真是九死一生。","配备有全艾欧泽亚最大天体望远镜的占星台。在观测天体运动的同时也承担着预测龙族动向的工作。据说占星台的名字来源于伊修加德历史上最伟大的占星学家。",81454,False
2162757,4879640,0,0,22,800,1159,63,81653,81153,"龙族遗骸","听某位骑兵所说的传闻。每次看到那条尸体时，无论天气多么寒冷，都会立刻想到用弩炮贯穿巨龙的瞬间，顿时就会热血沸腾了。","被白云崖前哨的对龙弩炮打下的龙族的遗骸。在库尔札斯的严寒气候中结冰，基本没有腐烂。远远看去还以为是一只龙在雪中沉睡。",81454,False
2162758,4879641,0,0,22,500,759,63,81654,81154,"皇都伊修加德","听某位骑兵所说的传闻。故乡的城堡耸立在苍天之下，遥遥望去，心头的信念会变得更加坚定，无论前方的战斗多么严峻，我们也不能舍弃保家卫国的决心。","伊修加德是一座宗教城邦。为了防范龙族的袭击，城墙不但分为多个等级，上面还布有多重魔法屏障，同时成群的高耸尖塔上都设有对龙弩炮。因为伊修加德正教的教皇居住于此，所以此地也被称为皇都。",81454,False
2162759,4879642,0,0,22,1700,1759,63,81655,81155,"巨石丘","听某位骑兵所说的传闻。就算是巨大无比的赤色岩石，在这里也能看到其完整的全貌。","剑锋山麓的广阔山丘，过去有很多巨大的岩石点缀于此，因此得名“巨石丘”。灵灾之后，原本覆盖于卫月外壳上的暗物质附着在这片山丘上，形成了一种新的奇妙岩石。",81454,False
2162760,4879643,0,0,22,1800,459,63,81656,81156,"战争神秘石","听某位骑兵所说的传闻。站在神圣的秘石之前能够感受到来自天空的视线。浑身都会紧张得无法自控。","显现出战争神哈罗妮的神印的神圣之石。对尊崇哈罗妮为主神的伊修加德正教来说，这块秘石所在的洞穴是重要的圣地。因此，他们在这里建造了秘石塔，严加看守。",81454,False
2162761,4879644,0,0,22,800,1159,63,81657,81157,"披雪大冰壁","听某位调查员所说的传闻。可能只有留在这边的人才会认为那里是西方的尽头吧。即使是晴朗的日光，也无法令冻结的泪水融化。","第七灵灾引发的属性变动，使得库尔札斯地区以异常的速度变成了冰天雪地。仅仅5年的时间，奔流江和双子池的水便被冰结，形成了擎天的大冰壁。同时通往库尔札斯西部的陆路也被隔断了。",81454,False
2162762,4879645,0,0,22,1200,1659,63,81658,81158,"巨龙首营地","听某位骑兵所说的传闻。每次上屋顶除雪都是重体力劳动，不过视野开阔倒是很不错的回报。让白色的屋顶变回原本的绿色是我们持续不断的任务。","守卫皇都伊修加德的据点。名门福尔唐家的骑兵团驻守于此，对龙族和异端者、还有来自东方的入侵者鸟人族保持着警戒。据点的名字来自于附近的一块酷似龙头的巨大岩石。",81454,False
2162763,4879646,0,0,22,500,759,63,81659,81159,"钢卫塔","从酒馆听到的传闻。想要知道钢卫塔的情况，需要从塔的下方小心翼翼地观察。","对龙城塞，但现在已被破坏。这座塔原本和西方的石卫塔遥相呼应，共同构成了伊修加德的防卫双壁。但在黄龙斯瓦拉率领的龙族攻势下化作了一片废墟，现在只留下了一部分的外墙。",81454,False
2162764,4879647,0,0,22,1200,1659,67,81701,81201,"帝国中央堡","听某位逃兵所说的传闻。基地的内部设有转运站，每天都能看到很多物资进进出出。","加雷马帝国军的资源采掘据点。当初奈尔率领第七军团在这里建立起了帝国军新堡，灵灾之后新堡被第十四军团改造成了现在的中央堡。在基地内部还铺有运送矿石的铁路，以及“魔列车”的停车场。",81455,False
2162765,4879648,0,0,22,1800,459,67,81702,81202,"水晶塔","听某位冒险者所说的传闻。从草木都结晶化了的地方，能够看到一座水晶组成的擎天柱。","在第七灵灾中突然出现在地表上的水晶巨塔。根据学术组织圣寇伊纳克财团的调查，这座塔本来是古代亚拉戈文明制造的能量收集装置，曾被称作“希尔科斯塔”。",81455,False
2162766,4879649,0,0,22,1200,1659,67,81703,81203,"早霜顶","听某位冒险者所说的传闻。大规模结晶化现象使得这片地区变成了青蓝色。站到水晶上的视野非常不错。","飞空战舰阿格里俄斯号的坠落导致这片地区出现了大规模的结晶化现象。甚至草木都变成了结晶的形态，在这里行走会听到脚下传来的咔嚓咔嚓声，仿佛走在寒霜之上。",81455,False
2162767,4879650,0,0,52,1700,1759,67,81704,81204,"密约之塔","从酒馆听到的传闻。阿格里俄斯号很值得一看，不过湖边很危险，爬到树上才能够安心眺望。","加雷马帝国军的飞空战舰阿格里俄斯号坠落于此，舰首向下没入了湖中，宛如一尊巨塔。古时起就守护着银泪湖的尘世幻龙的尸体则缠在这艘战舰上面。",81455,False
2162768,5927558,50,50,22,0,0,0,81751,81251,"隼巢","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","位于库尔札斯西部高地的由哨兵的营房发展而来的山村。因第七灵灾后气候极具变冷导致多数居民被冻死，伤亡惨重。曾经为了戒备龙族袭击，村中有驯鹰人常驻并饲养了许多白隼，村名由此而来。",81454,False
2162769,5927559,50,50,22,0,0,0,81752,81252,"交汇河营地","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","伊修加德的骑兵团曾经驻扎的露营地。曾经是配备了以太之光的据点，但灵灾后被废弃了。因坐落于库尔札斯河和奔流江的交汇处，名字中也体现了河流交汇之处的意思。",81454,False
2162770,5927560,50,50,22,0,0,0,81753,81253,"卧龙岛","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","坐落在已冻结成冰的灰烬池上的岛屿。传说为了镇压强大的龙族，教皇厅的法术团用魔法将其催眠，不知何时其周身被灰烬覆盖化作岩石，最终成为了一座岛屿。",81454,False
2162771,5927561,50,50,22,0,0,0,81754,81254,"暮卫塔","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","伊修加德的对龙要塞暮卫塔。尤埃尔默里克指挥官曾率领狄兰达尔家的骑兵团在此驻扎，但在灵灾时城墙的一部分崩塌了。之后因气候极具变冷导致暮卫塔被冰封锁，如今已经成为了魔物的巢穴。",81454,False
2162772,5927562,50,50,22,0,0,0,81755,81255,"戈尔加涅牧场","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","侍奉于狄兰达尔家的骑士戈尔加涅建造的牧场。据说他作为狄兰达尔家长男的武术老师为培养爱徒倾注了心血，在爱徒失踪后万念俱灰决定引退，之后建造了这座牧场。",81454,False
2162773,5959933,50,50,22,0,0,0,81756,81256,"铁杉村","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","位于库尔札斯西部高地的废村。从前是以周边林业为生的樵夫们居住的村落，灵灾后因气候极具变冷而人去楼空。“铁杉村”的村名源于此地区特有的铁杉。",81454,False
2162774,5959936,50,50,22,0,0,0,81757,81257,"大脚雪人居所","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","大脚雪人的居所。由于漏斗形的山崖可以抵御寒风侵袭，大脚雪人便自然而然地聚集到了这里。不过似乎至今还没有强大的头领出现，虽然聚集在一起但并不团结，依旧保持个体的自由行动。",81454,False
2162775,5927563,50,50,22,0,0,0,81801,81301,"唯一脑窟穴","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","优秀的狩猎民族骨颌族居住的村落。其中遍布由分泌液与土的混合物建造而成的像是蚁穴的房屋。据说建筑物中焚烧了特殊的香草，从烟囱中飘出的烟有驱赶龙族的效果。",81456,False
2162776,5927564,50,50,22,0,0,0,81802,81302,"不洁村落","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","疑似城市的遗迹。伊修加德教皇厅称这是异端者势力建造的不洁村落，毁灭于战神哈罗妮降下的神罚。至于事实是否如教皇厅所言如今还没有定论。",81456,False
2162777,5927565,50,50,22,0,0,0,81803,81303,"不洁三塔","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","被伊修加德正教视为魔女们建造的异端之塔。其中配备了可供人类和龙族停泊的设备，建筑风格极为罕见。现在已经成为了龙族的居所。",81456,False
2162778,5927566,50,50,22,0,0,0,81804,81304,"悲叹飞泉","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","曾是坐落于索姆阿尔灵峰山脚的巨大古代建筑物。如今已被破坏并被河流吞没，是魔物和野兽的珍贵水源。龙族为了捕捉魔物和野兽也会在此出没。",81456,False
2162779,5927567,50,50,58,0,0,0,81805,81305,"光轮祭坛","位于龙堡参天高地的某处。
在此处献上祈祷，所见之景将被后世传颂。","位于流淌着岩浆的彻悟岩窟底端的祭坛。摆放着依照龙族和人类女性雕刻而成的雕像，但人类女性雕像似乎在很久以前就遭到了破坏。从此垂直向上望去，可以看到浮在空中的索姆阿尔灵峰底部。",81456,False
2162780,5959938,50,50,22,0,0,0,81806,81306,"尾羽集落","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","猎人们的村落，他们为了捕捉野生陆行鸟而来到了秘境——陆行鸟之森。七天树繁茂的树冠挡住了盘旋在上空的龙族的视线，所以人类可以在此处生活。",81456,False
2162781,5959940,50,50,22,0,0,0,81807,81307,"索姆阿尔灵峰","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","坐落于西阿巴拉提亚山脉的艾欧泽亚最高峰。知晓死期的龙族会来到这里，是龙族的终焉之地，也被称为圣地。由巨大的水晶构成，从山腰到山顶都浮在空中，有种极致的美感。",81456,False
2162782,5927570,50,50,22,0,0,0,81815,81315,"莫古力之家","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","坐落于艾欧泽亚最高峰索姆阿尔灵峰峰顶的莫古力族的村落。虽然翻云雾海算是龙族的领地，但当地的莫古力族与圣龙赫拉斯瓦尔格立下了盟约，所以可以在此地生活。",81456,False
2162783,5927571,50,50,22,0,0,0,81816,81316,"龙巢神殿","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","邪龙尼德霍格居住的龙巢。在邪龙的魔力的作用下，周边被雷云覆盖无法轻易接近。尼德霍格在结束了数十年至一百年为周期的活动进入休眠期时，似乎会在此处沉睡。",81456,False
2162784,5927572,50,50,22,0,0,0,81817,81317,"惋惜之晶遗迹","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","名字中带有一股哀伤之意的遗迹。被破坏的建筑物有一半被水晶埋没。从结晶量可以推测出，很可能曾有拥有七大天龙级别魔力的生命在此消逝……",81456,False
2162785,5927573,50,50,22,0,0,0,81818,81318,"天极白垩宫","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","坐落于圣龙赫拉斯瓦尔格领地的壮丽的宫殿。和圣龙立下盟约的云海莫古力族会对此地进行维护，但还是敌不过千年的时光，建筑渐渐风化。即便如此，这座建筑依旧拥有着震撼人心的美丽。",81456,False
2162786,5927574,50,50,58,0,0,0,81819,81319,"人王像","位于翻云雾海的某处。
在此处献上祈祷，所见之景将被后世传颂。","坐落在绿茵岛相邻浮岛上的巨大的人物雕像。莫古力族似乎将此像的原型当做地上人类之王，将其称为人王像。不过如今记录早已丢失，不知此像究竟象征何人。",81456,False
2162787,5959944,50,50,22,0,0,0,81820,81320,"书信之家","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","疑似很久很久以前人类与龙族合作建造的建筑物，如今大半已化为瓦砾。因为建筑物中到处刻有文字，所以当地的莫古力族将其称为书信之家。据说千年前的遗物如今仍然遗落在那里。",81456,False
2162788,5959946,50,50,22,0,0,0,81821,81321,"飞龙港","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","莫古力族传说中的空中港口，有许多人为了骑乘双足飞龙而来。建筑物十分坚固，如今依然残留了一部分，但居住在那里的龙族几乎全是会袭击人类的邪龙眷属。",81456,False
2162789,5927575,50,50,22,0,0,0,81851,81351,"云顶营地","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","艾因哈特家的蔷薇骑兵团驻扎的据点。为了从高空监视龙族而建立在浮岛上的营地。配备了新造飞空艇捍卫者号，但因为故障不断而毫无战斗力。",81457,False
2162790,5927576,50,50,13,0,0,0,81852,81352,"候鸟云巢","位于阿巴拉提亚云海的某处。
在此小憩，所见之景将被后世传颂。","有一些候鸟会随着季节变化往来于近东地域与艾欧泽亚,为了躲避严寒,那些怪鸟在这里搭建了巢穴,它们在此产卵、养育后代。在雏鸟们学会飞行后便会离开巢穴向东飞去。",81457,False
2162791,5927577,50,50,22,0,0,0,81853,81353,"沃仙曦染","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","在水属性水晶的作用下由大气中的水分聚集而成的泉水。骑兵们发现这美丽的泉水后，觉得就如同吟游诗人传颂的传说中的美景圣地“沃仙曦染”一般美丽，便以此为名称呼下去。",81457,False
2162792,5927578,50,50,22,0,0,0,81854,81354,"魔窟离岛","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","魔窟离岛的名字在瓦努语中有着高处的声音的意思。岛上留有一座刻有莫古力族喜欢的图案的石碑，但岛上并没有莫古力族的踪影。不知这里究竟拥有着怎样的历史。",81457,False
2162793,5927579,50,50,22,0,0,0,81855,81355,"落羽大房","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","瓦努族的圣地之一，据讲述传说的人所说，这里曾飘落下云神俾斯麦的羽毛。如今温杜族长老的宅邸建立在此地作为其权利的象征。",81457,False
2162794,5959948,50,50,22,0,0,0,81856,81356,"瓦纳温杜集落","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","瓦努族主要氏族温杜族的根据地。“瓦纳”在瓦努语中有“高处”的意思。当地居民认为越高的地方越容易将自己的声音传达给云神，所以高海拔的地方对他们来说有着重要的意义。",81457,False
2162795,5959950,50,50,22,0,0,0,81857,81357,"亨格坩埚","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","位于阿巴拉提亚云海东部有着奇怪形状的浮岛。在发现了这座浮岛的伊修加德骑士眼中，这座浮岛形状和库尔札斯地区的童谣中的魔女亨格所用的坩埚很像，便将其命名为亨格坩埚。现在是巨嘴鸟的栖息地。",81457,False
2162796,5927586,50,50,22,0,0,0,81808,81308,"宗匠大工房","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","曾是聚集了萨雷安工匠的大工房。此地曾经生产过以太之光。但是如今被企图独占知识的哥布林族科学家组织青蓝之手占领，似乎他们正在将此地改造成要塞。",81456,False
2162797,5927587,50,50,22,0,0,0,81809,81309,"萨雷安治学区","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","萨雷安辖区中沙利亚克河西岸的地区。曾经有许多研究员和学者聚集在此地区。圣茉夏娜植物园等研究以及教育机关也集中在此。曾经充满了学术城邦的气息。",81456,False
2162798,5927588,50,50,22,0,0,0,81810,81310,"先贤伟业纪念碑","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","为了纪念那些逝去的将知识传承下去的先人们，为了铭记他们的伟业而建造的大石碑。上面铭刻了知识之都萨雷安的格言“知识不求人”以及历代大贤人的名字。",81456,False
2162799,5927589,50,50,22,0,0,0,81811,81311,"知识神水瓶","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","沙利亚克河的大瀑布。阿巴拉提亚山脉的积雪溶化后成为了地下水，与山下无数的支流汇合流入低地形成一条大河。其名字由知识神沙利亚克拥有的可以生成知识之水的魔法水瓶而来。",81456,False
2162800,5927590,50,50,22,0,0,0,81812,81312,"迦巴勒幻想图书馆","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","殖民城市萨雷安为保管各地集聚的知识而建造的大图书馆。在大撤退时重要的资料都被带回了北洋的祖国，不过现在地下的禁书库中依旧保管着少量书籍。",81456,False
2162801,5959952,50,50,22,0,0,0,81813,81313,"奥恩原生林","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","延伸在龙堡内陆低地北部的原生林。水量丰富的沙利亚克河滋润着当地的土地，保留了原汁原味的自然生态。如果想不经由龙堡参天高地前往萨雷安，就需要沿河而上穿过这片原生林。",81456,False
2162802,5959954,50,50,22,0,0,0,81814,81314,"圣茉夏娜植物园","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","萨雷安人建立的植物园的遗址。内部的温室中栽培着从世界各地采集而来的植物和草木纲的魔物，人们在此进行各种各样的学术研究。不过植物园在大撤退时被废弃，现在没有任何人在管理。",81456,False
2162803,5927581,50,50,22,0,0,0,81858,81358,"飞空战舰格拉提翁号","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","加雷马帝国第六军团的旗舰。是与飞空战舰阿格里俄斯号同型号的战舰。受到冰神希瓦的拼死攻击后，舰载青磷炉被带有魔力的冰包裹住而陷入了无法航行的状态。",81457,False
2162804,5927582,50,50,22,0,0,0,81859,81359,"无限回廊","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","古代亚拉戈帝国的博物战舰。为将这千年大帝国的遗产永远地保存下来而建造了这艘战舰。据说其内部保留着从日用品到最新军用兵器等各种物品，甚至还有极其危险的魔科学产物。",81457,False
2162805,5927583,50,50,22,0,0,0,81860,81360,"对偶处刑台","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","被囚禁的七大天龙之中的暗龙提亚马特。过去曾与光龙巴哈姆特一起在南方大陆生活，但在和亚拉戈帝国军的战斗中败北。至今依然在后悔将因反抗而死的光龙作为蛮神召唤出来。",81457,False
2162806,5927584,50,50,22,0,0,0,81861,81361,"魔科学研究所","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","古代亚拉戈帝国的研究设施。曾在这里进行过封锁龙族行动的拘束装置的开发以及对蛮神封印系统的研究。也曾进行过对蛮神兵器的研究，研究所内部潜伏着许多被废弃的实验体。",81457,False
2162807,5927585,50,50,22,0,0,0,81862,81362,"螺旋港","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","阿济兹拉配备的巨大港湾设施。由导航系统的解说得知，似乎是可以容纳诸神黄昏级拘束舰等级的巨大舰艇的港湾设施。据说过去在设施中存在着更多的对接环。",81457,False
2162808,5959957,50,50,22,0,0,0,81863,81363,"隔离实验岛","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","位于魔大陆阿济兹拉一角的浮岛。整座浮岛就是一个隔离未能达到魔科学部安全基准的危险合成生物的设施。根据记录可知，这里似乎曾经是进行作物品种改良的农业研究所。",81457,False
2162809,5959961,50,50,22,0,0,0,81864,81364,"重组实验室","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","亚拉戈帝国魔科学部旗下的研究设施，进行了各种合成生物的开发。根据导航系统的解说可以得知，这里以进行非常安全且独特的实验而备受好评，但却让人禁不住对此番言论深表怀疑。",81457,False
2162810,6139045,50,50,34,0,0,0,81758,81258,"征龙像","位于库尔札斯西部高地的某处。
在此处勉励自己，所见之景将被后世传颂。
","为称颂初代苍天之龙骑士——征龙将哈尔德拉斯而建造的巨大石像，是由女雕刻家佩瑟勒耗费晚年30余年的时间制造而成的杰作。其艺术技巧和历史价值之高，直到其建成后150余年的今天，依然无出其右。",81454,False
2162811,6139049,50,50,22,0,0,0,81759,81259,"黑铁大桥","位于库尔札斯西部高地的某处。
放眼望去，所见之景将被后世传颂。
","作为连结皇都和暮卫塔的补给通路，由泽梅尔家建造而成的石吊桥。桥身以即使被龙族的吐息所灼烧也不会断裂的黑铁锁链为材料，因此而得名“黑铁大桥”。",81454,False
2162812,6139057,50,50,52,0,0,0,81760,81260,"龙涎","位于库尔札斯西部高地的某处。
于此处静坐，所见之景将被后世传颂。","传说是因为龙族所喷吐的灼热吐息而形成的温泉。在寒冷化逐渐加剧的如今，纯天然温泉已是十分稀少，所以常有野生生物为取暖而来到这里。此外，该温泉的疗效也受到了骑兵们的青睐。",81454,False
2162813,6139066,50,50,23,0,0,0,81761,81261,"板岩连峰","位于库尔札斯西部高地的某处。
在此地展示自己的存在，所见之景将被后世传颂。
","此地由于可以采集到优质的粘板岩，故而得名“板岩连峰”。3年前，计划在此地筑起炮台阵地的泽梅尔家骑兵团与意图阻止的毒龙库耶列布希曾在此地展开过一场壮烈的激斗。",81454,False
2162814,6140318,50,50,22,0,0,0,81822,81322,"宽慰河","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。
","据当地猎人的说法，为了祭奠成为龙族牺牲品的野兽们，才将这条河命名为“宽慰之河”。而异端者们却主张说这里是用来抚慰曾经人类与龙族的诀别的场所。",81456,False
2162815,6140320,50,50,22,0,0,0,81823,81323,"自由脑窟穴","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。
","由通称“离群一族”的少数派骨颌族所建立的小型集落。“自由脑”指的即是精神没有连结在一起的骨颌族。他们与精神互相连接的“同心一族”不同，个体之间有着各自的个性。",81456,False
2162816,6140322,50,50,22,0,0,0,81824,81324,"悄声小道","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","古代街道的遗址，由于年久失修，过去由石材铺设而成的道路半数已经化为了沙地路。由于踩在沙地路上发出的沙沙声会惊动猎物，尾羽集落的猎人们才将此地命名为“悄声小道”。",81456,False
2162817,6140325,50,50,22,0,0,0,81825,81325,"龙人路","位于龙堡参天高地的某处。
放眼望去，所见之景将被后世传颂。","通往不洁三塔的大道。过去曾被叫做“德拉·艾拉”，在龙族的语言中意为“龙与人的街道”，代表着人类与龙族的共同繁荣。而在两种族已然决裂的现如今，这个名称已经失去了意义。",81456,False
2162818,6140655,50,50,58,0,0,0,81829,81329,"无名的龙雕像","位于翻云雾海的某处。
在此处献上祈祷，所见之景将被后世传颂。","静静耸立于翻云雾海一角的石像。建造该石像的原委和经过至今不明，只有一行以古伊修加德文字写在其基部的铭文仍然隐约可见：“纪念雄壮的苍蓝之翼”。",81456,False
2162819,6140660,50,50,22,0,0,0,81830,81330,"人王遗迹","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","邪龙尼德霍格被人类所背叛，在狂怒之下造成巨大破坏的遗迹。居住于云海的莫古力族认为这里是“地上人类之王”居住过的遗址，至于是真是假就不得而知了。",81456,False
2162820,6140662,50,50,22,0,0,0,81831,81331,"最高大的树","位于翻云雾海的某处。
放眼望去，所见之景将被后世传颂。","莫古力族认为这棵古树是翻云雾海所有树木的“父亲”。据推测，其树龄至少超过1000年，早在人类与龙族的争斗开始前就一直守护着这片云海了。",81456,False
2162821,6140665,50,50,22,0,0,0,81865,81365,"寒风岛","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","位于尊杜集落西北方的小型浮岛，瓦努族讲述传说的人称其为“乘云起风之岛”。在过去人类和瓦努族有交流的时候，蔷薇骑兵团的骑兵根据瓦努族的叫法，将该岛命名为“寒风岛”。",81457,False
2162822,6140675,50,50,22,0,0,0,81866,81366,"破碎脊骨","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","受到北方强烈季节风的侵蚀作用而形成的外形奇特的浮岛。由于看上去像是怪物的骨骼一般令人毛骨悚然，因此在伊修加德骑兵之间都称呼此岛为“破碎的脊骨”。",81457,False
2162823,6140678,50,50,22,0,0,0,81867,81367,"起源岛","位于阿巴拉提亚云海的某处。
放眼望去，所见之景将被后世传颂。","蔷薇骑兵团的骑兵玛丽埃勒在前往云顶营地赴任时，在飞空艇甲板上从上空发现的一座心形浮岛。她怀抱着“希望这里能成为‘恋人间爱的起源之地’”的想法，将该岛命名为“起源岛”。",81457,False
2162824,6140687,50,50,22,0,0,0,81826,81326,"沙利亚克大瀑布","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","沙利亚克河流向北方的奥恩原生林途中形成的宏伟瀑布。过去在学生之间曾经非常流行一种“极限游近大瀑布”的试胆比赛，但很快就因过于危险而被明令禁止了。",81456,False
2162825,6140689,50,50,22,0,0,0,81827,81327,"硕学之路","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","通往迦巴勒幻想图书馆的巨大石桥。受到第七灵灾时发生的地壳变动影响而坍塌，现在已是残垣断壁。而在过去，曾有众多司书、学生以及研究者通过这座桥往来于图书馆。",81456,False
2162826,6140691,50,50,22,0,0,0,81828,81328,"小刀石柱群","位于龙堡内陆低地的某处。
放眼望去，所见之景将被后世传颂。","像小刀般尖锐的石柱林立的石柱群。起初由于地名过于直白，在萨雷安的学士之间引起了激烈的争论。结果由于提案像当地的石柱数量一样多，最终也没能改名。",81456,False
2162827,6140698,50,50,22,0,0,0,81868,81368,"水晶增殖炉","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","旨在利用三斗神的能力，将合成生物的生命能量结晶化，从而增殖水晶的幻之永久机关。这里曾经进行过用生产出的水晶进而培养合成生物，通过循环来获得无限力量的研究。",81457,False
2162828,6140704,50,50,22,0,0,0,81869,81369,"生体培养局","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","亚拉戈帝国魔科学部旗下的合成生物培养设施。该设施接收魔科学研究所等各地研究机关的各种“独创性的委托”，培养各种各样的实验生物。与作为其附属设施的人工诱变所相邻接。",81457,False
2162829,6140707,50,50,22,0,0,0,81870,81370,"古代大教堂","位于魔大陆阿济兹拉的某处。
放眼望去，所见之景将被后世传颂。","南方大陆“美拉西迪亚”风格的古代大教堂。似乎是南方大陆的树状种族为了祭祀三斗神之一的魔神萨菲洛特而建造的。亚拉戈人为了研究信仰和蛮神之间的关联，而将该教堂迁移了过来。",81457,False
2162830,6906521,60,60,22,0,0,0,81526,81026,"威罗迪纳基地","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","加雷马帝国设在威罗迪纳大桥上的物资中转基地，位于威罗迪纳河之上。连接着军事设施众多的山区与封锁了艾欧泽亚的巴埃萨长城。中央那座巨大的塔是飞空艇的系留塔。",81458,False
2162831,6906704,60,60,22,0,0,0,81527,81027,"幻我园","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","约300年前由拉尔戈星导教高僧海伊马特开拓的僧园。“幻我”这个词由古代玛哈语而来，意思是“自己的幻景”，这就表示了这里是直面自己的幻影从而磨炼身心的地方。",81458,False
2162832,6906707,60,60,22,0,0,0,81528,81028,"开宗堂","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","很久很久以前，一个想要接近破坏神拉尔戈的男子开始了用拳头击打岩石山的修行，几十年后，他终于将岩山石击出了一个大洞。这位无名修炼者就是星导教的第一位武僧，而这里也被后人当成了教义的开创之地，并建造了这个祠堂。",81458,False
2162833,6906712,60,60,22,0,0,0,81529,81029,"帝国东方堡","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","加雷马帝国建立的据点。原本是巴埃萨长城的建设据点，在第七灵灾后盖乌斯再次侵略艾欧泽亚的时候，被提升为了扩建后的帝国堡。现在位于双蛇党的管辖之下。",81458,False
