key,0,1,2,3,4,5,6
331,1,0,150851,0,"
骑乘状态下在<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>状态效果<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中会显示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>骑乘图标<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

执行特殊热键栏中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>跳下<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以自己主动从运输坐骑上下来。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※要注意的是下来后所骑的运输坐骑也会自动离开。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
332,0,0,0,0,"","",""
333,0,0,0,0,"","",""
334,0,0,0,0,"","",""
335,0,0,0,0,"","",""
336,0,0,0,0,"","",""
337,0,0,0,0,"","",""
338,0,0,0,0,"","",""
339,0,0,0,0,"","",""
340,1,0,150861,0,"
获得了<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>专属陆行鸟<UIGlow>01</UIGlow><UIForeground>01</UIForeground>！

使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>陆行鸟笛<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以学会召唤专属陆行鸟的技能。专属陆行鸟与租借的陆行鸟不同，召唤出来之后没有任何时间限制。不过要注意的是，城内与迷宫内这种封闭的场所无法召唤专属陆行鸟。","",""
341,1,0,150862,0,"
召唤专属陆行鸟的技能追加到了<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐骑一览<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中。这类技能同样可以设置在热键栏上随时使用。

以后可以随时骑着自己的陆行鸟驰骋在艾欧泽亚大地上了。","",""
342,0,0,0,0,"","",""
343,1,0,150864,0,"
另外，专属陆行鸟还有多种专用装备。

在快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类下点击<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭档<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮可以打开搭档窗口，在这里可以随意更换专属陆行鸟的装备。","",""
344,0,0,0,0,"","",""
345,0,0,0,0,"","",""
346,0,0,0,0,"","",""
347,0,0,0,0,"","",""
348,0,0,0,0,"","",""
349,0,0,0,0,"","",""
350,1,0,150871,0,"
在骑乘状态下再次使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>专属陆行鸟<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能可以主动从陆行鸟上下来。

另外，右键点击骑乘图标也会主动下鸟。","",""
351,1,0,150871,0,"
在骑乘状态下再次使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>专属陆行鸟<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能可以主动从陆行鸟上下来。

另外，选中骑乘图标并按下确认键也会主动下鸟。","",""
352,0,0,0,0,"","",""
353,0,0,0,0,"","",""
354,0,0,0,0,"","",""
355,0,0,0,0,"","",""
356,0,0,0,0,"","",""
357,0,0,0,0,"","",""
358,0,0,0,0,"","",""
359,0,0,0,0,"","",""
360,1,0,151151,0,"
专属陆行鸟可以一起并肩作战了！

一起参加战斗的陆行鸟会逐渐成长。

如果是跟与你有着相似实力的敌人进行战斗的话，
陆行鸟或许能够更有效率地获得成长。","",""
361,1,0,151152,0,"
想让陆行鸟参加战斗时需要用到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>基萨尔野菜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，这是它们最喜欢的食物。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>基萨尔野菜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以在商店中购买。在野外使用便可以召唤出陆行鸟一起战斗。

冒险路上有伙伴相伴，旅途中一定会更加热闹！","",""
362,0,0,0,0,"","",""
363,0,0,0,0,"","",""
364,0,0,0,0,"","",""
365,0,0,0,0,"","",""
366,0,0,0,0,"","",""
367,0,0,0,0,"","",""
368,0,0,0,0,"","",""
369,0,0,0,0,"","",""
370,1,0,151161,0,"
在接下来的30分钟内陆行鸟都会一起进行战斗。

召唤出来时，陆行鸟会忠诚地跟随在玩家身后。通过技能菜单中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>行动指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类下的指令可以对其发出各种命令。","",""
371,1,0,151162,0,"
想要陆行鸟参战时，下达<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>自由战术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令便可以令其自动发动攻击。

战斗结束后可以通过<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>离开<UIGlow>01</UIGlow><UIForeground>01</UIForeground>命令来令陆行鸟离开现场回巢休息。","",""
372,1,0,151163,0,"
要再次召唤陆行鸟出来战斗时需要重新消耗<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>基萨尔野菜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

与好搭档一起迎战强敌吧！","",""
373,0,0,0,0,"","",""
374,0,0,0,0,"","",""
375,0,0,0,0,"","",""
376,0,0,0,0,"","",""
377,0,0,0,0,"","",""
378,0,0,0,0,"","",""
379,0,0,0,0,"","",""
380,1,0,151461,0,"
陆行鸟提升技能等级之后会得到相应数量的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“技能点”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

通过消费技能点可以让搭档陆行鸟学会很多战斗中的技能。","",""
381,1,0,151462,0,"
陆行鸟的技能分为<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“防护”“进攻”“治疗”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>三种类型。

学会防护类技能之后便可以执行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“防护战术”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令，肩负起冲锋在前守护他人的职责。","",""
382,1,0,151463,0,"
学会进攻类技能之后可以执行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“进攻战术”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令，陆行鸟会发出各种强力的攻击。

学会治疗类技能之后可以执行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“治疗战术”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令，陆行鸟会治疗玩家的体力。","",""
383,1,0,151464,0,"
陆行鸟的成长方向完全由玩家来决定。

合理考虑技能点的分配，培养出最合适的搭档吧！","",""
384,0,0,0,0,"","",""
385,0,0,0,0,"","",""
386,0,0,0,0,"","",""
387,0,0,0,0,"","",""
388,0,0,0,0,"","",""
389,0,0,0,0,"","",""
390,0,0,0,0,"","",""
391,0,0,0,0,"","",""
392,0,0,0,0,"","",""
393,0,0,0,0,"","",""
394,0,0,0,0,"","",""
395,0,0,0,0,"","",""
396,0,0,0,0,"","",""
397,0,0,0,0,"","",""
398,0,0,0,0,"","",""
399,0,0,0,0,"","",""
400,1,0,150451,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>讨伐笔记<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

专门为<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>战斗精英<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>魔法导师<UIGlow>01</UIGlow><UIForeground>01</UIForeground>两类职业准备的内容。

通过打倒作为讨伐目标的敌人可以得到相应的报酬。在快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>手册管理<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>讨伐笔记<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或者按<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>H键<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以进行查看。","",""
401,1,0,150452,0,"
打开讨伐笔记后，可以在分类中选择职业及难度等级来列出相应的讨伐目标。

完成打倒指定敌人的目标后会得到相应的报酬。打之前建议先确认目标敌人的数量以及主要的生活区域。","",""
402,1,0,150453,0,"
选中讨伐目标敌人之后，地图上的敌人头上就会自动出现记号。这样就能很轻易地找到它们。

发现标有讨伐记号的敌人就尽快打倒它们吧。","",""
403,1,0,150451,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>讨伐笔记<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

专门为<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>战斗精英<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>魔法导师<UIGlow>01</UIGlow><UIForeground>01</UIForeground>两类职业准备的内容。

通过打倒作为讨伐目标的敌人可以得到相应的报酬。在快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>手册管理<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>笔记<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以进行查看。","",""
404,1,0,150452,0,"
打开讨伐笔记后，可以在分类中选择职业及难度等级来列出相应的讨伐目标。

完成打倒指定敌人的目标后会得到相应的报酬。打之前建议先确认目标敌人的数量以及主要的生活区域。","",""
405,1,0,150453,0,"
选中讨伐目标敌人之后，地图上的敌人头上就会自动出现记号。这样就能很轻易地找到它们。

发现标有讨伐记号的敌人就尽快打倒它们吧。","",""
406,0,0,0,0,"","",""
407,0,0,0,0,"","",""
408,0,0,0,0,"","",""
409,0,0,0,0,"","",""
410,1,0,150881,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>大国防联军<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是各城邦面临危机时设立的军事组织。
组织内的地位以<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>军衔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>来表示。

在角色窗口中个人信息栏目下可以查看自己当前的军衔。","",""
411,1,0,150882,0,"
一名玩家无法同时加入多个大国防联军。

不过即使加入了其中一国的军队，以后也可以改变自己的所属。","",""
412,1,0,150883,0,"
打开“货币一览”可以在“共通”中看到货币的分栏，在这一栏里可以查看当前持有的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>军票<UIGlow>01</UIGlow><UIForeground>01</UIForeground>数量。

利用军票可以换到专属陆行鸟以及各种军队内部的物品。提升军衔时也需要交纳一定的军票，晋升之后会有很多好处，绝对不可错过。","",""
413,0,0,0,0,"","",""
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"
在军队中，<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>军需品<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>补给品<UIGlow>01</UIGlow><UIForeground>01</UIForeground>都是必不可少的。筹备这些物品可以获得相应的经验值和军票作为回报。

与所属军队的人事负责人及军队理符发行人对话，选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>筹备任务<UIGlow>01</UIGlow><UIForeground>01</UIForeground>后便可以交纳相应物品了。","",""
421,1,0,150942,0,"
需要筹备的物品每天都会有所改变。通过快捷指令中的任务情报可以随时随地进行查看。","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"
为了强化军备，大国防联军通常需要收集以太化装备等各种<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>稀有品<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

稀有品在查看道具情报时可以判断出来，通常是<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>可以出售<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的装备，并且名字为<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>白色之外的颜色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
431,1,0,150952,0,"
与所属军队的人事负责人及军队理符发行人对话，交纳尽可能多的稀有品吧！","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是冒险者之间自由结成的组织。

虽然是处于大国防联军管理之下，不过相对而言并没有什么特别的规定，完完全全是玩家自己掌控的组织。","",""
441,1,0,150962,0,"
在加入部队之后，积累<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队经验<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以提升部队的等级，积攒<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队战绩<UIGlow>01</UIGlow><UIForeground>01</UIForeground>则可以换取专用道具。","",""
442,1,0,150963,0,"
担任部队长的玩家需要收集其他三名玩家的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>署名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，之后再向大国防联军中的负责人提交申请便可以建立部队。","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"
有人向你提出了为创建<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队<UIGlow>01</UIGlow><UIForeground>01</UIForeground>进行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>署名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的请求。署名之后，当部队创建成功时你会作为创建人员自动加入。

要创建部队需要三位不同玩家的署名，确认过请求人之后要不要署名就看自己的意愿了。","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"
成功加入玩家自行创建的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队<UIGlow>01</UIGlow><UIForeground>01</UIForeground>组织！

今后可以利用“部队频道”与其他的队员进行交流了。","",""
461,1,0,151132,0,"
所属部队的情报可以通过快捷指令中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>社交<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类下的“部队”按钮来打开部队窗口进行查看。

在部队窗口中还可以设置玩家的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>阶级<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和每个阶级所拥有的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>权限<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
462,1,0,151133,0,"
阶级的权限包括<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任命阶级<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>招待成员<UIGlow>01</UIGlow><UIForeground>01</UIForeground>以及<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>除名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>几种。安排人员权限时一定要慎重。","",""
463,1,0,151134,0,"
成员的各种行动会为整个部队积攒<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队经验<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，累积到一定程度后会提升<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队等级<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

部队等级提升之后不但可以由玩家自己设计<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>队徽<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，还能够使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>房屋系统<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的功能创建部队的根据地。","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>部队储物柜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是供部队所有成员共同使用的道具仓库。放置在大国防联军总部中，可以随时使用。

使用储物柜的权限还可以根据部队中的不同阶级分别进行设置。具体分为<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“全员可使用”、“管理员可使用”和“禁止使用”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>三种。","",""
471,1,0,151362,0,"
随着部队等级的提升，储物柜的容量也会越来越大。

部队储物柜是整个部队的共同财产，在存放道具时请务必小心谨慎！","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“部队队徽”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以说是一个部队的标志。

与大国防联军总部的部队队徽负责人对话可以对队徽进行设计和修改。不过需要当前所在阶级拥有<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“编辑队徽”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的权限才行。","",""
481,1,0,151372,0,"
当部队等级提升到一定级别时，还可以将设计好的队徽装饰到一部分装备上。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※可以在装备的详细情报界面查看是否可以装饰。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

设计出来漂亮的队徽，和战友们一起装饰上吧！","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"
使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“部队特效”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以令全体队员在一定时间内获得部分能力提高的效果。

部队窗口中可以选择相应的部队特效来使用，同时还可以查看效果的剩余时间。","",""
491,1,0,151382,0,"
部队特效需要与大国防联军总部的部队补给负责人对话获得，同时还必须要支付相应的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“部队战绩”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

提高与所属大国防联军的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“友好关系”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>后，需要支付的部队战绩会有所下降。","",""
492,1,0,151383,0,"
使用和购买部队特效都需要所在阶级拥有相应的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>权限<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

与部队成员一起享受各种活动吧！","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"
当前可以受领的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>行会理符<UIGlow>01</UIGlow><UIForeground>01</UIForeground>均会在理符任务窗口显示出来。

选择任务后再选下<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>接受<UIGlow>01</UIGlow><UIForeground>01</UIForeground>即可接受任务。","",""
501,1,0,150332,0,"
行会理符任务有一定的受理限度，最多可以接受16个。

所消耗的限额会随时间经过逐渐恢复，地球时间每经过12小时恢复3个限额。","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"
从快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务情报<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>窗口可以查看当前已接受的理符任务。

在日志界面选择已接受的理符任务标题还可以进一步查看理符的详细情况。","",""
511,1,0,150342,0,"
在日志中点击<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮，可以查看理符任务的目的地。

虽然在同一个区域的任何位置都可以开始理符任务，不过还是在距离目的地比较近的位置开始任务比较好。","",""
512,1,0,150343,0,"
到达理符任务的目的地之后，再次打开日志并点击<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开始<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮便会开始执行任务。","",""
513,1,0,150341,0,"
从快捷指令的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务情报<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分类中打开<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>窗口可以查看当前已接受的理符任务。

在日志界面选择已接受的理符任务标题还可以进一步查看理符的详细情况。","",""
514,1,0,150342,0,"
在日志中点击<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮可以查看理符任务的目的地。

开始任务之后就尽快赶到目的地吧，完成得越快，得到的额外奖励就越高。","",""
515,1,0,150343,0,"
到达理符任务的目的地之后，再次打开日志并选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开始<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，才会开始执行任务","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"
在开始理符任务时，可以通过调节难度来改变任务中敌人的等级。

难度越高，成功完成任务时获得的报酬越丰厚。","",""
521,1,0,150352,0,"
如果开始任务后发现敌人太强，可以在日志中通过<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更改难度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>来降低。","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"
在任务开始之后，导向地图上会显示出任务的目的地。

理符任务的目标敌人头上会显示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>理符目标图标<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
531,1,0,150422,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任务情报<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中可以查看剩余敌人和限制时间等相关任务情况。

只有在限制时间内完成全部条件才能完成任务。","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"
完成理符任务的目标之后，回到任务发行人处报告即可领取报酬。

努力完成任务、领取报酬，然后接受新的理符任务吧！","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"
任务失败时可以从<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>重新挑战<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

不过，重新挑战时需要消耗1个理符的受理限额。","",""
551,1,0,150441,0,"
任务失败时可以从<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日志<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中选择<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>重新挑战<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

不过，重新挑战时需要消耗1个理符的受理限额。","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"
制作系理符任务的流程与佣兵任务有所不同。

制作任务没有时间限制，将指定的目标道具交给委托人手中便可以完成。

指定道具的情况以及委托人的位置都会显示在右侧的“目的列表”中，在“日志”里也可以进行查看。","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"
与委托人交谈会打开交易窗口，将目标道具从背包<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>拖拽<UIGlow>01</UIGlow><UIForeground>01</UIForeground>到交易窗口里，或右键点击道具再选择“递交”，之后点击窗口中的“递交”按钮便可以完成任务。

能工巧匠在交纳优质道具后还可以领取到额外的追加报酬。","",""
571,1,0,150682,0,"
与委托人交谈会打开交易窗口，在背包中选中目标道具，之后点击窗口中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“递交”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮便可以完成任务。

能工巧匠在交纳优质道具后还可以领取到额外的追加报酬。","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"
采矿工与园艺工接受采集系理符任务的流程与佣兵理符一样。

不过，没有装备上采集工具时无法开始任务。另外，采集系任务均为单人专用，组队状态下同样无法开始任务。","",""
581,1,0,150692,0,"
捕鱼人接受采集系理符任务的流程与制作理符一样。

可以通过日志的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地图<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按钮
确认指定鱼类的栖息地域。
首先和委托人对话，之后交纳任务指定的道具。","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
