key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
499,0,1,4291312,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"烈风勇士——怀罗克四姐妹","怀罗克家族在鸟人族中也一向以勇猛善战著名，其中的四姐妹更是所向披靡，打倒她们四人可以极大地提高我们的士气，绝对要取得胜利！","","","","",0
500,0,1,4291340,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"手斧神技——戈佐尔·伊茨坎","戈佐尔·伊茨坎是鸟人族中很有名望的工匠，他正在使用从黑衣森非法砍伐的木材建造新的野营地，要彻底杜绝鸟人族继续扩张的念头，就一定要先打倒戈佐尔·伊茨坎！","","","","",0
501,0,3,4304049,38,43,0,0,0,0,60725,60505,0,0,4304051,33,34,35,True,False,False,0,False,False,False,0,"斯瓦拉的袭击","占星台报告说他们观察到黄龙斯瓦拉正在向石卫塔方面飞行，所有人员都需要做好迎战准备，请护送工兵平安到达石卫塔！","","","","",0
502,0,1,4304102,38,43,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"斯瓦拉的恐怖","工兵部队为了迎击黄龙斯瓦拉正在全力设置对龙加农炮，绝对不能让周围的魔物干扰他们的工作，请确保工兵部队的安全！","","","","",0
503,0,1,4304124,38,43,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"斯瓦拉的坠落","黄龙斯瓦拉终于现身了！善用对龙加农炮能够对它造成极大伤害，全力应战不要松懈！","","","","",0
504,0,1,4304914,38,43,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"斯瓦拉的愤怒","黄龙斯瓦拉终于现身了！可我们准备的对龙加农炮已经全部被摧毁，无法在战斗中派上用场。但是不能放弃，无论如何都要将斯瓦拉打倒！","","","","",0
505,0,1,4297321,50,70,0,0,0,0,60722,60502,0,154,0,37,38,35,True,False,True,0,False,False,False,0,"传说的魔兽——贝希摩斯","传说中的惊人魔兽贝希摩斯走出了它在山顶的领地，准备好武器和所有必要的设备，这将会是一场殊死的较量，魔兽的怒火已经点燃！","","","","",0
506,0,1,4297340,50,70,0,0,0,0,60722,60502,0,154,0,37,38,35,True,False,True,0,False,False,False,0,"受伤的魔兽贝希摩斯","魔兽贝希摩斯已经退回自己的领地了，现在正是全力追击的大好时机，传说即将在此终结！","","","","",0
507,0,1,4302008,39,44,0,0,0,0,60722,60502,0,36,0,37,38,35,True,False,False,0,False,False,False,0,"归来的复仇者——史特罗佩斯","龟甲岛上的独眼巨人史特罗佩斯回来复仇了，甚至还带来了一个巨人族私人部队！他们现在正在四处惹是生非，一定要在他们引起更大的损失前全部解决掉！","","","","",0
508,0,1,4514932,49,52,0,0,0,0,60722,60502,0,115,0,156,34,35,True,False,False,0,False,False,False,0,"风神的召唤者——激流风科佐尔·诺莫特尔","司掌风神召唤仪式的一位高级法师来到了风扬殖民地，这可能预示着鸟人族即将再次开始召唤迦楼罗降临。一定要在他们的计划实行之前打倒科佐尔·诺莫特尔！","","","","",852463
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
510,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
511,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
512,0,1,4308399,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"昔日不在","一位冒险者想要前往废弃的营地寻找5年前遗失的物品，可是现在这里已经聚集了太多的魔物，让他完全无法下手，请立刻消灭那些成群结队的夜蟾蜍！","","","","",0
513,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
514,0,1,4259476,44,49,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"纠缠不清","纠缠沼泽林的环境非常适合两栖类的繁殖生长，现在这里出现了大量的泥沼蝾螈，他们一切的想法只有吃与吃以及吃，为了保护生态，同时也消除冒险者行会的活动威胁，请立刻将这些蝾螈消灭！","","","","",0
515,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
516,0,1,4309001,45,50,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"沼泽林遗恨——恩布鲁","熟练的冒险者之间流传着恩布鲁的传说，这种怨灵会在纠缠沼泽林中出没，并将生物的灵魂一同引向另一个世界，这种威胁一定要尽早排除！","","","","",0
517,0,1,4309608,44,49,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"魔界花盛开的世界","魔界花盛开意味着这里将会出现更多的魔界花，可是这种诡异的魔物已经足够了！我们不需要更多的魔界花！","","","","",0
518,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
519,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
520,0,1,4259592,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"整备计划","帝国军即将进行改良型魔导兵器的实验，这次的型号更加先进也更加具有攻击性，绝对不能让他们的实验成功！","","","","",0
521,0,1,4309655,48,51,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"残忍食人魔——波罗斯","凶残的波罗斯已经引发了无数起袭击事件，并且夺走了近千名讨伐者的生命，要对它发起进攻一定要小心谨慎才行！","","","","",0
522,0,4,4308137,46,50,0,8,0,0,60724,60504,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"圣地巡礼","基迦巨人族认为水晶塔是他们的圣地，并且准备暴力霸占银泪湖北岸的地区。他们的活动对财团的营地造成了极大威胁，营地里的调查资料非常重要，绝对要从基迦巨人的手里保护下来！","","财团的调查资料数量","","",0
523,0,1,4259669,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"巨汉不动产","由于灵灾导致库尔札斯气候剧变，许多基迦巨人都南下来到银泪湖北岸开拓新的居住地，可是他们却想要霸占我们已经建好的营地，绝对不能让他们得逞！","","","","",0
524,0,1,4259698,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"骏鹰的晚餐","由于一群凶暴的骏鹰在四处活动，调查团的自然学家们无法进一步进行他们的调查，而且还经常出现人类被骏鹰捉走的情况，请立刻消灭这些骏鹰，保护自然学家们的安全！","","","","",0
525,0,1,4259840,46,50,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"破戒高僧——银发的狄俄涅","调查团的自然学家们又被难住了，这次是一个基迦巨人族的高僧在银泪湖北岸扰乱治安，自然学家们已经几个夜晚都没有睡过安稳觉了，请立刻打倒银发的狄俄涅！","","","","",0
526,0,1,4321749,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"迁徙银泪湖","哈帕利特正在向新的定居地迁徙，可是圣寇伊纳克调查地正位于它们的迁徙路线上，这群家伙受到阻碍一定会引发混乱的局势，需要给它们点苦头尝尝，让它们知道什么时候应该绕路走！","","","","",0
527,0,1,4309675,46,50,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"夜袭魔兽——黑夜鹰犬","过去三天内，有三名调查员在夜晚先后被害，可是守卫说他们没有发现任何异常，只有黑影。也许，最大的问题就隐藏在这黑影之中！","","","","",0
528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
529,0,3,4300259,45,50,0,0,0,0,60725,60505,0,0,4300266,33,34,35,True,False,False,0,False,False,False,0,"旅伴","圣寇伊纳克财团的调查员想要前往危险地带深处去进行调查，现在正在寻找能够同行的护卫。","","","","",0
530,0,1,4259866,44,49,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"甜蜜诱惑——撩人魔花薇薇安","撩人魔花薇薇安能够散发出刺激生物本能的香气，能够吸引任何生物主动进入纠缠沼泽林深处。现在已经有很多冒险者遭到了她的毒手，一定要尽快消灭才行！","","","","",0
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
532,0,4,4267773,32,37,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
533,0,4,4325162,5,10,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
534,0,4,4325183,13,18,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
535,0,4,4325194,5,10,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
536,0,4,4325207,15,20,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
537,0,4,4325219,11,16,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
538,0,4,4325231,6,11,0,8,0,0,60724,60504,0,166,0,33,34,35,True,False,False,0,False,False,False,0,"大炎兽归来","时隔五年，超巨大爆弹怪轰击王再次出现在艾欧泽亚地区。冒险者们，准备好你们的耐热装备！我们要和防爆组队员们再次并肩作战了！","","防爆组队员人数","","",0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
540,0,1,4287384,42,47,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"矿脉虫巢","矿妖虫以优质矿脉为食，可以说是采矿工们的最大敌人。在经过长时间的调查之后我们终于找到了它们的繁殖地，为了减少这种害人虫，请立刻消灭它们！","","","","",0
541,0,1,4287394,40,45,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"镜像骑士","灵灾在大地上留下了很多卫月的爪痕，最近这些爪痕中突然出现了诡异的魔物，看起来简直像两种不同的生物的合成兽，一定要提高警惕！","","","","",0
542,0,1,4287420,42,47,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"金发贵公子——埃厄忒斯","有个男人为了追求迷人的金发喝下了大量的毛球血，可是这却导致他本身变成了一只异常危险的金色毛球，将埃厄忒斯从他的惨境中解放出来吧！","","","","",0
543,0,1,4287435,42,47,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"丑恶合成兽——巴杜枭","巴杜枭是合成兽镜骑士中最为高大的个体，卫月降临带来的这些有违常理的生物正在变得越来越有威胁性，一定要在酿成大祸之前将它消灭！","","","","",0
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
545,0,1,4314108,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"荒野灭火","一队蜥蜴人正在举行召唤伊弗利特的仪式，绝对不能让蛮神再次降临，快去破坏掉仪式场地中的迎火烛台！","","","","",0
546,0,1,4288528,46,50,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"悲哀斗士——灰铁拳比比雷扎","比比雷扎曾经是一位优秀的恒辉队队员。他和他的属下觉得自己的力量已经足够打败伊弗利特，于是前去挑战。可是它们却错了……不但成为了俘虏，甚至还被精炼成了伊弗利特的信徒。为了维护国家的稳定，我们只能忍痛打倒他们了！","","","","",0
547,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
548,0,1,4288537,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"何为正义","伊弗利特向来不会杀掉挑战失败的人，取而代之的是用它的力量将那些人“精炼”成为自己的信徒。蛮神的力量由信徒的数量决定，只要能够打倒足够多的信徒，伊弗利特的力量也会逐渐减弱！","","","","",0
549,0,1,4288562,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"铁甲巨龟","精铁龟为了生存每天都必须吃掉大量的食物，结果导致它们所到之地的所有植物几乎都被清扫一空。这加速了大量地区的沙漠化进程，为了让生态环境有所恢复，一定要尽快消灭这些巨龟！","","","","",0
550,0,1,4303930,48,51,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"血群精兵","蜥蜴人军中知名的血群精锐部队从帕戈尔赞平原的根据地来到了战斗的最前线，他们每个人都有着以一当十的实力，一定要尽力打倒他们！","","","","",0
551,0,1,4306114,48,51,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"今日运势","蜥蜴人军在每次执行军事行动之前都会让占卜师卜算当日的吉凶。这正是我们先发制人的好机会，尽全力将目标地区的敌人全部消灭！","","","","",0
552,0,1,4314278,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"友人与家人","小阿拉米格中又有人被伊弗利特的信徒拐走了，如果他们被伊弗利特精炼化，那么就会有人永远失去他们的朋友与家人，请立刻救出他们！","","","","",0
553,0,1,4289771,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"第一关门攻略战","蜥蜴人部队在不悔战阵第一关门附近集结了大量的兵力，看来他们已经有了相应的行动计划，一定要在兵力完全聚集之前抢先出击，打破他们的计划！","","","","",0
554,0,1,4288635,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"速射名手——白火花哈普古·秋","“白火花”哈普古·秋凭着电光火石般的弓术在蜥蜴人军中有着相当高的威望，现在他亲自来到了前线地区，这正是我们打击敌人士气的大好机会！","","","","",0
555,0,1,4492726,46,50,0,0,0,0,60721,60501,0,192,0,126,34,35,True,False,False,0,False,False,False,0,"沙漠上的足迹","沙漠中突然出现了一个奇怪的集团，他们称呼自己为“僵尸绅士团”，并且会使用特殊的行动迷惑人心。在事态扩大之前一定要打倒僵尸绅士！","","","","",852459
556,0,2,4317414,49,52,2000254,1,0,0,60723,60503,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"核心危机","艾玛吉娜矿山公司的技术工们急需大量土元精核心来作为青磷水作业的触媒，请尽快打倒集群的土元精并将核心交给技术工们！","将获得的土元精核心交给艾玛吉娜矿山公司的技术工","交纳的土元精核心数量","","",0
557,0,1,4506690,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"蜥蜴人军特殊部队——炎牙众","“炎牙众”是蜥蜴人军中的精锐部队，他们出现在不悔战阵就表示着对方即将会有一次大规模的作战行动。先下手为强，在他们做好充足的准备之前抢先打倒炎牙众的指挥官和精英！","","","","",0
558,0,1,4514890,48,51,0,0,0,0,60722,60502,0,115,0,156,34,35,True,False,False,0,False,False,False,0,"火神的召唤者——流火印阿法基·天","阿法基·天是伊弗利特最忠诚的信徒之一，他这次来到不悔战阵一定与重新召唤伊弗利特的计划有着脱不开的关系，在大地化作焦土之前一定要阻止他！","","","","",852462
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
560,0,1,4305219,32,37,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"佣兵作乱","辉鳞人佣兵在没有任务时总是闲得穷极无聊，他们甚至开始对路过的旅人发起袭击来解闷。必须要迅速解决掉这些作乱的佣兵！","","","","",0
561,0,1,4305695,34,39,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"饮酒魔兽——赛克迈特","一些生物渴望鲜血，同时另一些生物渴望宝藏。然而赛克迈特却相当与众不同，它所感兴趣的只有美酒。频繁的盗酒令公众的情绪变得异常气愤，请立刻消灭这只其奇异的魔兽1","","","","",0
562,0,2,4322369,33,38,2001057,1,0,0,60723,60503,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"招蜂引蝶","葡萄酒港的农夫急需大量的蜂蜜来往葡萄田里吸引蜜蜂，请立刻协力从接雨草那巨大的红花中收集花蜜！","将收集到的接雨草花蜜交给葡萄酒港的农夫","交纳的接雨草花蜜数量","","",0
563,0,1,4322430,33,38,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"深绿巨兽——绿巨猩猩","虽然绿巨猩猩的脸上总是带着微笑，可是实际上它却是十分凶暴的特异种生物。它在觅食期中会不分青红皂白吞掉一切生物，甚至包括人类，这种危险物种绝对不能放过！","","","","",0
564,0,1,4322460,32,37,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"不祥的球茎——迈驰哈尔加斯","在当地传说中，迈驰哈尔加斯现身之处必会有大凶降临，虽然还不知道到底是迈驰哈尔加斯本身造成的灾害还是它在追随其他灾害的动向，我们需要做的只有一点，将这只不祥的魔物消灭！","","","","",0
565,0,1,4322470,33,38,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"归乡路","送酒的运货人完成了他的工作，可是回家的路却被大量的魔物占领了，请护送他平安回家吧！","","","","",0
566,0,1,4311936,32,37,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"危崖球茎","软木球茎经常将它们的根部深入到地下以摄取养分，可是最近这片地区的软木球茎数量太多了，它们在悬崖上对地层造成的破坏很容易引起塌方，一定要尽快减少软木球茎的数量！","","","","",0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
568,0,1,4305722,44,49,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"北防波堤之战 侦察行动","鱼人族的水兵小队潜入到北防波堤进行侦察，不能被他们探到我们的情况，快去消灭他们！","","","","",0
569,0,1,4305743,44,49,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"北防波堤之战 全力打击","鱼人族的攻击队长梅武根据侦察的结果判断出北部的守备力量比较薄弱，并且发起了全力攻击，一定要坚守阵地！","","","","",0
570,0,1,4305807,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"南防波堤之战 侦察行动","鱼人族的水兵小队潜入到南防波堤进行侦察，不能被他们探到我们的情况，快去消灭他们！","","","","",0
571,0,1,4305839,45,50,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"南防波堤之战 全力打击","鱼人族的攻击队长莫武根据侦察的结果判断出南部的守备力量比较薄弱，并且发起了全力攻击，一定要坚守阵地！","","","","",0
572,0,1,4305873,44,49,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"冷静的战略家——苍鲨肌伏尔","据说鱼人军的著名战略参谋伏尔来到了前线进行巡查，打倒他能够对双方的战局起到不小的影响，绝对不能错过这个机会！","","","","",852518
573,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
574,0,1,4325113,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"海蛇末路","鱼人族的沃尔有着专门负责“饲养”人类的任务，他所要做的就是管理被利维亚桑“精炼”过的人类。有情报说他手下的一批海盗来到了这片地区，面对这些凶残的敌人一定不要松懈！","","","","",852519
575,0,1,4305900,48,51,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"海蛇之首——刻印斧艾尔姆希斯","海蛇之舌海盗团的团长“刻印斧”艾尔姆希斯出现在了海蛇巢穴中。擒贼先擒王！不要错过这难得的机会！","","","","",852520
576,0,1,4305919,40,45,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"死亡行军","有些海难中丧生的水手即使死后也无法摆脱大海的束缚，这些逝者的灵魂日复一日地在这里徘徊，早日让他们得到解脱吧！","","","","",0
577,0,1,4305941,40,45,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"异国魔虫——螳螂帝王","附着在遇难船上的虫卵孵化出了异国的魔虫，这些魔虫的成长速度简直可以用噩梦来形容。其中的首领更是威胁极大，一定要尽早铲除！","","","","",0
578,0,1,4515004,49,52,0,0,0,0,60722,60502,0,115,0,156,34,35,True,False,False,0,False,False,False,0,"水神的召唤者——水魔鬼涯尔","水神利维亚桑的召唤师突然出现在了萨普沙产卵地，据说这位名叫涯尔的高级法师能够讲述水神的语言，绝对不能让他们成功举行召唤仪式！","","","","",852461
579,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
580,0,1,4314937,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"路霸","通天路是通往瞭望阵营地仅有的两条路其中之一，是运输补给物资的重要路线。可是现在却被一群巨像兵给堵住了，这样下去对前线的补给会有极大的影响，一定要尽快消灭它们！","","","","",0
581,0,1,4306089,34,39,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"黑涡团的仇敌——欧赛","欧塞这个名字对于瞭望阵营地的黑涡团士兵来说简直是一场噩梦，现在已经有27名工兵丧命在它的尖牙利爪之下，我们一定要为战友们报仇！","","","","",0
582,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
583,0,1,4323037,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"凶豹成群","一群长须豹沿着狭窄的山路流窜到了瞭望阵营地附近，对交通造成了极大的阻碍，请尽快将这些长须豹消灭！","","","","",0
584,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
585,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
586,0,1,4306101,44,49,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"穿山地灵——第59团采集员 辈泽","辈泽是地灵军中一位功勋卓越的开山工，他提供了大量支持地灵军行动的资源。如果能打断这一资源渠道，地灵军一定会受到不小的影响，请尽快将辈泽铲除掉！","","","","",852515
587,0,1,4323906,41,46,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"试掘地强攻","地灵军试掘地处于第59团母权家长篝窒的指挥之下，是地灵军的重要资源地之一。破坏这里的采掘工具可以对地灵军的工作造成不小的影响，要小心行事！","","","","",852516
588,0,1,4306107,41,46,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"榴弹雨","一群榴弹怪正在向瞭望阵营地移动，这种易燃易爆的气体生物非常危险，一定要在造成损失之前将它们消灭！","","","","",0
589,0,1,4306118,41,46,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"雷雨呼唤者——布朗格","关于布朗格有着很多种传说，不过所有传说中都毫无例外地强调它能够召唤来雷雨。所以无论是否相信那些传说，它的危险性是不可忽视的，一定要尽快消灭这一潜在的威胁！","","","","",0
590,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
591,0,1,4322668,30,35,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"传说的巨龙——佩利冬","近日一位侦察兵声称他在尼姆浮游遗迹中发现了巨龙的影子，造成了不小的恐慌。可是现在我们发现了，那只是把佩利冬误认成了巨龙而已。不过佩利冬的威胁性也并不小，尽早消灭方能安心！","","","","",0
592,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
593,0,1,4306704,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"疯狂山脉","最近奥·哥摩罗火山地区的盗龙变得越来越狂暴，它们甚至开始对瞭望阵营地的士兵发起攻击。无论这些盗龙是受到了什么影响，它们都必须先让脑子冷静一下！","","","","",0
594,0,1,4322679,34,39,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"128号废弃实验体","地灵族在一次实验中犯下了一个错误，结果导致了128号实验体的诞生。可是地灵族却把这只巨像兵废弃了，他们声称这不是神所允许的产物。于是无主的巨像兵开始憎恨一切，这种潜在的威胁一定要扼杀在摇篮里！","","","","",0
595,0,4,4324006,34,39,0,8,0,0,60724,60504,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"营救补给部队","黑涡团的一支补给部队在向瞭望阵营地运输补给物资的时候遭遇到地灵族偷袭，导致拉车的陆行鸟全部受伤无法继续前进了，可是地灵族的进攻仍然没有停止，迅速去救出那可怜的车夫！","","无助的车夫","","",0
596,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
597,0,1,4306150,48,51,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"钢之炼金术士","第59团受施者毕阁是一位颇有造诣的地灵族炼金术士，他将炼金术利用到了培育矿妖虫的技术中，并且取得了十分惊人的成果，这样下去对我们会有非常大的威胁，一定要在他取得进展之前破坏他的研究！","","","","",0
598,0,1,4323053,47,50,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"觉醒的石像——巴力德特","地灵族在一次挖掘作业中偶然发现了一尊奇怪的石像，不曾想这尊石像中竟然封印着古代的妖异，在经过了长年的睡眠之后，巴力德特再次苏醒了！","","","","",852517
599,0,1,4514938,47,50,0,0,0,0,60722,60502,0,115,0,156,34,35,True,False,False,0,False,False,False,0,"土神的召唤者——第5团高级教士泽埠","第5团高级教士泽埠已经来到了武伽玛罗武装矿山，他正在为召唤土神泰坦做准备。一定要尽快破坏他们的计划， 否则这片大地又将会陷入危机之中！","","","","",852460
600,0,1,4321538,31,36,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"森疾龙强袭","一群森疾龙向在萌芽池附近工作的园艺工发起了攻击，虽然园艺工们暂时还没有受到伤害，可是放任这群森疾龙不管可以说后患无穷，一定要尽早处理！","","","","",0
