key,0,1,2,3,4,5,6,7,8,9,10,11
131377,8375872,927,0,0,0,1,12,0,0,False,"",""
131378,7878066,819,0,0,0,1,1,0,0,False,"","要从塔内离开前往水晶都吗？"
131379,8460800,144,0,0,0,1,1,0,0,False,"","要离开废弃宅邸吗？"
131380,8461297,928,0,0,0,1,1,0,0,False,"","要前往地堡吗？"
131381,8461299,928,0,0,0,1,1,0,0,False,"","要前往异星船舰吗？"
131382,8461303,809,597187,597188,0,49,1,0,0,False,"","要前往废弃宅邸吗？"
131383,8509483,921,597190,0,0,1,1,0,0,False,"","要前往儿科病房吗？"
131384,8509472,131,0,0,0,1,1,0,0,False,"","要离开儿科病房吗？"
131385,8537326,140,0,0,0,1,1,0,0,False,"","要前往西萨纳兰吗？"
131386,8547746,886,597163,0,0,1,1,0,0,False,"","要前往圣罗埃勒广场吗？"
131387,8568002,915,0,0,0,1,1,0,0,False,"","要前往甘戈斯吗？"
131388,7933894,965,597244,0,0,1,1,0,0,False,"","要前往空无大地吗？"
