key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
157,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"给我、给我鹈鹕蛋！","","","","","","",""
158,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有了好多好多鹈鹕蛋！
再来点，再来点！","","","","","","",""
159,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"有了好多好多鹈鹕蛋，好高兴啊！
但还想要更多的鹈鹕蛋！","","","","吉吉卢恩，还想要更多的鹈鹕蛋！
再来点，再来点！","","吉吉卢恩，很激动！
想要更多的鹈鹕蛋！",""
160,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，帮帮我！冒险者！
帮托你了，只有你能帮我了！","我在森林劳作的时候，被森疾龙袭击了！
然后慌慌张张地逃到了这里……
但那些家伙太缠人了，还跟着我！","拜托你了，冒险者！
请你帮我消灭恐怖的森疾龙吧！","要帮忙消灭森疾龙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","你怎么这样……
为什么这么无情？！",""
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你是谁呼啾？
难道你是来帮助我的呼啾？","这里是个伤心地，有很多同伴在这里去世了呼啾。
同伴们宝贵的遗物也落在这里了呼啾。
我想收回同伴们的遗物呼啾。","那些遗物是同伴们留下的纪念呼啾。
拜托你了，请帮我收集遗物呼啾！","要帮忙收集妖精族的遗物吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","谢谢你呼啾！
不过，这里也有坏妖精出没呼啾。
你要小心点呼啾。","","呜呜，你无情无义呼啾。
我讨厌你呼啾，快走开呼啾！",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集到同伴们的遗物了吗呼啾？","","","","谢谢你呼啾。
请你再收集点呼啾。","","没有吗呼啾？",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我想收集同伴们的遗物呼啾。
你有看见的话，就拿来给我呼啾。","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"收集到好多，好开心呼啾。
不过，再多点就更好了呼啾。","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你又有发现了吗呼啾？
有的话，就交给我吧呼啾。","","","","谢谢你呼啾。
我还想要更多呼啾。","","没有了吗呼啾？
没关系，已经足够了呼啾。",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"嗯？你问我为何发生争执？
其实，他被禁止来这个地方。
所以我想请他回去。","辉鳞人因为洗澡时跳的舞蹈太猥琐了，
现在有很多客人向我抱怨，
我都说不让跳了，可就是不听……","看来只能用武力解决了。
可以的话，你也来帮忙吧？","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","这样……
辉鳞人力气大得很，
心里没底啊，但也只能硬着头皮上了。",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"且慢，这位冒险者！
请你听我说。","我现在必须赶往青磷精炼所，
谈妥一单生意……","但最近相当不太平啊。
一个人去怪可怕的，你能陪我一同前去吗？
可以吗？","要一同前行吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","坐视不理么。
那你走吧。",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒险者，请你助我们一臂之力！
在这一带，蛮神伊弗利特的信徒们打算举行祭祀蛮神的仪式！","如果蛮神伊弗利特的力量继续增强，
肯定会对我们恒辉队产生不利……","那些家伙应该会在仪式中使用祭器。
你可以帮忙消灭警备兵和主持仪式的祭司吗？！","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","这样……不好意思，让你为难了。
那些家伙是不好对付……
你确实不该轻易参加没有胜算的战斗。",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"请你阻止蜥蜴人族的蛮神信徒们，
那些家伙打算举行祭祀蛮神伊弗利特的仪式！","请你打倒警备兵和主持仪式的祭司。
这样的话，就能找到那些家伙的祭器了！","周围的信徒们估计会进行抵抗，
请你将他们统统消灭！
请多加小心！","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，多么可靠的冒险者啊。
出色的你能帮我一个忙吗？","我没注意到货车出了问题，
导致车上的葡萄酒掉了一地……","那些可是上等的葡萄酒，
现在我想把回收的葡萄酒运到葡萄酒港去……
但手足无力的我似乎办不到……你能帮帮我吗？","要帮忙运货吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","什、什么……
早知如此，平常多锻炼就好了……",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哎呀，帮大忙了！
托你的福，我现在有一堆土元精核心了。","不过，你别不舍得拿给我啊？
如果你还有的话，我很乐意收下的。","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"哎呀……这不是冒险者么！
你拿来土元精核心了吗？","","","","很好，就是这个！我就是想要这个！
你再去多收集点吧！","","没有了吗？
如果有的话，就快点拿来给我吧。
我再过一会儿就要走了啊。",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"嘘！现在正在执行侦察任务，
别发出太大声音啊，冒险者……
暴露的话，可是会没命的……","听好了，这里出现了帝国的先遣部队。
虽然不知道他们怎么到这里的……
不过他们好像有什么企图，正在找什么东西。","……但是，听说这一带有精炼妖精出没。
那些家伙和帝国兵碰上的话，就要大乱了……
必须先打倒帝国兵，避免他们之间的全面对决！你也来帮忙吧？","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","真的可以吗？！
谢谢，欠你个人情……","","也是……一个人无法进行突击。
我再观察下双方的情况，弄清他们的战力吧……",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，可靠的冒险者，你来得正是时候。
我们得到情报，说是地灵军试掘地有动静。
所以我们便来到此地侦察……","看来情报不假，试掘作业确实要开始了。
趁那些家伙现在还没注意到我们，
必须展开奇袭，阻碍他们的试掘作业！","可以的话，请你协助我们破坏地灵族的采掘工具，
这也是向黑涡团打响名号的好机会啊。","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","你真的要放弃这个立功的好机会么……",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"求求你帮帮我吧！
我和女儿在行走途中，突然遭到了最后之民信徒的袭击，
现在我的女儿被拐走了！","那些家伙带着我的女儿往里面跑了。
啊，这样下去女儿会变成“救世神”卫月的祭品！","仁慈勇敢的冒险者啊，请你帮帮我！
请你一定要把我的女儿从最后之民手中救出来啊！","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","太感谢你了！
我女儿应该就在里面！","","什么……
这是为什么……",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"请你从最后之民手中救出我的女儿！
我女儿应该就在里面！","","","","","","",""
177,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"求求你救救我！
我是被最后之民抓来的。","","","","","","",""
178,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"感谢你的帮助！
看来我还没有被神明抛弃！","最后之民为了献祭，硬是把我拐到了这里。
如果不打倒那些家伙，恐怕以后还会发生这种事情。","所以，好心的冒险者啊，
可以请你打倒他们吗？
他们要准备仪式，应该还会来这里。","要和最后之民战斗吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","是吗……真遗憾。",""
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"来，乖乖成为祭品吧！","","","","","","",""
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"……","","","","","","",""
181,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"我正在往瞭望阵营地运送物资，
但运货的陆行鸟受伤了……
现在无法行动，进退不得。","而且这一带有很多地灵族出没，
我又不能丢下陆行鸟，跑去求救。","现在只能推货车了……
可以的话，请你保护我们吧？","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","你给我记住了……",""
182,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂……那边那个冒险者。
你对自己的实力有自信吗？
有兴趣一展身手吗？","“金刚爪”奈寨德·夏来到了赞拉克侧翼阵。
那家伙曾经好几次与我们恒辉队对抗，是个强敌。","现在那家伙和一些小喽啰就在这附近。
这可是铲除他的绝好机会啊。
怎么样？有兴趣当一次刺客吗？","要协助袭击吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","这样……你要是没自信，那也没办法。
正确认清自身实力也有助于你的成长。
变得更强吧，冒险者，到那时再助我们一臂之力。",""
183,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"嗯？你也对自己的实力很有自信么？
那你就去赞拉克侧翼阵吧。","现在，强敌“金刚爪”奈寨德·夏就在赞拉克侧翼阵。
刚才我已经委托有能力的冒险者去消灭他了。","不过，你也可以进去打倒他。
只要有人能干掉“金刚爪”奈寨德·夏，
不管是谁我们都欢迎。","","","","",""
184,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂，冒险者。
我们鬼哭队正在研发具有强心效果的治疗药……
现在需要帮手，你就来帮帮我们吧？","你可能觉得这不属于鬼哭队的职责，
但我们鬼哭队的任务不仅是对抗外敌。
像这样的工作也是很重要的……哎呀，跑题了。","总之……制作治疗药需要毒蘑菇孢子作为材料，
你能帮忙收集吗？
因为现在正处于研发阶段，量越多越好，拜托了！","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","你愿意帮忙么！
这周围应该就能采到毒蘑菇孢子……
那就交给你了，拜托了！","","是么……真可惜啊。
我再去问问其他人吧。",""
185,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"毒蘑菇孢子真的有强心效果么？
……我一个士兵哪懂得那么多啊。
我也只是按上头的指示，奉命收集而已。","","","","","","",""
186,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你找到毒蘑菇孢子了吗？","","","","嗯，应该就是这个了吧？
抱歉，其实我也没见过实物。
不过听上头的描述，应该就是这个了吧。","不，肯定就是这东西！不会错的！
请你再去收集点吧！","呃……原来你还没找到啊。
听说毒蘑菇孢子对身体没什么好处。
你找到后，快点交给我比较好。",""
187,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有这么多一定够了吧！
我差不多也要回部队了，
如果你还有毒蘑菇孢子就快点拿来给我吧！","","","","","","",""
188,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啊，冒险者！
你拿来毒蘑菇孢子了吗？","","","","唔，这一定就是毒蘑菇孢子了。
我还会在这里呆一会儿。
如果你还有的话，就拿来给我吧，拜托咯。","","你不是来交给我毒蘑菇孢子的吗？
你有的话，我很乐意收下的。
不过，你处理那些东西时，可要小心点哦。",""
189,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你好啊，冒险者。
你知道一种叫做接雨草的植物吗？
那是生长在附近的一种像容器一样的红色植物。","接雨草的花蜜很容易招引蜜蜂！
正好可以用来为葡萄田传粉！","不过，因为蜂鸟也盯上了这种花蜜。
弄得我没办法采蜜了。
可以请你帮忙采蜜吗？","要帮忙采集接雨草花蜜吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","大恩不言谢！
哎呀，还好碰上了一个好心的冒险者。","","好吧，那我自己想办法吧……
祝你好运，冒险者。",""
190,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"请你去采集接雨草花蜜。
哥布林族也盯上了花蜜，
把那些家伙消灭后，采蜜也会顺利些。","","","","","","",""
191,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你采集来接雨草花蜜了吗？","","","","对，就是这个，谢谢你！
这种香味……一闻就知道是接雨草花蜜了！","","接雨草是长得很高的红色花朵哦。",""
192,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"接雨草花蜜的数量已经足够了。
感觉都能听到蜜蜂扇动翅膀的声音了。","","","","","","",""
193,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你采集来接雨草花蜜了吗？","","","","哇，谢谢你。
没想到你能采来这么多。
真是个可靠的冒险者啊，遇上你真好。","","这样，没关系的。
量也已经足够了。",""
194,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你是冒险者吗……
你看看，道路上到处都是魔物……","出去时明明不是这样啊。
这样我什么时候才能回去……
我才刚结婚，今天还想早点回去呢……","我说，如果你也顺路的话，
顺便把这些魔物清理了吧？","要帮忙吗？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此危命任务的推荐等级为<Value>IntegerParameter(1)</Value>级。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","噢，谢谢。
这样就能早点见到妻子了。","","什、什么……
你这是嫉妒我刚结婚吗？",""
195,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"帮我消灭道路上的魔物吧！
我都没办法回家了！","","","","","","",""
196,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"不好了 不好了！
矿山里 挖出来的石像 竟然动了！
而且还 大闹了一番！","太可怕了 现在都 不敢进矿山了！
石像要是 离开矿山的话 就更不得了了。
谁能 帮忙去 破坏掉石像啊！","","","","","",""
197,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要是帝国兵和精炼妖精打了起来，
战况就会愈演愈烈……
听好了，现在优先攻击帝国兵！","","","","","","",""
198,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"你是前来支援的冒险者吧？
谢谢你，说实话……
和下级巨人族战斗，让我感到不安。","","","","","","",""
199,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"没想到那些家伙居然有夺取物资的智慧……","","","","","","",""
200,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊，好累啊。
赶快收拾一下，去休息吧。","","","","","","",""
201,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"早点把货物搬进去比较好。
那些家伙可能还会来。","","","","","","",""
202,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哇啊！我还以为已经安全了……
竟然追到了这里！","","","","","","",""
203,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"可恶！烦人的下级巨人族！
可是……现在我们这身装备，什么都干不了啊。","","","","","","",""
204,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"队长！感觉变冷了，
今天就算了，先回去吧？","","","","","","",""
205,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"拜托你了，冒险者！
现在只能靠你了！","","","","","","",""
206,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"喂，就看你的了。
没有你在的话，我们可就麻烦了。","","","","","","",""
207,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"这种时候的冒险者还真可靠啊。
加油，干掉那些家伙！","","","","","","",""
208,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"先休息下吧。
等后面的人跟上来后，再出发吧。","","","","","","",""
209,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"真是的，什么情况啊，
按道理应该追上来了啊。
难道碰上什么意外了？","","","","","","",""
210,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"救、救救我！
我、我不想死啊！","","","","","","",""
211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊！为什么，为什么会这样！
谁来救救我啊！","","","","","","",""
212,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊！真让人着急！
那种货色三两下就能解决了啊！","","","","","","",""
213,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"……这样下去会两败俱伤，
我被抓的事情应该就不会败露了吧……","","","","","","",""
214,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒险者，您要加入到我们既欢庆热闹又诡异非凡的游行中吗？","游行开始之后，“妖异的奇术师”会改变您的形象……
接下来就是以变身后的形象去对观光的市民们施加幸运的魔咒，
呼呼……","您意下如何，愿意加入到游行的队伍中，给人们带去幸福和欢乐吗？","要参加游行吗？","","","哦？真是遗憾……
如果您改变了想法，请务必再来找我……
呼呼……",""
215,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"セリフ1","セリフ2","セリフを話しますか？","","はい","","いいえ",""
