key,0,1,2,3,4,5,6,7,8,9
19,16,0,0,69478,72616,72516,3,"サドル・レム・アルビレオ","萨德尔·雷姆·阿尔贝雷欧","37岁。精灵族。出生于艾欧泽亚乌尔达哈。
加雷马帝国第四军团的千夫长。

隶属以梅内纽斯为军政官的博兹雅管区分遣队，负责指挥“术师大队”的魔术师。一心追求失传的古代魔法，为了发展和完成他的魔法，时常将俘虏当作实验对象折磨致死。由于他性格冷漠，认为敌人的性命毫无价值，因此不仅是敌人，就连友军都会称他为“妖术师”。

阿尔贝雷欧原本在咒术师行会学习，但当时的会长穆穆埃珀很快就发现他是个冷酷无情的人，把他视作危险分子赶出了行会。阿尔贝雷欧被逐出乌尔达哈之后，为了追求更为强力的破坏魔法和召唤魔法在各地流浪。当他到达帝国支配的达尔马斯卡管区时，第四军团正在广招人才，他以成立术师部队为条件入伍。加入第四军团后，伽布拉斯按照约定，将术师部队交给了阿尔贝雷欧，这15年间，他培育出了大量魔术师，终于成功组建了能和艾欧泽亚诸国抗衡的术师大队。
阿尔贝雷欧对梅内纽斯负责的搜寻圣遗物一事颇有兴趣，于是便申请加入与博兹雅义军的战斗。来到博兹雅的时候，他将古代伊瓦利斯的圣遗物——圣石之一带到了这里……
"
20,20,0,2,69478,72620,72520,3,"グンヒルド","贡希尔德","统治古代博兹雅的女王。

古代博兹雅曾有过一段氏族之间纷争不断的时期。为了终结战争，氏族通过选出共同的女王，最终建立了一个统一的国家。女王名为“贡希尔德”，这是一个女王继承者的称号。
女王是从掌管祭神活动的巫师（萨满）中选出的最有能之人，不分种族，也不论其氏族是否强大。但实际上大多数的女王都是硌狮族，这是因为硌狮族在博兹雅人的种族构成中占据多数。

第三星历末期，亚拉戈帝国引发的第四灵灾席卷了古代博兹雅。由强大氏族的族长担任的为政者和神官们决定通过解放圣剑天佑女王的力量来渡过这一难关。但女王贡希尔德在和亚拉戈帝国的战斗中受了伤，当时正卧床不起。她害怕死亡。于是神官和女王之刃们从下级的博特雅失氏族中选择了一位年轻的巫师，将她奉为了新的女王。等待着这位女王的不仅是解放圣剑之力的任务，还有死亡的命运。这些为政者认为，让下级氏族的平民巫师来当这个“用完就废掉的女王”刚刚好。但对此毫不知情的她解放了圣剑之力，成为了斗神。
女王成功从第四灵灾中保护了人民，但神官们失算了。成为了斗神的女王变回了人类的样貌，她已经可以控制斗神之力了。为政者们非常畏惧这种力量。出于恐惧，他们企图利用女王之刃暗杀女王，因为博特雅失氏族的女王是个弃子，她不该活在世上……
女王就这样遭到了暗杀，失去她年轻的生命。但是，为政者和女王之刃们都没有注意到，她灵魂（以太）的一部分与圣剑融为了一体……
"
21,21,1,0,69561,72622,72522,3,"リリヤ・シアサリス","莉莉娅·希雅萨里斯","19岁。维埃拉族。出生于达尔马斯卡管区拉巴纳斯塔。
加隆德炼铁厂的新人员工。

莉莉娅在拉巴纳斯塔接受了帝国式的教育，特别擅长机工学，天赋过人。她原本打算跳级进入帝都的魔导院学习，可就在升学前，达尔马斯卡起义军响应了多玛和阿拉米格发起的解放战争，开始了反攻作战，拉巴纳斯塔也陷入了战争状态。为了躲避战火，她逃离拉巴纳斯塔来到了多玛。在多玛避难时，她依靠修理飞空艇和开发新型青磷引擎赚钱维生。加隆德炼铁厂的杰西造访多玛飞地时听说了莉莉娅的情况，有意将其招为员工。在得知加隆德炼铁厂为多玛、阿拉米格解放战争做出的贡献后，莉莉娅立刻接受了对方的邀请，正式成为了加隆德炼铁厂的员工。

表面上看，莉莉娅的性格积极又开朗，但她心里其实也有不为人知的苦恼。
她是出生于拉巴纳斯塔的纯达尔马斯卡人，由于当时拉巴纳斯塔被加雷马帝国占领，所以频繁出现起义军蜂起和帝国军肃清，一直处于战争状态。身为战争孤儿的莉莉娅在福利局的庇护下接受了帝国式教育，其中自然也包括要对帝国尽忠的思想教育。但她身边的达尔马斯卡人反抗意志很强，学生们大多都保持着阳奉阴违的态度。可莉莉娅对此却感到有些疑惑。诚然，她并不支持帝国的侵略行为，然而渴望从帝国统治中解放的达尔马斯卡，原本行使的也是王权专政。对于平民而言，不管是帝国的统治还是被占领前达尔马斯卡王室的统治，其实都没有太大的区别。
此外，莉莉娅还对驻留当地的第四军团产生了兴趣。他们并没有对当地人民强制征兵，而是一直以募兵的方式招纳市民。莉莉娅听说军团长伽布拉斯曾经亲自去劝说市民：“每个人都应发挥自己的才能，本着对自己负责的态度开拓人生，这才是人类应走的道路……”。莉莉娅着实被伽布拉斯的这番话吸引了。比起加雷马帝国与达尔马斯卡王国的战争，伽布拉斯的话语对莉莉娅有着更大的吸引力。不过，莉莉娅实在无法接受帝国暴力压制行省人民的方针。对方是侵略祖国之人，莉莉娅对他们的反感终究不会淡化。

虽然反对帝国，但却无法下定决心参加起义军……莉莉娅很讨厌这样优柔寡断的自己。

不过，在加入加隆德炼铁厂后，她逐渐找到了自己的目标，那就是“自立”。这个自立并非独立生活的意思，而是和字面意思一样，指的是用自己的双脚站起来，摆脱对他人的依赖与服从，在精神上达到自立。虽然置身事外理性观察很重要，但脚踏实地的行动也是必不可少的。在亲眼见到西德、杰西等人的工作后，莉莉娅开始明白，自己的使命就是尽全力做好当下力所能及之事，这和伽布拉斯宣扬的思想——“每个人都应发挥自己的才能，本着对自己负责的态度开拓人生”也不谋而合。不论帝国和达尔马斯卡之间关系如何，这都是莉莉娅想要实现的目标。

“哎呀，那时候的我只知道纸上谈兵呢，真是不堪回首啊。”
“莉莉娅你在念叨什么呢？别傻站着快点干活。我和西德会长都很欣赏你的才能，你可别辜负我们的期待啊。”
“我明白！大姐头的教导我都做了笔记呢！你放心吧！”
“能不能别再叫我大姐头了！”
"
22,22,1,0,69561,72623,72523,3,"ブワジ・エンゼ・パンチャ","布瓦基·恩泽·潘卡","48岁。邦加族。出身于达尔马斯卡管区瓦尔奈。
达尔马斯卡起义军“莲天之泪”的成员。

旧达尔马斯卡王国时代布瓦基曾作为火枪队的新人火枪手参加过对抗帝国军的战争，战败后与火枪队的幸存者搭伙做过空贼。现在则是达尔马斯卡起义军与东方联盟之间的联络员。

火枪手本是以火枪与剑技并用为特点的兵种，但布瓦基更像一名机工士。据说他并不擅长刺剑之类细长剑的剑技，然而枪法却十分了得，哪怕使用短铳也能在中距离准确命中目标。此外他还擅长机械，对帝国制造的青磷引擎的内部结构也十分熟悉。因此飞空艇龙卷号的维护基本也都交给了布瓦基。

在围绕古代伊瓦利斯的秘宝“圣石”展开的一连串事件中，他与冒险者相遇了。当时空贼团的目的是抢夺圣石，可空贼头目邦加莫南却在圣石的邪恶意志影响下变成了鬼龙。这是圣石吸收了邦加莫南长年对加雷马帝国的怨恨所导致的。化身为鬼龙的邦加莫南丧失了正常的意识，一行人不得不将其打倒。最终，在冒险者的奋战下，邦加莫南的灵魂从圣石中解放，回归了以太界。对于布瓦基来说，邦加莫南既是火枪队时代的旧交，又是自己视为兄长般崇拜的人物。为了继承邦加莫南的遗志，布瓦基从空贼行业洗手，投身起义军。

布瓦基为人开朗幽默。战败后，旧达尔马斯卡王国的火枪队被帝国军吸纳，可布瓦基却拒绝服从帝国的命令，最终遭到开除。他在各地辗转过着流浪生活，之后与曾经的火枪队幸存者再会，组建了空贼团。
可布瓦基也有无法忘却的回忆。他曾在旧兰蒂斯共和国的工业都市阿卜德拉看过艾什瓦民族传统戏剧。艾什瓦民族是没有国家的流浪之民，只靠在各地表演歌谣、舞蹈、戏剧维生。在流浪途中，他们也会不断传播异国的情报。布瓦基观看的是以市井人民的爱情为主题，有笑点有泪点又令人感动的日常戏剧。从记事起就在战乱中求生的布瓦基被那出戏剧深深震撼了。阿卜德拉虽然也受到了帝国的侵略，但当时局势已经恢复了稳定，民众过着普通的生活。布瓦基在那里深深地体会到了“和平的样子”。他一时冲动地想要加入旅行艺人团，不过自然是被礼貌地拒绝了。
成为空贼之后，布瓦基在与邦加莫南以及同伴们谈话时，也喜欢扮演捧哏的角色。虽然少有机会能真正逗乐其他人，不过看到伙伴们日渐增多的笑容，布瓦基心中十分自豪。

可随着头目邦加莫南死于非命，布瓦基决定再次投身到战斗中。与此同时，他也隐藏起了自己的“幽默”，并下定决心，在祖国从帝国的统治中解放之前，以一名战士的身份战斗下去……
"
23,24,1,0,69561,72624,72524,3,"ミコト・ジンバ","神庭水琴","24岁。敖龙族。出生于北方群岛萨雷安。
萨雷安的贤人。

水琴曾在萨雷安魔法大学学习以太学，以在该领域的研究成果获得了贤人称号。平时她在母校担任兼课老师。已故贤人穆恩布瑞达是她的大学学姐，两人曾在同一间研究室研修。不久前她还通过加隆德炼铁厂的朋友杰西，在黄金港的威风凛凛剧团接下了西德的委托，很快就解开了古代伊瓦利斯遗物“圣石”之谜，能力之优秀可见一斑。此次为了解开古代博兹雅遗物“探觉石”之谜，水琴经过多玛的飞燕等人介绍，来到了甘戈斯。

水琴的性格温和，有时甚至有些傻气。而且她在讲解自己的学术专业时有个坏习惯，总是会使用大量专业术语，让人听得云里雾里。不过即使深陷危机，她也能处变不惊地阐述自己的意见，可见她也有着沉着冷静的一面。

水琴拥有超越之力的其中一种——眺望未来。
敏菲利亚和冒险者可以通过回溯过去的能力看到并体验他人过去的经历，而眺望未来则意味着可以体验未来将要发生的事情。虽然听上去像预知梦或者占卜预言，但眺望未来观测到的是确定的未来，因此无法像预言那样通过改变选择来进行回避。眺望未来即是体验在时间轴上必然发生的、无法避免的未来。
该能力与其他超越之力一样无法通过主观意识发动，而且即便发动也只能看到零碎散乱的片段，所以水琴认为这种能力并没什么用处。

水琴还有一位同卵双胞胎的姐姐——神乐。因为是同卵双胞胎，所以不仅年龄相同，就连长相都一模一样。然而两人的性格却大相径庭，除了对知识的渴求以外毫无共同点可言。神乐喜欢讥讽他人，即便在讨论会等公开场合也得理不饶人。她成绩优异，比水琴更早获得贤人称号，但她对掌管萨雷安国政的哲学家议会持批判态度。两者之间的矛盾不断加深，最终神乐对萨雷安彻底失望，出走，至今行踪不明。
水琴与神乐绝不是一对要好的姐妹。据水琴回忆，两人自懂事起就没有过亲密的交谈，宛如陌生人一般。尤其在她们跳级升入萨雷安魔法大学，开始住宿生活之后，基本就从彼此的视野中消失了。神乐从萨雷安失踪，以及她批判议会，还因此失去贤人称号这些事，水琴都是事后才知道的。水琴是个不折不扣的学者，对别人的事不甚关心，平时更乐意花时间在书籍上。有时她甚至觉得与其要处理麻烦的人际关系，还不如不跟任何人有瓜葛才好。不过话虽如此，在自己的亲姐姐陷入困境时水琴居然毫不知情……由此也可以看出，这对姐妹的关系是有多么淡薄了。

同一个研究室的学姐穆恩布瑞达是最挂心水琴情况的人。神乐的事与水琴自然无关，她从萨雷安出走都是她自己的言行所致。可水琴还是因为担心失踪的姐姐而变得坐立不安。穆恩布瑞达见状不禁操心起来。从那以后穆恩布瑞达尤其重视与水琴之间的交流，两人间的话题也从以太学扩展到了关于饰品的喜好等日常话题，变得十分广泛。渐渐地，穆恩布瑞达开始把水琴当做闺蜜和妹妹一样对待，两人经常互相倾诉烦恼、畅谈梦想。水琴也逐渐对他人产生了兴趣，慢慢觉得自己不应该一辈子只在萨雷安大学里生活。不过虽然穆恩布瑞达经常鼓励她到外面的世界看看，可水琴始终没有离开萨雷安的勇气。大学毕业后，两人的交情依旧很好，每次见面都会尽情畅谈，以至于忘记时间……
然而好景不长。没过多久，水琴就听到了穆恩布瑞达故去的消息。她无法相信此事，不断地向各方打听穆恩布瑞达死亡的真相。数日后，通过于里昂热寄来的信件，水琴终于得知了事情经过，有生以来她第一次放声痛哭。她十分后悔在一无所知的情况下答应并协助穆恩布瑞达制作了以太提取器。本应问清理由，本应问清楚穆恩布瑞达到底为何要研究制作以太提取器。要是能问清楚的话，或许穆恩布瑞达就……

自那以后，水琴不仅开始主动接触外界，还开始积极接受拂晓血盟或其他组织的委托请求。因为她认识到，自己的使命就是运用才能与知识帮助别人。
"
24,25,1,1,69561,72625,72525,3,"ミーシィヤ・ヴォートヤシュ","米希亚·博特雅失","29岁。鲁加族。出生于博兹雅管区博兹雅堡垒。
潜入博兹雅义军的第四军团的间谍。

问：你向组织提交的出身来历我们无法核实。若有不实之处，请现在坦白出来。

答：非常抱歉，蒸发事件使我无法自证，但我提交的履历绝无半分虚假。

问：那你为何背叛组织投奔敌人？且将缘由道来。

答：并非背叛，我只是为了完成自己的任务而潜入敌营。

问：也就是说，你是敌方派来的间谍？

答：没错。

问：说说你的任务。

答：重造义军武器、重建女王之刃部队，待第四军团获得圣剑天佑女王后，伺机召唤斗神并精炼新的女王之刃部队。

问：不错的计划，但你还是失败了。你知道自己失败的原因吗？

答：失败是因为我小看了解放者的力量。我知道想要实现这个计划需要用到探知师探索记忆的能力，但这明明没必要由解放者亲自出马。或许是贤人水琴察觉到了些许不对劲吧。

问：作战计划失败后，第四军团接下来会如何行动？

答：我不知道。就算知道也不会告诉你们。

问：我已经说过无数次了，我们无意将国家建立成你所惧怕的样子。我们想要消除贫困与歧视，建立一个人人平等的社会。明知如此，你依旧要否定我们吗？

答：不论你们建立怎样的国家，都不太可能变革整个社会。就算重新立法、大肆宣扬平等的思想也是枉然。

问：何出此言？

答：我就是例子。帝国于博兹雅设立新法律、建立新秩序已半世纪有余。你看民众都变得和我一样了吗？歧视消失不见了吗？

问：你的前提就有问题。帝国的法律与秩序我们很难接受。因为就算它是正确的，帝国侵略的事实也无从改变。所以我们才会抗拒。

答：不。就算你们最终获得了胜利，颁布了新的律法，建立了新的秩序引导人民，照样会有像我一样的人反对、抗拒。道理是一样的。

问：我不同意你的见解。

答：我就是例子。人类是愚蠢的，认准的事情至死都不会改变。你们要是真想建立起设想中的国家，那就只能把所有反抗者全杀光才行。就像你们准备杀我一样。

问：你的处置还未定下。要等到解放后，于军事法庭再定你的罪。

答：既然如此，那此番问答又有什么意义。

问：我想救你。

答：可笑。你们就该杀了我。

问：我想救你，不想杀你。

答：你确实是好人。你，还有乌尔嘉失阁下，你们让我明白了这博兹雅确实有清流尚存。希望你们能一直保持初心吧。

……本记录是亚佩拉情报官于疑犯米希亚·博特雅失被拘束后第三日进行的讯问内容。遗憾的是内容中含有不符合解放军身份的发言，因此被乌尔嘉失盟主下令禁止阅览。
"
25,26,1,2,69561,72626,72526,3,"グンヒルド","贡希尔德","贡希尔德是统治古代博兹雅的女王所用称号。
她是最后一个继承了该称号的巫女……也就是最后的贡希尔德女王。

她的本名是奈文比·博特雅失，与米希亚是同一氏族。
博特雅失一族代代都会出现探知师。奈文比自小便被相中，7岁时就进入了僧门。之后除了占星、观天、数秘术等占卜之术，她还学习了通灵、祈祷、神乐舞等等，最终成为了侍奉女王贡希尔德的十二巫女之一。

时至第三星历末期，亚拉戈帝国引发的第四灵灾席卷了古代博兹雅。频发的大地震使大地崩裂破碎、岩浆上涌。当时的为政者们打算发动圣剑天佑女王的力量，召唤斗神拯救博兹雅。此举需要牺牲召唤者的性命，可女王却拒绝了这个要求。为政者们只好另寻“用完就废掉的女王”，赶忙拥护奈文比就任王位，并赐予她圣剑。奈文比一词在古代博兹雅语中意味着“清廉”，她完全没有察觉到为政者们的计谋，便将自己的生命献给圣剑，召唤出了斗神。就这样，古代博兹雅得救了。
对于为政者们来说，唯一的失误就是他们并未想到奈文比会再次以人类的姿态出现。博特雅失一族代代都会出现探知师，也就是说这一族中有很大几率诞生拥有超越之力的人。奈文比就是如此。虽然她不曾参与探知师的修行，但却可以不时看到别人的过去。然而她并没有认识到这就是“回溯过去”的能力，她了解自己氏族的职责，因此并不觉得这是非比寻常的力量。正是超越之力的存在，使她并没有被斗神精炼，反而以自己的意志控制了斗神，令其化作了自己的力量。
为政者们心中对奈文比产生了恐惧。被恐惧支配的他们图谋利用女王之刃暗杀掉女王。可怜的奈文比遭到偷袭，香消玉殒。众人一致认为“能够自由操控斗神的力量，实属亵渎神灵的恶魔行径，奈文比理应被打倒”。望向自己流淌在地板上的鲜血，她想：“或许为了封印禁忌的斗神之力，他们别无选择了吧。我拯救了博兹雅之民，这是我的荣耀。这样的结局也不坏。”
就在那一刹那，圣剑散发出了光辉，吸入了一部分奈文比的灵魂以太。临死前，奈文比的求生欲望瞬间闪过。“还想活下去”，她真切的愿望映射在了圣剑之中。

最后的女王贡希尔德苏醒后第一眼见到的却是被女王之刃包围的情景。“你们又要来夺走我的性命吗？”以前从未有过的憎恶、怨恨、悲伤……负面感情一口气涌上心头。“为什么、为什么、为什么我必须要死？”奈文比释放了自己的力量。“给我跪下，崇拜我，我乃女王贡希尔德……”

可她的面前还有另一个自己，另一个拼命想要阻止这一切的自己，正在无言地诉说着“不能这么做，不行……”。在成为女王之前，自己首先是热爱着这片土地的博兹雅人，就算被卑鄙小人算计，也不可以剥夺他人的生命。憎恶只会带来更多憎恶，这样的循环不会停止。“放弃怨恨吧”，另一个自己正在呼喊……
"
26,27,1,0,69561,72627,72527,4,"トリニティ・シーカー","求道之三位一体","斗神天佑女王忠实的信徒。
被精炼后的新生女王之刃队员慈悲为怀布拉兹、豪情剑韦利博尔、热气拳阿姬三人的身体已经化作了“异形”，并融合成求道之三位一体阻挡在冒险者的面前……

从博兹雅的港口城市玛特尔维往北步行约1小时，就能到达一片由缓坡构成的丘陵地带。在一座略高的山丘上矗立着一面像是经历了数百年风雨的古旧城壁。由石灰岩搭建而成的城壁非常厚实，约有两个成年人并排张开双臂的厚度。不过大部分的城壁已经崩塌，现在还保留着原貌的部分大概只占整个城壁的四分之一。通过城壁就能看到点缀在山丘之间的小村落。这个被破损城壁环绕的村落，正是网罗了诸般武艺传承的“翠青门”大本营。据传在小国博兹雅时代，村子坐落之地原本是座神祠，当时有众多的巫师在此修行。中央建有多个尖塔的建筑物就是过去的神祠。巫师们在此努力修行时，为了锻炼身心也学习了武艺。这就是翠青门的起源。
加雷马帝国入侵时，为了守护小国博兹雅，许多门徒前往战场，最终战死。当时第四军团的巴修·范·伽布拉斯军团长十分惜才，因此与翠青门约定只要向帝国宣誓忠诚就能得到庇护。当时的门主恭顺了帝国，并以自己的首级作为交换保全了翠青门。
翠青门的秘籍之一名为“三位一体”。其内容十分单纯，就是在与强敌对峙的时候，不要只身一人应对，而要三人齐心合力一同应战。
有着血缘关系、年龄又相仿的布拉兹和韦利博尔曾在同门中寻找组成三位一体的第三个人选。可二人在同门中也算是数一数二的强者，自然没有找到他们看得上的人物。不过在物色的过程中，有一位百折不挠的少女，她就是阿姬。阿姬性格活泼开朗，和别人在一起时总能调动起气氛。布拉兹、韦利博尔和阿姬同为被收留门下的孤儿，自然早就相识，二人将她视为亲妹妹一样疼爱。正因为如此，他们决定不接纳她为第三人。为了解放博兹雅，总有一天人们会发动起义，反抗帝国。那时他们会带领翠青门加入抵抗组织。但是像阿姬这样前途光明的年轻人，不应卷入血债血偿的战乱之中……
可阿姬毫不退让。不仅如此，她在达到了拳术的最高水平后仍然不断提升自己的实力，最终在与二人比试时取得了三局一胜的成绩。这样一来已然没有理由可以阻止阿姬。二人只好接受她作为三位一体的第三人。做出这个决定并非是因为他们同意让阿姬也战死沙场，而是为了能亲自保护阿姬的生命。他们发誓，哪怕是以自己的身体作为肉盾，也要好好地守护她。

然而施展出三位一体战术，成为异形之人的求道之三位一体，已经无法回到过去……

"
27,28,1,0,69561,72628,72528,4,"クイーンズ・ガード","女王护卫","斗神天佑女王忠实的信徒。
女王的士兵、骑士、枪手、战士，他们也是惨遭精炼的新生女王之刃。非常遗憾，他们的身体已经化作了“异形”……

女王士兵是人称潜行无踪姆拉登的硌狮族义军。
姆拉登是在多玛生活的第二代博兹雅难民。他精通忍术，在夺回多玛城一战时也曾作为多玛抵抗组织的一员活跃在前线。多玛解放后，他来到博兹雅，加入了白沙恩带领的博兹雅义军。在那里他不但作为多玛式忍术的教官负责为义军培养士兵，还会前往第四军团进行谍报任务。虽然在攻略帝国湖岸堡时他作为分遣队的一员前往博兹雅北部，幸运地保住了一命，之后却在南方博兹雅战线上被精炼成了信徒。
他无亲无故，孑然一身，常常像口头禅一样念叨着“即使战死沙场也没有人为我悲伤，我就也无需顾虑太多了”。不知被精炼后，他的心中是作何感受……

女王骑士是有着勇武先锋阿迪斯称号的硌狮族义军成员。
阿迪斯出身于博兹雅的边境杰尔奔特，与众多的行省民一样，他接受了帝国式的教育成为了帝国士兵。以博兹雅堡垒蒸发事件为契机，他加入了博兹雅义军。身为百夫长，却一马当先杀入敌阵，是一位不折不扣的猛士，而且在军中获得名望后，他还有了喜欢单挑对决的坏习惯。不过部下们对他非常信赖，有不少年轻人十分憧憬他舍身杀敌的英姿。在南方博兹雅战线上，为了让己方队员撤离，他殿后与敌人对峙。最终由于受到了斗神以太的影响而被精炼成了信徒。
因阿迪斯的牺牲而得以幸存的义军士兵们回到据点后都眼流血泪低声啜泣，希望自己能代替阿迪斯牺牲。据说他们的恸哭之声回响在整个甘戈斯……

女王战士是被称为电光急速图盖姆的鲁加族义军成员。
虽然身为女性，却能自在地挥舞超过自己身高的巨大战斧，其身姿宛如军神降世。图盖姆是土生土长的博兹雅人，且出身于小国博兹雅时代统治者阶级之一的贵族名门，是实打实的精英人士。博兹雅被帝国统治后，她破例享有自由民的地位与权力，可为了解放祖国，她毅然决然地放弃特权加入了博兹雅义军。虽然她曾是米希亚最为厌恶的贵族阶级，但却从未有过蔑视平民的言行举止。因为平日里沉默寡言，很少外露感情，以致于很多人对她都有过误解，但她其实比任何人都更支持白沙恩创建平等社会的理想。
化身为异形之人的图盖姆获得了自由操控重力的能力，阻挡在冒险者面前……

女王枪手是被帝国军称为碧蓝死神的硌狮族义军成员拉提米尔。
拉提米尔从前在博兹雅的边境以打猎为生。博兹雅堡垒蒸发事件导致众多无辜的博兹雅人死亡，拉提米尔认为这是帝国对博兹雅人民的虐杀，因此加入了博兹雅义军。原本就擅长使用枪械的拉提米尔在军队中逐渐展现出了狙击手的才能。帝国军袭击格拉河的义军据点时，面对突如其来的夜袭，义军阵脚大乱，濒临崩溃。幸存者们试图逃离据点，可却已经被帝国军重重包围，无处可逃。就在此时，包围据点的帝国兵们竟然遭到狙击，一个接一个地倒下了。在月光暗淡、漆黑一片的夜晚，不知从何处射来的子弹将同伴逐一击倒，这下轮到帝国军开始恐慌了。而这位狙击手正是当晚负责放哨的拉提米尔。他只身返回据点附近进行狙击，试图瓦解帝国军的包围网。等到黎明时分，约有36名帝国兵被他的狙击子弹贯穿额头。突袭部队不得已只好撤退，残存在据点的义军士兵们也终于挺过了这九死一生的夜晚。
曾经的碧蓝死神，书写传奇的拉提米尔，如今正以异形之人的姿态保护着女王……
"
28,29,1,0,69561,72629,72529,4,"トリニティ・アヴァウド","誓约之三位一体","斗神天佑女王忠实的信徒。
被精炼后的新生女王之刃队员不动罗刹斯塔尼克、魔天将泽文、风花舞伊索尔德三人的身体已经化作了“异形”，并融合成了誓约之三位一体阻挡在冒险者的面前……

那是帝国湖岸堡攻略作战开始的数月前……
帝国湖岸堡一名源于其附近一座名为伊加科洛的湖。这座湖是博兹雅地区最大的盐湖。在古代博兹雅语中，伊加科洛的意思是“镜之湖”，湖如其名，天气晴朗时，湖面上没有一丝波浪，会像镜面一样反射天空中的景色。当时，从湖边的义军据点——沃洛狄前哨传来了帝国军来袭的消息，因为前哨阵地的伪装已经被帝国军识破，白沙恩立刻下令全军撤离该地，并派遣泽文、斯塔尼克、伊索尔德前去支援友军撤退。三人率领着各自的部队前往沃洛狄前哨，虽然成功与残存的驻军汇合，却在撤退途中遭遇了阿尔贝雷欧率领的帝国军伏击。阿尔贝雷欧正是看准了他们带着伤兵行军缓慢，才提前进行了埋伏。虽然处于弱势，三人还是拼上性命奋力反击，就算已经被帝国军包围，他们仍然利用岩石、树木甚至是同伴的遗体充当沙袋，巧妙地构建起防御工事，打算以此撑过帝国军的猛攻。可残存的部队终究势单力薄，难以抵御帝国军的进攻。三人意识到情况危急，这样下去迟早会被全歼，于是泽文和斯塔尼克将伤兵托付给伊索尔德，自己带领一小部分人佯装进攻掩护他们逃脱。面对意料之外的反攻，帝国军乱了阵脚，伊索尔德趁机成功逃脱，泽文和斯塔尼尔与仅剩的几名残兵却彻底被包围了。望着天空中的明月，二人享受着最后短暂的宁静。帝国军虽然停止了攻击，但应该只是在等待增援部队吧。待到黎明时分，他们就会再次进攻，到时我们必将命丧于此……不出所料，天空微微泛白时，远处便传来了帝国军的行军号令。这就是我们的结局了……正在二人准备赴死之时，不远处却响起了熟悉的曲调。那竟是伊索尔德演奏的博兹雅民谣。她也带着增援部队杀了回来。

就在帝国湖岸堡攻略作战的前夜，斯塔尼克还说过想听伊索尔德弹奏那支曲子。伊索尔德微微一笑，拿起惯用的爱弓代替乐器演奏起来。泽文喝了一口酒，闭上眼睛，回想起了曾经那些并肩作战的时光。他们约定等到战争结束后，再伴着这首曲子把酒言欢……
"
29,30,1,0,69561,72630,72530,5,"セイブ・ザ・クイーン","天佑女王","古代亚拉戈帝国制作的媒介武器。对斗神进行了彻底研究后，亚拉戈帝国研发出更简单的方法使斗神现身并加以控制，而这种武器正是召唤斗神的媒介。其中的这把被命名为天佑女王。
为何这把媒介武器会成为古代博兹雅的圣剑，原因尚不明确。不过考虑到古代博兹雅并没有能与亚拉戈帝国抗衡的军事力量，可以断定不是从亚拉戈帝国夺来的，偷来一说也不太现实，更不可能是古代亚拉戈帝国拱手送出的。最有可能的猜测就是某些对帝国心灰意冷的古代亚拉戈人流亡至古代博兹雅后，献上此物以求庇护，才有了这把圣剑。
无论真相如何，细节已经不得而知。现在能够确定的，只有这把统治古代博兹雅的女王贡希尔德的专属佩剑，其实是亚拉戈帝国制作出的媒介武器。

这把武器的运作原理也十分有趣。
在古代伊瓦利斯，人们将圣石尊为圣遗物，而圣石实际上是太古之时从宇宙降临的圣天使阿尔蒂玛用自身的魔力做出的一种特殊水晶。圣石会对人类的欲望产生反应，在吸取欲望后，赋予其实体化的力量。这就是圣石的本质。古代亚拉戈帝国的研究者看中了圣石的这种特性，对其进行了改良和优化，制造出媒介武器。而后又成功地利用使用者的欲望，特别是那些真切的愿望作为媒介召唤出斗神，进而研究出控制斗神的方法。在无数次失败后，研究者们终于得出结论：只要持有超越之力，就能以自身为容器召唤出斗神……古代亚拉戈帝国的学术能力之强由此可见一斑。

时光流逝，现在米希亚决定利用自己的身体作为容器，基于圣剑的传说以及最后的女王贡希尔德的悲剧召唤出斗神。不过单纯召唤出斗神并非大功告成，还要用自身意志加以操控。要实现这一点，必须拥有超越之力。从加雷马帝国的谍报网得到消息后，米希亚将目光放在了萨雷安的贤人水琴身上。她掳走拥有超越之力“眺望未来”的水琴，打算将她的能力复制到自己身上。正巧第四军团刚好获得了奥卢斯·玛尔·亚希纳在超越技术研究所开发的超越者强化技术。利用这项技术，米希亚成为了超越者。

米希亚利用圣剑吸收的最后一任女王贡希尔德，也就是奈文比·博特雅失的以太残渣和她的部分记忆以太，成功做出了幻影。虽然这已经足够令叛军化为信徒，不过要想达成最终目标——召唤出斗神真身，还需要更多的以太。而一座名为女王古殿的古代博兹雅王宫中正好有大量的以太供给。利用沉睡在王宫深处的巨大水晶——女王光轮，米希亚终于成功激发出了圣剑真正的力量。

成为了斗神天佑女王的米希亚为了清算长年的怨恨，实现伽布拉斯的思想，向冒险者发起了挑战……

"
