key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
364,110,5,5,2,4,0,0,9,1,7,0,0,0,0,0,0,0,0
365,150,10,5,2,6,0,0,9,1,9,0,0,0,0,0,0,0,0
366,150,10,5,2,6,0,0,9,1,9,0,0,0,0,0,0,0,0
367,0,25,10,3,8,0,0,9,2,4,9,1,8,0,0,0,0,0
368,0,10,5,2,3,0,0,9,2,3,9,1,2,0,0,0,0,0
369,0,20,10,3,6,0,0,9,2,5,9,1,5,0,0,0,0,0
370,0,20,10,3,6,0,0,9,2,4,9,1,6,0,0,0,0,0
371,0,20,10,3,6,0,0,9,2,6,9,1,4,0,0,0,0,0
372,0,20,10,3,6,0,0,9,2,5,9,1,5,0,0,0,0,0
373,0,25,10,3,8,0,0,9,2,6,9,1,6,0,0,0,0,0
374,0,0,15,6,8,0,0,9,2,4,9,1,8,0,0,0,0,0
375,0,0,10,3,3,0,0,9,2,3,9,1,2,0,0,0,0,0
376,0,0,15,5,7,0,0,9,3,6,9,1,4,0,0,0,0,0
377,0,0,15,5,7,0,0,9,3,6,9,2,4,0,0,0,0,0
378,0,0,15,5,7,0,0,9,3,6,9,1,4,0,0,0,0,0
379,0,0,15,5,7,0,0,9,3,6,9,2,4,0,0,0,0,0
380,0,0,15,6,8,0,0,9,3,5,9,2,4,9,1,4,0,0
381,0,0,30,12,16,0,0,9,3,9,9,2,9,9,1,9,0,0
382,0,0,0,10,9,0,0,9,2,7,9,1,10,0,0,0,0,0
383,0,0,0,7,7,0,0,9,3,7,9,1,5,0,0,0,0,0
384,0,0,0,10,9,0,0,9,3,7,9,2,10,0,0,0,0,0
385,0,0,0,10,9,0,0,9,4,10,9,1,6,0,0,0,0,0
386,0,0,0,10,9,0,0,9,4,10,9,2,6,0,0,0,0,0
387,0,0,0,10,10,0,0,9,3,10,9,1,7,0,0,0,0,0
388,0,0,0,14,14,0,0,9,3,9,9,2,14,0,0,0,0,0
389,0,0,0,15,16,0,0,9,4,15,9,1,10,0,0,0,0,0
390,0,0,0,11,12,0,0,9,4,9,9,3,6,9,1,6,0,0
391,0,0,0,10,11,0,0,9,4,8,9,3,5,9,2,5,0,0
392,0,0,0,16,18,0,0,9,4,12,9,2,8,9,1,8,0,0
393,0,0,0,10,9,0,0,9,4,10,9,3,7,0,0,0,0,0
394,0,0,0,21,22,0,0,9,3,5,9,2,5,9,1,5,0,0
395,0,0,0,7,7,0,0,9,2,5,9,1,7,0,0,0,0,0
396,0,0,0,20,22,0,0,9,4,8,9,3,5,9,1,5,0,0
397,0,0,0,22,25,0,0,9,4,8,9,3,6,9,2,6,0,0
398,0,0,0,10,10,0,0,9,4,10,9,2,7,0,0,0,0,0
399,0,0,0,24,27,0,0,9,4,11,9,3,8,9,1,8,0,0
400,0,0,0,10,11,0,0,9,4,10,9,3,7,0,0,0,0,0
401,0,0,0,21,23,0,0,9,3,6,9,2,6,9,1,6,0,0
402,0,0,0,22,24,0,0,9,4,9,9,2,6,9,1,6,0,0
403,0,0,0,10,12,0,0,9,4,8,9,3,5,9,1,5,0,0
404,0,0,0,27,32,0,0,9,4,13,9,3,9,9,2,9,0,0
405,0,0,0,24,29,0,0,9,4,13,9,2,8,9,1,8,0,0
406,180,10,5,3,7,0,0,10,1,11,0,0,0,0,0,0,0,0
407,180,10,5,3,7,0,0,10,1,11,0,0,0,0,0,0,0,0
408,110,5,5,2,4,0,0,10,1,7,0,0,0,0,0,0,0,0
409,110,5,5,2,4,0,0,10,1,7,0,0,0,0,0,0,0,0
410,150,10,5,2,6,0,0,10,1,9,0,0,0,0,0,0,0,0
411,150,10,5,2,6,0,0,10,1,9,0,0,0,0,0,0,0,0
412,0,25,10,3,8,0,0,10,2,4,10,1,8,0,0,0,0,0
413,0,10,5,2,3,0,0,10,2,3,10,1,2,0,0,0,0,0
414,0,20,10,3,6,0,0,10,2,5,10,1,5,0,0,0,0,0
415,0,20,10,3,6,0,0,10,2,4,10,1,6,0,0,0,0,0
416,0,20,10,3,6,0,0,10,2,6,10,1,4,0,0,0,0,0
417,0,20,10,3,6,0,0,10,2,5,10,1,5,0,0,0,0,0
418,0,25,10,3,8,0,0,10,2,6,10,1,6,0,0,0,0,0
419,0,0,15,6,8,0,0,10,2,4,10,1,8,0,0,0,0,0
420,0,0,10,3,3,0,0,10,2,3,10,1,2,0,0,0,0,0
421,0,0,15,5,7,0,0,10,3,6,10,1,4,0,0,0,0,0
422,0,0,15,5,7,0,0,10,3,6,10,2,4,0,0,0,0,0
423,0,0,15,5,7,0,0,10,3,6,10,1,4,0,0,0,0,0
424,0,0,15,5,7,0,0,10,3,6,10,2,4,0,0,0,0,0
425,0,0,15,6,8,0,0,10,3,5,10,2,4,10,1,4,0,0
426,0,0,30,12,16,0,0,10,3,9,10,2,9,10,1,9,0,0
427,0,0,0,10,9,0,0,10,2,7,10,1,10,0,0,0,0,0
428,0,0,0,7,7,0,0,10,3,7,10,1,5,0,0,0,0,0
429,0,0,0,10,9,0,0,10,3,7,10,2,10,0,0,0,0,0
430,0,0,0,10,9,0,0,10,4,10,10,1,6,0,0,0,0,0
431,0,0,0,10,9,0,0,10,4,10,10,2,6,0,0,0,0,0
432,0,0,0,10,10,0,0,10,3,10,10,1,7,0,0,0,0,0
433,0,0,0,14,14,0,0,10,3,9,10,2,14,0,0,0,0,0
434,0,0,0,15,16,0,0,10,4,15,10,1,10,0,0,0,0,0
435,0,0,0,11,12,0,0,10,4,9,10,3,6,10,1,6,0,0
436,0,0,0,10,11,0,0,10,4,8,10,3,5,10,2,5,0,0
437,0,0,0,16,18,0,0,10,4,12,10,2,8,10,1,8,0,0
438,0,0,0,10,9,0,0,10,4,10,10,3,7,0,0,0,0,0
439,0,0,0,21,22,0,0,10,3,5,10,2,5,10,1,5,0,0
440,0,0,0,7,7,0,0,10,2,5,10,1,7,0,0,0,0,0
441,0,0,0,20,22,0,0,10,4,8,10,3,5,10,1,5,0,0
442,0,0,0,22,25,0,0,10,4,8,10,3,6,10,2,6,0,0
443,0,0,0,10,10,0,0,10,4,10,10,2,7,0,0,0,0,0
444,0,0,0,24,27,0,0,10,4,11,10,3,8,10,1,8,0,0
445,0,0,0,10,11,0,0,10,4,10,10,3,7,0,0,0,0,0
446,0,0,0,21,23,0,0,10,3,6,10,2,6,10,1,6,0,0
447,0,0,0,22,24,0,0,10,4,9,10,2,6,10,1,6,0,0
448,0,0,0,10,12,0,0,10,4,8,10,3,5,10,1,5,0,0
449,0,0,0,27,32,0,0,10,4,13,10,3,9,10,2,9,0,0
450,0,0,0,24,29,0,0,10,4,13,10,2,8,10,1,8,0,0
451,120,5,5,2,5,0,0,11,1,7,0,0,0,0,0,0,0,0
452,125,10,5,2,5,0,0,11,1,8,0,0,0,0,0,0,0,0
453,310,20,10,4,12,0,0,11,1,19,0,0,0,0,0,0,0,0
454,240,15,5,3,10,0,0,11,1,14,0,0,0,0,0,0,0,0
455,195,10,5,3,8,0,0,11,1,12,0,0,0,0,0,0,0,0
456,200,15,5,3,8,0,0,11,1,12,0,0,0,0,0,0,0,0
457,0,20,10,3,6,0,0,11,2,3,11,1,6,0,0,0,0,0
458,0,40,15,6,13,0,0,11,2,13,11,1,7,0,0,0,0,0
459,0,40,15,6,14,0,0,11,2,11,11,1,11,0,0,0,0,0
460,0,40,15,6,14,0,0,11,2,8,11,1,14,0,0,0,0,0
461,0,40,15,6,14,0,0,11,2,14,11,1,8,0,0,0,0,0
462,0,40,15,6,13,0,0,11,2,10,11,1,10,0,0,0,0,0
463,0,70,25,11,24,0,0,11,2,19,11,1,19,0,0,0,0,0
464,0,0,25,8,11,0,0,11,2,6,11,1,10,0,0,0,0,0
465,0,0,30,11,15,0,0,11,2,14,11,1,8,0,0,0,0,0
466,0,0,25,10,13,0,0,11,3,12,11,1,7,0,0,0,0,0
467,0,0,30,12,16,0,0,11,3,15,11,2,9,0,0,0,0,0
468,0,0,35,13,17,0,0,11,3,16,11,1,9,0,0,0,0,0
469,0,0,25,9,12,0,0,11,3,11,11,2,7,0,0,0,0,0
470,0,0,30,11,15,0,0,11,3,10,11,2,7,11,1,7,0,0
471,0,0,30,12,16,0,0,11,3,8,11,2,8,11,1,8,0,0
472,0,0,0,16,15,0,0,11,2,11,11,1,16,0,0,0,0,0
473,0,0,0,20,18,0,0,11,3,20,11,1,13,0,0,0,0,0
474,0,0,0,19,18,0,0,11,3,13,11,2,19,0,0,0,0,0
475,0,0,0,21,19,0,0,11,4,21,11,1,14,0,0,0,0,0
476,0,0,0,20,19,0,0,11,4,20,11,2,14,0,0,0,0,0
477,0,0,0,21,21,0,0,11,3,21,11,1,14,0,0,0,0,0
478,0,0,0,14,14,0,0,11,3,9,11,2,14,0,0,0,0,0
479,0,0,0,18,19,0,0,11,4,18,11,1,12,0,0,0,0,0
480,0,0,0,21,24,0,0,11,4,16,11,3,11,11,1,11,0,0
481,0,0,0,21,23,0,0,11,4,16,11,3,10,11,2,10,0,0
482,0,0,0,28,31,0,0,11,4,21,11,2,14,11,1,14,0,0
483,0,0,0,31,29,0,0,11,4,31,11,3,21,0,0,0,0,0
484,0,0,0,38,41,0,0,11,3,15,11,2,15,11,1,15,0,0
485,0,0,0,13,12,0,0,11,2,9,11,1,13,0,0,0,0,0
486,0,0,0,28,30,0,0,11,4,13,11,3,9,11,1,9,0,0
487,0,0,0,40,48,0,0,11,4,23,11,3,16,11,2,16,0,0
488,0,0,0,25,25,0,0,11,4,25,11,2,17,0,0,0,0,0
489,0,0,0,38,43,0,0,11,4,21,11,3,15,11,1,15,0,0
490,0,0,0,20,22,0,0,11,4,20,11,3,13,0,0,0,0,0
491,0,0,0,47,54,0,0,11,3,21,11,2,21,11,1,21,0,0
492,0,0,0,44,54,0,0,11,4,26,11,2,19,11,1,19,0,0
493,0,0,0,21,26,0,0,11,4,17,11,3,11,11,1,11,0,0
494,0,0,0,56,69,0,0,11,4,35,11,3,25,11,2,25,0,0
495,0,0,0,60,79,0,0,11,4,50,11,2,30,11,1,30,0,0
496,0,0,0,24,25,0,0,9,4,21,1,4,21,0,0,0,0,0
497,0,0,0,24,25,0,0,9,4,21,3,4,21,0,0,0,0,0
498,0,0,0,24,25,0,0,9,4,21,4,4,21,0,0,0,0,0
499,0,0,0,24,27,0,0,9,4,21,2,4,21,0,0,0,0,0
500,0,0,0,24,27,0,0,9,4,21,5,4,21,0,0,0,0,0
501,0,0,0,24,27,0,0,9,4,21,6,4,21,0,0,0,0,0
502,0,0,0,24,25,0,0,10,4,21,5,4,21,0,0,0,0,0
503,0,0,0,24,25,0,0,10,4,21,6,4,21,0,0,0,0,0
504,0,0,0,24,25,0,0,10,4,21,8,4,21,0,0,0,0,0
505,0,0,0,24,27,0,0,10,4,21,1,4,21,0,0,0,0,0
506,0,0,0,24,27,0,0,10,4,21,3,4,21,0,0,0,0,0
507,0,0,0,24,27,0,0,10,4,21,7,4,21,0,0,0,0,0
508,0,0,0,41,42,0,0,11,4,36,2,4,36,0,0,0,0,0
509,0,0,0,42,42,0,0,11,4,37,7,4,37,0,0,0,0,0
510,0,0,0,46,52,0,0,11,4,41,4,4,41,0,0,0,0,0
511,0,0,0,51,56,0,0,11,4,45,8,4,45,0,0,0,0,0
512,98,12,9,33,138,0,1,1,4,18,1,2,11,1,1,11,0,0
513,102,13,9,35,144,0,1,1,4,19,1,2,12,1,1,12,0,0
514,107,13,9,36,150,0,2,1,4,20,1,2,12,1,1,12,0,0
515,98,12,9,33,138,0,1,2,4,18,2,2,11,2,1,11,0,0
516,102,13,9,34,143,0,1,2,4,19,2,2,11,2,1,11,0,0
517,107,13,9,36,150,0,1,2,4,20,2,2,12,2,1,12,0,0
518,100,13,9,34,141,0,1,3,4,19,3,2,11,3,1,11,0,0
519,99,12,9,33,139,0,2,3,4,19,3,2,11,3,1,11,0,0
520,108,13,9,36,151,0,1,3,4,20,3,2,12,3,1,12,0,0
521,98,12,9,33,138,0,1,4,4,18,4,2,11,4,1,11,0,0
522,103,13,9,35,145,0,1,4,4,19,4,2,12,4,1,12,0,0
523,104,13,9,35,147,0,2,4,4,20,4,2,12,4,1,12,0,0
524,98,12,9,33,138,0,1,5,4,18,5,2,11,5,1,11,0,0
525,102,13,9,34,143,0,1,5,4,19,5,2,11,5,1,11,0,0
526,108,14,9,36,152,0,1,5,4,20,5,2,12,5,1,12,0,0
527,98,12,9,33,138,0,1,6,4,18,6,2,11,6,1,11,0,0
528,102,13,9,35,144,0,1,6,4,19,6,2,12,6,1,12,0,0
529,107,13,9,36,150,0,2,6,4,20,6,2,12,6,1,12,0,0
530,100,13,9,34,141,0,1,7,4,19,7,2,11,7,1,11,0,0
531,102,13,9,34,143,0,2,7,4,19,7,2,11,7,1,11,0,0
532,107,13,9,36,150,0,1,7,4,20,7,2,12,7,1,12,0,0
533,97,12,9,33,136,0,2,8,4,18,8,2,11,8,1,11,0,0
534,102,13,9,34,143,0,2,8,4,19,8,2,11,8,1,11,0,0
535,105,13,9,35,148,0,2,8,4,20,8,2,12,8,1,12,0,0
536,101,13,9,34,142,0,2,9,4,19,9,2,11,9,1,11,0,0
537,69,9,6,23,97,0,2,9,4,13,9,2,8,9,1,8,0,0
538,70,9,6,24,98,0,1,9,4,13,9,2,8,9,1,8,0,0
539,66,8,6,22,93,0,2,10,4,12,10,2,7,10,1,7,0,0
540,60,7,5,20,84,0,2,10,4,11,10,2,7,10,1,7,0,0
541,70,9,6,24,99,0,2,10,4,13,10,2,8,10,1,8,0,0
542,157,20,14,53,221,0,2,11,4,29,11,2,18,11,1,18,0,0
543,158,20,14,53,221,0,2,11,4,30,11,2,18,11,1,18,0,0
544,157,20,14,53,221,0,2,11,4,29,11,2,18,11,1,18,0,0
545,90,6,2,1,4,0,0,1,2,3,1,1,5,0,0,0,0,0
546,80,5,2,1,3,0,0,1,2,3,1,1,4,0,0,0,0,0
547,80,5,2,1,3,0,0,1,2,3,1,1,4,0,0,0,0,0
548,90,6,2,1,4,0,0,1,2,3,1,1,5,0,0,0,0,0
549,80,5,2,1,3,0,0,1,2,3,1,1,4,0,0,0,0,0
550,63,4,2,1,3,0,0,1,2,2,1,1,3,0,0,0,0,0
551,0,9,4,2,3,0,0,1,3,2,1,2,2,1,1,3,0,0
552,0,13,5,2,4,0,0,1,3,3,1,2,3,1,1,5,0,0
553,0,12,5,2,4,0,0,1,3,3,1,2,3,1,1,4,0,0
554,0,12,4,2,4,0,0,1,3,3,1,2,3,1,1,4,0,0
555,0,17,6,3,6,0,0,1,3,4,1,2,4,1,1,6,0,0
556,0,17,6,3,6,0,0,1,3,4,1,2,4,1,1,6,0,0
557,0,13,5,2,4,0,0,1,3,3,1,2,3,1,1,5,0,0
558,0,0,16,6,8,0,0,1,4,9,1,2,6,1,1,6,0,0
559,0,0,14,5,7,0,0,1,4,8,1,3,5,1,1,5,0,0
560,0,0,11,4,6,0,0,1,4,6,1,3,4,1,2,4,0,0
561,0,0,15,6,8,0,0,1,3,7,1,2,7,1,1,7,0,0
562,0,0,14,5,7,0,0,1,4,8,1,2,5,1,1,5,0,0
563,0,0,15,6,8,0,0,1,4,9,1,3,5,1,1,5,0,0
564,0,0,14,6,8,0,0,1,4,8,1,3,5,1,2,5,0,0
565,0,0,15,6,8,0,0,1,4,8,1,3,5,1,2,5,0,0
566,0,0,0,17,14,0,0,1,3,12,1,2,12,1,1,12,0,0
567,0,0,0,18,15,0,0,1,4,12,1,2,12,1,1,12,0,0
568,0,0,0,17,14,0,0,1,5,7,1,4,11,1,3,11,0,0
569,0,0,0,17,14,0,0,1,5,7,1,4,11,1,1,11,0,0
570,0,0,0,24,20,0,0,1,5,10,1,3,15,1,2,15,0,0
571,0,0,0,23,14,0,0,1,3,12,1,2,12,1,1,12,0,0
572,0,0,0,40,24,0,0,1,4,18,1,2,18,1,1,18,0,0
573,0,0,0,17,12,0,0,1,5,6,1,4,8,1,3,8,0,0
574,0,0,0,53,36,0,0,1,5,17,1,4,25,1,3,25,47594,36
575,0,0,0,33,22,0,0,1,5,12,1,2,17,1,1,17,47594,22
576,0,0,0,14,12,0,0,1,5,7,1,4,11,1,3,11,0,0
577,0,0,0,17,15,0,0,1,5,9,1,4,13,1,3,13,0,0
578,0,0,0,14,9,0,0,1,5,5,1,4,8,1,2,8,0,0
579,0,0,0,25,18,0,0,1,5,8,1,2,12,1,1,12,0,0
580,0,0,0,31,23,0,0,1,5,10,1,4,14,1,3,14,0,0
581,0,0,0,11,9,0,0,1,5,6,1,4,8,1,3,8,0,0
582,0,0,0,29,22,0,0,1,5,9,1,2,14,1,1,14,0,0
583,0,0,0,56,37,0,0,1,5,21,1,4,31,1,3,31,47594,45
584,0,0,0,53,36,0,0,1,3,23,1,2,23,1,1,23,47594,36
585,0,0,0,53,36,0,0,1,5,17,1,2,26,1,1,26,47594,49
586,0,0,0,98,65,0,0,1,5,34,1,4,50,1,3,50,47594,115
587,90,6,2,1,4,0,0,2,2,3,2,1,5,0,0,0,0,0
588,80,5,2,1,3,0,0,2,2,3,2,1,4,0,0,0,0,0
589,80,5,2,1,3,0,0,2,2,3,2,1,4,0,0,0,0,0
590,90,6,2,1,4,0,0,2,2,3,2,1,5,0,0,0,0,0
591,80,5,2,1,3,0,0,2,2,3,2,1,4,0,0,0,0,0
592,63,4,2,1,3,0,0,2,2,2,2,1,3,0,0,0,0,0
593,0,9,4,2,3,0,0,2,3,2,2,2,2,2,1,3,0,0
594,0,13,5,2,4,0,0,2,3,3,2,2,3,2,1,5,0,0
595,0,12,5,2,4,0,0,2,3,3,2,2,3,2,1,4,0,0
596,0,12,4,2,4,0,0,2,3,3,2,2,3,2,1,4,0,0
597,0,17,6,3,6,0,0,2,3,4,2,2,4,2,1,6,0,0
598,0,17,6,3,6,0,0,2,3,4,2,2,4,2,1,6,0,0
599,0,13,5,2,4,0,0,2,3,3,2,2,3,2,1,5,0,0
600,0,0,16,6,8,0,0,2,4,9,2,2,6,2,1,6,0,0
601,0,0,14,5,7,0,0,2,4,8,2,3,5,2,1,5,0,0
602,0,0,11,4,6,0,0,2,4,6,2,3,4,2,2,4,0,0
603,0,0,15,6,8,0,0,2,3,7,2,2,7,2,1,7,0,0
604,0,0,14,5,7,0,0,2,4,8,2,2,5,2,1,5,0,0
605,0,0,15,6,8,0,0,2,4,9,2,3,5,2,1,5,0,0
606,0,0,14,6,8,0,0,2,4,8,2,3,5,2,2,5,0,0
607,0,0,15,6,8,0,0,2,4,8,2,3,5,2,2,5,0,0
608,0,0,0,17,14,0,0,2,3,12,2,2,12,2,1,12,0,0
609,0,0,0,18,15,0,0,2,4,12,2,2,12,2,1,12,0,0
610,0,0,0,17,14,0,0,2,5,7,2,4,11,2,3,11,0,0
611,0,0,0,17,14,0,0,2,5,7,2,4,11,2,1,11,0,0
612,0,0,0,24,20,0,0,2,5,10,2,3,15,2,2,15,0,0
613,0,0,0,23,14,0,0,2,3,12,2,2,12,2,1,12,0,0
614,0,0,0,40,24,0,0,2,4,18,2,2,18,2,1,18,0,0
615,0,0,0,17,12,0,0,2,5,6,2,4,8,2,3,8,0,0
616,0,0,0,53,36,0,0,2,5,17,2,4,25,2,3,25,47594,36
617,0,0,0,33,22,0,0,2,5,12,2,2,17,2,1,17,47594,22
618,0,0,0,14,12,0,0,2,5,7,2,4,11,2,3,11,0,0
619,0,0,0,17,15,0,0,2,5,9,2,4,13,2,3,13,0,0
620,0,0,0,14,9,0,0,2,5,5,2,4,8,2,2,8,0,0
621,0,0,0,25,18,0,0,2,5,8,2,2,12,2,1,12,0,0
622,0,0,0,31,23,0,0,2,5,10,2,4,14,2,3,14,0,0
623,0,0,0,11,9,0,0,2,5,6,2,4,8,2,3,8,0,0
624,0,0,0,29,22,0,0,2,5,9,2,2,14,2,1,14,0,0
625,0,0,0,56,37,0,0,2,5,21,2,4,31,2,3,31,47594,45
626,0,0,0,53,36,0,0,2,3,23,2,2,23,2,1,23,47594,36
627,0,0,0,53,36,0,0,2,5,17,2,2,26,2,1,26,47594,49
628,0,0,0,98,65,0,0,2,5,34,2,4,50,2,3,50,47594,115
629,90,6,2,1,4,0,0,3,2,3,3,1,5,0,0,0,0,0
630,80,5,2,1,3,0,0,3,2,3,3,1,4,0,0,0,0,0
631,80,5,2,1,3,0,0,3,2,3,3,1,4,0,0,0,0,0
632,90,6,2,1,4,0,0,3,2,3,3,1,5,0,0,0,0,0
633,80,5,2,1,3,0,0,3,2,3,3,1,4,0,0,0,0,0
634,63,4,2,1,3,0,0,3,2,2,3,1,3,0,0,0,0,0
635,0,9,4,2,3,0,0,3,3,2,3,2,2,3,1,3,0,0
636,0,13,5,2,4,0,0,3,3,3,3,2,3,3,1,5,0,0
637,0,12,5,2,4,0,0,3,3,3,3,2,3,3,1,4,0,0
638,0,12,4,2,4,0,0,3,3,3,3,2,3,3,1,4,0,0
639,0,17,6,3,6,0,0,3,3,4,3,2,4,3,1,6,0,0
640,0,17,6,3,6,0,0,3,3,4,3,2,4,3,1,6,0,0
641,0,13,5,2,4,0,0,3,3,3,3,2,3,3,1,5,0,0
642,0,0,16,6,8,0,0,3,4,9,3,2,6,3,1,6,0,0
643,0,0,14,5,7,0,0,3,4,8,3,3,5,3,1,5,0,0
644,0,0,11,4,6,0,0,3,4,6,3,3,4,3,2,4,0,0
645,0,0,15,6,8,0,0,3,3,7,3,2,7,3,1,7,0,0
646,0,0,14,5,7,0,0,3,4,8,3,2,5,3,1,5,0,0
647,0,0,15,6,8,0,0,3,4,9,3,3,5,3,1,5,0,0
648,0,0,14,6,8,0,0,3,4,8,3,3,5,3,2,5,0,0
649,0,0,15,6,8,0,0,3,4,8,3,3,5,3,2,5,0,0
650,0,0,0,17,14,0,0,3,3,12,3,2,12,3,1,12,0,0
651,0,0,0,18,15,0,0,3,4,12,3,2,12,3,1,12,0,0
652,0,0,0,17,14,0,0,3,5,7,3,4,11,3,3,11,0,0
653,0,0,0,17,14,0,0,3,5,7,3,4,11,3,1,11,0,0
654,0,0,0,24,20,0,0,3,5,10,3,3,15,3,2,15,0,0
655,0,0,0,23,14,0,0,3,3,12,3,2,12,3,1,12,0,0
656,0,0,0,40,24,0,0,3,4,18,3,2,18,3,1,18,0,0
657,0,0,0,17,12,0,0,3,5,6,3,4,8,3,3,8,0,0
658,0,0,0,53,36,0,0,3,5,17,3,4,25,3,3,25,47594,36
659,0,0,0,33,22,0,0,3,5,12,3,2,17,3,1,17,47594,22
660,0,0,0,14,12,0,0,3,5,7,3,4,11,3,3,11,0,0
661,0,0,0,17,15,0,0,3,5,9,3,4,13,3,3,13,0,0
662,0,0,0,14,9,0,0,3,5,5,3,4,8,3,2,8,0,0
663,0,0,0,25,18,0,0,3,5,8,3,2,12,3,1,12,0,0
664,0,0,0,31,23,0,0,3,5,10,3,4,14,3,3,14,0,0
665,0,0,0,11,9,0,0,3,5,6,3,4,8,3,3,8,0,0
666,0,0,0,29,22,0,0,3,5,9,3,2,14,3,1,14,0,0
667,0,0,0,56,37,0,0,3,5,21,3,4,31,3,3,31,47594,45
668,0,0,0,53,36,0,0,3,3,23,3,2,23,3,1,23,47594,36
669,0,0,0,53,36,0,0,3,5,17,3,2,26,3,1,26,47594,49
670,0,0,0,98,65,0,0,3,5,34,3,4,50,3,3,50,47594,115
671,90,6,2,1,4,0,0,4,2,3,4,1,5,0,0,0,0,0
672,80,5,2,1,3,0,0,4,2,3,4,1,4,0,0,0,0,0
673,80,5,2,1,3,0,0,4,2,3,4,1,4,0,0,0,0,0
674,90,6,2,1,4,0,0,4,2,3,4,1,5,0,0,0,0,0
675,80,5,2,1,3,0,0,4,2,3,4,1,4,0,0,0,0,0
676,63,4,2,1,3,0,0,4,2,2,4,1,3,0,0,0,0,0
677,0,9,4,2,3,0,0,4,3,2,4,2,2,4,1,3,0,0
678,0,13,5,2,4,0,0,4,3,3,4,2,3,4,1,5,0,0
679,0,12,5,2,4,0,0,4,3,3,4,2,3,4,1,4,0,0
680,0,12,4,2,4,0,0,4,3,3,4,2,3,4,1,4,0,0
681,0,17,6,3,6,0,0,4,3,4,4,2,4,4,1,6,0,0
682,0,17,6,3,6,0,0,4,3,4,4,2,4,4,1,6,0,0
683,0,13,5,2,4,0,0,4,3,3,4,2,3,4,1,5,0,0
684,0,0,16,6,8,0,0,4,4,9,4,2,6,4,1,6,0,0
685,0,0,14,5,7,0,0,4,4,8,4,3,5,4,1,5,0,0
686,0,0,11,4,6,0,0,4,4,6,4,3,4,4,2,4,0,0
687,0,0,15,6,8,0,0,4,3,7,4,2,7,4,1,7,0,0
688,0,0,14,5,7,0,0,4,4,8,4,2,5,4,1,5,0,0
689,0,0,15,6,8,0,0,4,4,9,4,3,5,4,1,5,0,0
690,0,0,14,6,8,0,0,4,4,8,4,3,5,4,2,5,0,0
691,0,0,15,6,8,0,0,4,4,8,4,3,5,4,2,5,0,0
692,0,0,0,17,14,0,0,4,3,12,4,2,12,4,1,12,0,0
693,0,0,0,18,15,0,0,4,4,12,4,2,12,4,1,12,0,0
694,0,0,0,17,14,0,0,4,5,7,4,4,11,4,3,11,0,0
695,0,0,0,17,14,0,0,4,5,7,4,4,11,4,1,11,0,0
696,0,0,0,24,20,0,0,4,5,10,4,3,15,4,2,15,0,0
697,0,0,0,23,14,0,0,4,3,12,4,2,12,4,1,12,0,0
698,0,0,0,40,24,0,0,4,4,18,4,2,18,4,1,18,0,0
699,0,0,0,17,12,0,0,4,5,6,4,4,8,4,3,8,0,0
700,0,0,0,53,36,0,0,4,5,17,4,4,25,4,3,25,47594,36
701,0,0,0,33,22,0,0,4,5,12,4,2,17,4,1,17,47594,22
702,0,0,0,14,12,0,0,4,5,7,4,4,11,4,3,11,0,0
703,0,0,0,17,15,0,0,4,5,9,4,4,13,4,3,13,0,0
704,0,0,0,14,9,0,0,4,5,5,4,4,8,4,2,8,0,0
705,0,0,0,25,18,0,0,4,5,8,4,2,12,4,1,12,0,0
706,0,0,0,31,23,0,0,4,5,10,4,4,14,4,3,14,0,0
707,0,0,0,11,9,0,0,4,5,6,4,4,8,4,3,8,0,0
708,0,0,0,29,22,0,0,4,5,9,4,2,14,4,1,14,0,0
709,0,0,0,56,37,0,0,4,5,21,4,4,31,4,3,31,47594,45
710,0,0,0,53,36,0,0,4,3,23,4,2,23,4,1,23,47594,36
711,0,0,0,53,36,0,0,4,5,17,4,2,26,4,1,26,47594,49
712,0,0,0,98,65,0,0,4,5,34,4,4,50,4,3,50,47594,115
713,90,6,2,1,4,0,0,5,2,3,5,1,5,0,0,0,0,0
714,80,5,2,1,3,0,0,5,2,3,5,1,4,0,0,0,0,0
715,80,5,2,1,3,0,0,5,2,3,5,1,4,0,0,0,0,0
716,90,6,2,1,4,0,0,5,2,3,5,1,5,0,0,0,0,0
717,80,5,2,1,3,0,0,5,2,3,5,1,4,0,0,0,0,0
718,63,4,2,1,3,0,0,5,2,2,5,1,3,0,0,0,0,0
719,0,9,4,2,3,0,0,5,3,2,5,2,2,5,1,3,0,0
720,0,13,5,2,4,0,0,5,3,3,5,2,3,5,1,5,0,0
721,0,12,5,2,4,0,0,5,3,3,5,2,3,5,1,4,0,0
722,0,12,4,2,4,0,0,5,3,3,5,2,3,5,1,4,0,0
723,0,17,6,3,6,0,0,5,3,4,5,2,4,5,1,6,0,0
724,0,17,6,3,6,0,0,5,3,4,5,2,4,5,1,6,0,0
725,0,13,5,2,4,0,0,5,3,3,5,2,3,5,1,5,0,0
726,0,0,16,6,8,0,0,5,4,9,5,2,6,5,1,6,0,0
727,0,0,14,5,7,0,0,5,4,8,5,3,5,5,1,5,0,0
728,0,0,11,4,6,0,0,5,4,6,5,3,4,5,2,4,0,0
729,0,0,15,6,8,0,0,5,3,7,5,2,7,5,1,7,0,0
