key,0,1,2,3,4
1477,18,212,"","狼心","langxin"
1478,18,213,"","狼心包","langxinbao"
1479,18,400,"","核心","hexin"
1480,18,401,"","魔导结界","modaojiejie"
1481,18,402,"","防御塔","fangyuta"
1482,18,403,"","机库","jiku"
1483,18,404,"","青磷水","qinglinshui"
1484,18,405,"","动力发生器","donglifashengqi"
1485,18,406,"","蒸汽加农炮","zhengqijianongpao"
1486,18,407,"","自走维京人偶","zizouweijingrenou"
1487,18,408,"","自走法师人偶","zizoufashirenou"
1488,18,409,"","机动兵器","jidongbingqi"
1489,18,410,"","巡航驱逐者","xunhangquzhuzhe"
1490,18,411,"","压迫者","yapozhe"
1491,18,412,"","残暴正义号","canbaozhengyihao"
1492,18,4,"","职能技能","zhinengjineng"
1494,18,202,"","快捷发言","kuaijiefayan"
1496,18,413,"","青磷机车","qinglinjiche"
1497,18,415,"","哥布林坦克","gebulintanke"
1498,18,416,"","哥布林佣兵","gebulinyongbing"
1499,18,312,"","战略值","zhanlvezhi"
1500,19,0,"@","【在线状态】","zaixianzhuangtai."
1501,19,1,"","在线","zaixian"
1502,19,5,"","离开","likai"
1503,19,6,"","忙碌","manglu"
1504,19,8,"","希望组队","xiwangzudui"
1505,19,9,"","接受镶嵌魔晶石请求","jieshouxiangqianmojingshiqingqiu"
1506,19,3,"","任务中","renwuzhong"
1507,19,2,"","离线","lixian"
1508,19,4,"","队员招募中","duiyuanzhaomuzhong"
1509,19,11,"","新人","xinren"
1510,19,13,"","指导者","zhidaozhe"
1511,19,14,"","战斗指导者","zhandouzhidaozhe"
1512,19,15,"","对战指导者","duizhanzhidaozhe"
1513,19,16,"","制作采集指导者","zhizuocaijizhidaozhe"
1514,19,10,"","角色扮演中","juesebanyanzhong"
1515,19,11,"","回归者","huiguizhe"
1516,19,7,"","过场剧情中","guochangjuqingzhong"
1521,18,313,"","无垢的大地","wugoudedadi"
1522,18,314,"","契约","qiyue"
1523,18,600,"","战术水晶","zhanshushuijing"
1524,18,601,"","水晶点","shuijingdian"
1525,18,602,"","胜利之星","shenglizhixing"
1526,18,603,"","星极队","xingjidui"
1527,18,604,"","灵极队","lingjidui"
1528,18,9,"","任务指令","renwuzhiling"
1529,18,315,"","兵器传送装置","bingqichuansongzhuangzhi"
1530,18,316,"","传送装置","chuansongzhuangzhi"
1531,18,317,"","截击无人机","jiejiwurenji"
1532,18,318,"","截击无人机α","jiejiwurenjiaerfa"
1533,18,319,"","截击指挥系统","jiejizhihuixitong"
1534,18,320,"","截击系统","jiejixitong"
1550,20,0,"@","【社交】","shejiao."
1551,20,1,"","聊天","liaotian"
1552,20,3,"","悄悄话","qiaoqiaohua"
1553,20,2,"","说话","shuohua"
1554,20,4,"","喊话","hanhua"
1555,20,5,"","呼喊","huhan"
1556,20,20,"","好友名单","haoyoumingdan"
1557,20,21,"","黑名单","heimingdan"
1558,20,23,"","玩家搜索","wanjiasousuo"
1559,20,24,"","通讯贝","tongxunbei"
1560,20,26,"","莫古邮件","moguyoujian"
1564,20,33,"","论坛","luntan"
1565,20,34,"","排名","paiming"
1566,20,35,"","军内排名","junneipaiming"
1567,20,36,"","部队排名","buduipaiming"
1568,20,6,"","小队","xiaodui"
1569,20,7,"","团队","tuandui"
1570,20,8,"","通讯贝","tongxunbei"
1571,20,9,"","部队","budui"
1572,20,10,"","新人","xinren"
1573,20,11,"","战队","zhandui"
1574,20,12,"","跨服通讯贝","kuafutongxunbei"
1575,20,25,"","跨服通讯贝","kuafutongxunbei"
1576,20,22,"","战友列表","zhanyouliebiao"
1600,22,0,"@","【采集与制作】","caijiyuzhizuo."
1601,22,1,"","碎晶","suijing"
1602,22,2,"","水晶","shuijing"
1603,22,3,"","晶簇","jingcu"
1604,22,20,"","魔晶石","mojingshi"
1605,22,21,"","精制魔晶石","jingzhimojingshi"
1606,22,22,"","魔晶石工艺","mojingshigongyi"
1607,22,30,"","市场","shichang"
1608,22,31,"","搜索道具","sousuodaoju"
1609,22,10,"","优质","youzhi"
1610,22,11,"","珍稀","zhenxi"
1611,22,12,"","独占","duzhan"
1612,22,40,"","素材","sucai"
1613,22,41,"","简易制作","jianyizhizuo"
1614,22,42,"","品质","pinzhi"
1615,22,43,"","高品质","gaopinzhi"
1616,22,44,"","最高品质","zuigaopinzhi"
1617,22,50,"","修理","xiuli"
1618,22,51,"","修理品","xiulipin"
1619,22,60,"","染色","ranse"
1620,22,70,"","良材","liangcai"
1621,22,71,"","采伐","caifa"
1622,22,72,"","割草","gecao"
1623,22,73,"","矿脉","kuangmai"
1624,22,74,"","采掘","caijue"
1625,22,75,"","碎石","suishi"
1626,22,90,"","钓鱼","diaoyu"
1627,22,23,"","镶嵌魔晶石","xiangqianmojingshi"
1628,22,24,"","禁忌镶嵌","jinjixiangqian"
1629,22,200,"","栽培","zaipei"
1630,22,201,"","培育","peiyu"
1631,22,202,"","收获","shouhuo"
1632,22,45,"","秘籍","miji"
1633,22,100,"","分解","fenjie"
1634,22,91,"","钓场之王","diaochangzhiwang"
1635,22,92,"","放生","fangsheng"
1636,22,76,"","未知的采集地点","weizhidecaijididian"
1637,22,13,"","收藏品","shoucangpin"
1638,22,101,"","专家","zhuanjia"
1639,22,102,"","护符","hufu"
1640,22,103,"","传承录","chuanchenglu"
1642,22,160,"","大地工票","dadigongpiao"
1649,22,154,"","巧手白票","qiaoshoubaipiao"
1650,22,164,"","大地白票","dadibaipiao"
1651,22,77,"","简易采集","jianyicaiji"
1652,22,78,"","制作练习","zhizuolianxi"
1653,22,252,"","天穹街振兴票","tianqiongjiezhenxingpiao"
1654,22,14,"","收藏价值","shoucangjiazhi"
1655,22,155,"","巧手紫票","qiaoshouzipiao"
1656,22,165,"","大地紫票","dadizipiao"
1657,22,93,"","刺鱼","ciyu"
1658,22,79,"","开拓采集","kaituocaiji"
1659,22,80,"","开拓制作","kaituozhizuo"
1660,22,180,"","谢尔达莱青船币","xieerdalaiqingchuanbi"
1661,22,181,"","谢尔达莱绿岛币","xieerdalailvdaobi"
1662,22,81,"","大地使者职能技能","dadishizhezhinengjineng"
1663,22,156,"","巧手橙票","qiaoshouchengpiao"
1664,22,166,"","大地橙票","dadichengpiao"
1665,22,182,"","宇宙信用点","yuzhouxinyongdian"
1666,22,183,"","月球信用点","yueqiuxinyongdian"
1667,22,184,"","法恩娜信用点","faennaxinyongdian"
1900,23,0,"@","【蛮神与蛮族】","manshenyumanzu."
1901,23,1,"","蛮神","manshen"
1902,23,10,"","伊弗利特","yifulite"
1903,23,11,"","泰坦","taitan"
1904,23,12,"","迦楼罗","jialouluo"
1905,23,18,"","巴哈姆特","bahamute"
1906,23,13,"","莫古尔·莫古十二世","moguermogushiershi"
1907,23,2,"","蛮族","manzu"
1908,23,101,"","蜥蜴人","xiyiren"
1909,23,102,"","妖精","yaojing"
1910,23,103,"","鸟人","niaoren"
1911,23,104,"","地灵","diling"
1912,23,105,"","鱼人","yuren"
1913,23,14,"","利维亚桑","liweiyasang"
1914,23,15,"","拉姆","lamu"
1915,23,16,"","希瓦","xiwa"
1916,23,32,"","亚历山大","yalishanda"
1917,23,30,"","罗波那","luobona"
1918,23,31,"","俾斯麦","bisimai"
1919,23,110,"","骨颌族","guhezu"
1920,23,111,"","瓦努族","wanuzu"
1921,23,106,"","哥布林","gebulin"
1922,23,113,"","龙族","longzu"
1923,23,33,"","尼德霍格","nidehuoge"
1924,23,34,"","萨菲洛特","safeiluote"
1925,23,35,"","索菲娅","suofeiya"
1926,23,36,"","祖尔宛","zuerwan"
1927,23,112,"","甲人族","jiarenzu"
1928,23,120,"","阿难陀族","anantuozu"
1929,23,40,"","须佐之男","xuzuozhinan"
1930,23,41,"","吉祥天女","jixiangtiannv"
1931,23,42,"","神龙","shenlong"
1932,23,43,"","欧米茄","oumijia"
1933,23,44,"","白虎","baihu"
1934,23,45,"","月读","yuedu"
1935,23,114,"","莫古力","moguli"
1936,23,121,"","鲶鱼精","nianyujing"
1937,23,17,"","不死鸟","businiao"
1938,23,19,"","奥丁","aoding"
1939,23,46,"","朱雀","zhuque"
1940,23,47,"","青龙","qinglong"
1941,23,48,"","缇坦妮雅","titanniya"
1942,23,49,"","无瑕灵君","wuxialingjun"
1943,23,50,"","哈迪斯","hadisi"
1944,23,122,"","矮人族","airenzu"
1945,23,123,"","仙子族","xianzizu"
1946,23,124,"","恩莫族","enmozu"
1947,23,125,"","奇塔利族","qitalizu"
1948,23,51,"","红宝石神兵","hongbaoshishenbing"
1949,23,52,"","光之战士","guangzhizhanshi"
1950,23,53,"","绿宝石神兵","lvbaoshishenbing"
1951,23,54,"","钻石神兵","zuanshishenbing"
1952,23,126,"","象魔族","xiangmozu"
1953,23,127,"","悌阳象族","tiyangxiangzu"
1954,23,128,"","兔兔族","tutuzu"
1955,23,55,"","佐迪亚克","zuodiyake"
1956,23,56,"","海德林","haidelin"
1957,23,129,"","奥密克戎族","aomikerongzu"
1958,23,57,"","巴尔巴莉希娅","baerbalixiya"
1959,23,58,"","卢比坎特","lubikante"
1960,23,59,"","高贝扎","gaobeizha"
1961,23,60,"","泽罗姆斯","zeluomusi"
1962,23,130,"","佩鲁佩鲁族","peilupeiluzu"
1963,23,131,"","莫布林族","mobulinzu"
1964,23,132,"","辉鳞族","huilinzu"
1965,23,133,"","尤卡巨人族","youkajurenzu"
1966,23,134,"","哈努族","hanuzu"
1967,23,61,"","艳翼蛇鸟","yanyisheniao"
1968,23,62,"","佐拉加","zuolajia"
1969,23,63,"","永恒女王","yonghengnvwang"
1970,23,64,"","泽莲尼娅","zelianniya"
2000,24,0,"@","【任务】","renwu."
2001,24,100,"","任务副本","renwufuben"
2002,24,1,"","任务","renwu"
2003,24,2,"","主线任务","zhuxianrenwu"
2004,24,3,"","支线任务","zhixianrenwu"
2005,24,4,"","职业任务","zhiyerenwu"
2006,24,5,"","特职任务","tezhirenwu"
2007,24,6,"","军队任务","junduirenwu"
2008,24,101,"","危命任务","weimingrenwu"
2009,24,600,"","行会理符","hanghuilifu"
2010,24,601,"","理符任务","lifurenwu"
2011,24,602,"","佣兵任务","yongbingrenwu"
2012,24,603,"","采集任务","caijirenwu"
2013,24,604,"","制作任务","zhizuorenwu"
2015,24,606,"","军队理符","junduilifu"
2017,24,608,"","理符连接","lifulianjie"
2018,24,609,"","理符受理限额","lifushoulixiane"
2019,24,610,"","理符难度","lifunandu"
2020,24,500,"","行会令","hanghuiling"
2021,24,1000,"","迷宫","migong"
2022,24,2000,"","讨伐战","taofazhan"
2023,24,2001,"","歼灭战","jianmiezhan"
2024,24,2002,"","强攻战","qianggongzhan"
2025,24,3000,"","大型任务","daxingrenwu"
2026,24,6101,"","竞技场","jingjichang"
2027,24,1005,"","托托·拉克千狱","tuotuolakeqianyu"
2028,24,1002,"","塔姆·塔拉墓园","tamutalamuyuan"
2029,24,1003,"","铜铃铜山","tonglingtongshan"
2030,24,1001,"","沙斯塔夏溶洞","shasitaxiarongdong"
2031,24,1012,"","黄金谷","huangjingu"
2032,24,1006,"","静语庄园","jingyuzhuangyuan"
2033,24,1004,"","日影地修炼所","riyingdixiuliansuo"
2034,24,1007,"","布雷福洛克斯野营地","buleifuluokesiyeyingdi"
2035,24,1008,"","喀恩埋没圣堂","kaenmaimoshengtang"
2036,24,1013,"","放浪神古神殿","fanglangshengushendian"
2037,24,1010,"","石卫塔","shiweita"
2038,24,1009,"","樵鸣洞","qiaomingdong"
2039,24,1011,"","泽梅尔要塞","zemeieryaosai"
2040,24,1016,"","无限城古堡","wuxianchenggubao"
2041,24,1014,"","帝国南方堡","diguonanfangbao"
2042,24,1015,"","天幕魔导城","tianmumodaocheng"
2043,24,501,"","完成集团战训练！","wanchengjituanzhanxunlian"
2044,24,502,"","讨伐彷徨死灵！","taofapanghuangsiling"
2045,24,503,"","突破所有关门，讨伐最深处的敌人！","tuposuoyouguanmentaofazuishenchudediren"
2046,24,504,"","捕获金币龟！","buhuojinbigui"
2047,24,505,"","驱除剧毒妖花！","quchujuduyaohua"
2048,24,506,"","消灭恶徒团伙寄生蜂团！","xiaomieetutuanhuojishengfengtuan"
2049,24,507,"","讨伐梦幻之布拉奇希奥！","taofamenghuanzhibulaqixiao"
2050,24,508,"","击溃哥布林炸弹军团！","jikuigebulinzhadanjuntuan"
2051,24,509,"","讨伐污染源头魔界花！","taofawuranyuantoumojiehua"
2052,24,510,"","讨伐坑道中出现的妖异！","taofakengdaozhongchuxiandeyaoyi"
2053,24,511,"","注意无敌的眷属，讨伐大型妖异！","zhuyiwudidejuanshutaofadaxingyaoyi"
2054,24,512,"","讨伐爆弹怪的女王！","taofabaodanguaidenvwang"
2055,24,513,"","歼灭特殊阵型的妖异！","jianmieteshuzhenxingdeyaoyi"
2056,24,514,"","制止三方混战的巨人族，守住遗物！","zhizhisanfanghunzhandejurenzushouzhuyiwu"
2057,24,2010,"","伊弗利特讨伐战","yifulitetaofazhan"
2058,24,2015,"","泰坦讨伐战","taitantaofazhan"
2059,24,2020,"","迦楼罗讨伐战","jialouluotaofazhan"
2060,24,2011,"","伊弗利特歼灭战","yifulitejianmiezhan"
2061,24,2016,"","泰坦歼灭战","taitanjianmiezhan"
2062,24,2021,"","迦楼罗歼灭战","jialouluojianmiezhan"
2063,24,2025,"","里塔提恩强攻战","litatienqianggongzhan"
2064,24,3010,"","巴哈姆特大迷宫","bahamutedamigong"
2065,24,6100,"","狼狱水上竞技场","langyushuishangjingjichang"
2066,24,2012,"","伊弗利特歼殛战","yifulitejianjizhan"
2067,24,2017,"","泰坦歼殛战","taitanjianjizhan"
2068,24,2022,"","迦楼罗歼殛战","jialouluojianjizhan"
2069,24,2030,"","莫古力贤王歼灭战","mogulixianwangjianmiezhan"
2070,24,2035,"","究极神兵假想作战","jiujishenbingjiaxiangzuozhan"
2071,24,3501,"","水晶塔","shuijingta"
2072,24,3012,"","邂逅之章","xiehouzhizhang"
2073,24,3502,"","古代人迷宫","gudairenmigong"
2074,24,300,"","解读","jiedu"
2075,24,301,"","困难模式","kunnanmoshi"
2076,24,110,"","随机任务","suijirenwu"
2077,24,3013,"","入侵之章","ruqinzhizhang"
2078,24,1020,"","天狼星灯塔","tianlangxingdengta"
2079,24,2031,"","莫古力贤王歼殛战","mogulixianwangjianjizhan"
2080,24,2040,"","利维亚桑歼灭战","liweiyasangjianmiezhan"
2081,24,2041,"","利维亚桑歼殛战","liweiyasangjianjizhan"
2082,24,2026,"","死化奇美拉讨伐战","sihuaqimeilataofazhan"
2083,24,2027,"","海德拉讨伐战","haidelataofazhan"
2084,24,2045,"","大桥上的决斗","daqiaoshangdejuedou"
2085,24,6000,"","对战","duizhan"
2086,24,10,"","友好部族任务","youhaobuzurenwu"
2087,24,11,"","友好部族日常任务","youhaobuzurichangrenwu"
2088,24,12,"","友好部族剧情任务","youhaobuzujuqingrenwu"
2089,24,20,"","支线剧情任务","zhixianjuqingrenwu"
2090,24,104,"","寻宝","xunbao"
2091,24,21,"","编年史任务","biannianshirenwu"
2092,24,22,"","季节活动","jijiehuodong"
2093,24,1021,"","无限城市街古迹","wuxianchengshijieguji"
2094,24,310,"","黄道文书","huangdaowenshu"
2095,24,311,"","天球书卷","tianqiushujuan"
2096,24,105,"","怪物狩猎","guaiwushoulie"
2097,24,106,"","恶名精英狩猎","emingjingyingshoulie"
2098,24,2050,"","拉姆歼灭战","lamujianmiezhan"
2099,24,2051,"","拉姆歼殛战","lamujianjizhan"
2100,24,3503,"","希尔科斯塔","xierkesita"
2101,24,3011,"","巴哈姆特零式大迷宫","bahamutelingshidamigong"
2102,24,6201,"","加尔提诺平原","jiaertinuopingyuan"
2103,24,1022,"","破舰岛","pojiandao"
2104,24,6200,"","纷争前线","fenzhengqianxian"
2106,24,112,"","高难度","gaonandu"
2108,24,3014,"","真源之章","zhenyuanzhizhang"
2109,24,2055,"","希瓦歼灭战","xiwajianmiezhan"
2110,24,2056,"","希瓦歼殛战","xiwajianjizhan"
2111,24,1023,"","披雪大冰壁","pixuedabingbi"
2112,24,2060,"","艾玛吉娜杯斗技大会决赛","aimajinabeidoujidahuijuesai"
2113,24,23,"","供应任务","gongyingrenwu"
2114,24,2061,"","奥丁歼灭战","aodingjianmiezhan"
2115,24,3504,"","暗之世界","anzhishijie"
2117,24,6203,"","周边遗迹群（阵地战）","zhoubianyijiqunzhendizhan"
2119,24,1024,"","密约之塔","miyuezhita"
2120,24,2046,"","无限城的死斗","wuxianchengdesidou"
2121,24,320,"","无影","wuying"
2122,24,321,"","虚无界","xuwujie"
2123,24,1104,"","迦巴勒幻想图书馆","jiabalehuanxiangtushuguan"
2124,24,1106,"","不获岛","buhuodao"
2125,24,1103,"","伊修加德教皇厅","yixiujiadejiaohuangting"
2126,24,1107,"","无限回廊","wuxianhuilang"
2127,24,1100,"","暮卫塔","muweita"
2128,24,1101,"","索姆阿尔灵峰","suomuaerlingfeng"
2129,24,1105,"","魔科学研究所","mokexueyanjiusuo"
2130,24,1102,"","龙巢神殿","longchaoshendian"
2131,24,2100,"","罗波那歼灭战","luobonajianmiezhan"
2132,24,2101,"","罗波那歼殛战","luobonajianjizhan"
2133,24,2105,"","俾斯麦歼灭战","bisimaijianmiezhan"
2134,24,2106,"","俾斯麦歼殛战","bisimaijianjizhan"
2135,24,6205,"","尘封秘岩（争夺战）","chenfengmiyanzhengduozhan"
2137,24,3050,"","亚历山大机神城","yalishandajigongcheng"
2138,24,3051,"","亚历山大零式机神城","yalishandalingshijigongcheng"
2139,24,3052,"","启动之章","qidongzhizhang"
2140,24,2065,"","那布里亚勒斯讨伐战","nabuliyalesitaofazhan"
2141,24,2066,"","皇都伊修加德保卫战","huangduyixiujiadebaoweizhan"
2142,24,2110,"","圆桌骑士歼灭战","yuanzhuoqishijianmiezhan"
2143,24,611,"","神殿骑士团理符","shendianqishituanlifu"
2144,24,1108,"","圣茉夏娜植物园","shengmoxianazhiwuyuan"
2145,24,3510,"","玛哈之影","mahazhiying"
2146,24,3511,"","魔航船虚无方舟","mohangchuanxuwufangzhou"
2147,24,102,"","初学者学堂","chuxuezhexuetang"
2148,24,1109,"","颠倒塔","diandaota"
2149,24,3053,"","律动之章","lvdongzhizhang"
2150,24,2120,"","萨菲洛特歼灭战","safeiluotejianmiezhan"
2151,24,2121,"","萨菲洛特歼殛战","safeiluotejianjizhan"
2153,24,6103,"","群狼盛宴","qunlangshengyan"
2154,24,103,"","木人歼灭战","murenjianmiezhan"
2155,24,1110,"","忆罪宫","yizuigong"
2156,24,3512,"","禁忌城邦玛哈","jinjichengbangmaha"
2157,24,4000,"","深层迷宫","shencengmigong"
2158,24,4001,"","死者宫殿","sizhegongdian"
2159,24,2115,"","尼德霍格征龙战","nidehuogezhenglongzhan"
2160,24,2116,"","尼德霍格传奇征龙战","nidehuogechuanqizhenglongzhan"
2161,24,6207,"","荣誉野（碎冰战）","rongyuyesuibingzhan"
2163,24,6001,"","决斗","juedou"
2164,24,1111,"","塞尔法特尔","saierfateer"
2165,24,2125,"","索菲娅歼灭战","suofeiyajianmiezhan"
2166,24,2126,"","索菲娅歼殛战","suofeiyajianjizhan"
2167,24,3054,"","天动之章","tiandongzhizhang"
2168,24,1112,"","巴埃萨长城","baaisachangcheng"
2169,24,3513,"","影之国","yingzhiguo"
2170,24,2130,"","祖尔宛歼灭战","zuerwanjianmiezhan"
2171,24,2131,"","祖尔宛歼殛战","zuerwanjianjizhan"
2172,24,1201,"","紫水宫","zishuigong"
2173,24,1202,"","巴儿达木霸道","baerdamubadao"
2174,24,1203,"","多玛王城","duomawangcheng"
2175,24,1204,"","帝国白山堡","diguobaishanbao"
2176,24,2200,"","须佐之男歼灭战","xuzuozhinanjianmiezhan"
2177,24,2201,"","须佐之男歼殛战","xuzuozhinanjianjizhan"
2178,24,2205,"","吉祥天女歼灭战","jixiangtiannvjianmiezhan"
2179,24,2206,"","吉祥天女歼殛战","jixiangtiannvjianjizhan"
2180,24,2210,"","神龙歼灭战","shenlongjianmiezhan"
2181,24,3100,"","欧米茄时空狭缝","oumijiashikongxiafeng"
2182,24,3101,"","欧米茄零式时空狭缝","oumijialingshishikongxiafeng"
2183,24,3102,"","德尔塔幻境","deertahuanjing"
2184,24,1207,"","星导寺","xingdaosi"
2185,24,1208,"","斯卡拉遗迹","sikalayiji"
2186,24,2211,"","神龙梦幻歼灭战","shenlongjianjizhan"
2187,24,3500,"","团队任务","tuanduirenwu"
2188,24,3520,"","重返伊瓦利斯","chongfanyiwalisi"
2189,24,3521,"","失落之都拉巴纳斯塔","shiluozhidulabanasita"
2190,24,3400,"","巴哈姆特绝境战","bahamutejuejingzhan"
2191,24,6300,"","烈羽争锋","lieyuzhengfeng"
2192,24,6301,"","距骨研究所（机动战）","juguyanjiusuojidongzhan"
2193,24,1209,"","狱之盖","yuzhigai"
2194,24,2215,"","白虎镇魂战","baihuzhenhunzhan"
2195,24,2216,"","白虎诗魂战","baihushihunzhan"
2196,24,3103,"","西格玛幻境","xigemahuanjing"
2197,24,4050,"","禁地优雷卡","jindiyouleika"
2198,24,4051,"","常风之地","changfengzhidi"
2200,49,0,"Mount[1-1,4-6,8-9,15-15,18-22,25-38,40-50,52-56,58-59,62-62,65-65,67-78,80-84,86-87,90-102,104-106,108-116,121-127,130-130,133-133,135-136,138-146,148-148,150-154,156-156,158-164,166-168,170-195,197-197,200-209,211-220,222-226,228-243,245-250,252-269,273-274,277-277,279-288,290-294,297-306,308-308,310-336,338-340,342-354,356-358,360-365,372-374,379-379,381-383,385-386,388-390,393-393,395-395,398-403,407-408]","【坐骑】","zuoqi."
2201,50,0,"ClassJob[1-42]","【职业与特职】","zhiyeyutezhi."
2202,51,0,"PlaceName[20-37,39-59,61-65,94-94,107-107,112-112,123-123,125-125,128-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,230-230,237-237,239-239,260-260,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,401-401,404-404,406-406,411-411,418-418,425-427,430-430,457-457,464-468,478-478,493-493,496-498,548-548,617-617,694-695,733-733,1301-1304,1334-1334,1363-1363,1374-1374,1377-1377,1390-1390,1399-1399,1406-1409,1431-1431,1436-1436,1484-1484,1500-1500,1628-1628,1633-1633,1638-1638,1645-1645,1647-1647,1664-1665,1708-1708,1714-1714,1723-1723,1731-1731,1740-1740,1742-1742,1759-1759,1792-1793,1799-1802,1805-1805,1807-1807,1809-1809,1835-1835,1841-1841,1847-1847,1853-1853,1857-1857,1868-1868,1884-1884,2000-2002,2018-2018,2025-2025,2031-2031,2034-2034,2038-2038,2042-2042,2046-2046,2050-2050,2081-2082,2088-2088,2090-2090,2099-2101,2116-2116,2123-2123,2130-2131,2147-2148,2151-2151,2178-2178,2181-2181,2200-2200,2204-2204,2214-2214,2256-2256,2265-2266,2295-2295,2297-2301,2310-2310,2327-2327,2340-2340,2354-2354,2357-2360,2367-2367,2372-2372,2383-2383,2400-2404,2406-2414,2448-2450,2462-2462,2483-2483,2485-2485,2496-2496,2499-2499,2510-2510,2529-2530,2545-2545,2549-2549,2586-2586,2589-2589,2613-2613,2634-2634,2646-2646,2660-2660,2665-2665,2670-2670,2691-2691,2693-2693,2707-2708,2715-2715,2717-2720,2725-2725,2727-2727,2736-2736,2762-2762,2769-2769,2773-2773,2775-2775,2779-2779,2793-2793,2801-2801,2805-2805,2810-2810,2813-2814,2822-2822,2833-2833,2850-2851,2864-2864,2936-2936,2950-2958,2979-2979,2982-2982,2985-2985,2997-2997,3007-3007,3017-3018,3044-3044,3050-3050,3057-3057,3075-3075,3094-3094,3105-3105,3122-3122,3129-3129,3135-3135,3139-3139,3147-3147,3156-3157,3170-3170,3179-3179,3195-3195,3205-3205,3214-3220,3222-3222,3229-3229,3378-3378,3385-3385,3425-3425,3435-3435,3442-3442,3467-3469,3477-3477,3486-3487,3492-3492,3511-3511,3534-3534,3568-3568,3581-3581,3590-3590,3595-3595,3597-3597,3620-3620,3635-3635,3644-3644,3647-3647,3662-3663,3684-3686,3700-3713,3736-3736,3759-3759,3769-3770,3783-3783,3797-3799,3818-3818,3833-3833,3850-3850,3852-3852,3880-3880,3886-3886,3894-3894,3903-3903,3915-3915,3926-3926,3928-3929,3938-3938,3949-3949,3966-3966,3973-3973,3978-3978,3983-3983,4015-4015,4042-4043,4090-4095,4098-4098,4100-4100,4111-4111,4118-4118,4135-4135,4139-4139,4146-4146,4154-4154,4167-4167,4180-4180,4196-4199,4227-4227,4249-4250,4258-4258,4270-4270,4287-4287,4289-4289,4296-4297,4307-4308,4338-4338,4358-4358,4362-4362,4375-4375,4377-4377,4383-4383,4416-4416,4431-4431,4441-4441,4443-4443,4480-4480,4500-4510,4540-4540,4550-4550,4562-4562,4582-4582,4595-4595,4598-4598,4602-4603,4614-4614,4625-4625,4659-4659,4664-4664,4667-4667,4678-4678,4685-4685,4694-4694,4700-4700,4713-4713,4721-4721,4754-4754,4909-4909,4926-4926,4932-4932,5000-5000,5007-5007,5027-5027,5102-5105,5114-5117,5126-5126,5137-5138,5153-5153,5155-5156,5175-5177,5219-5219,5240-5240,5266-5266,5276-5277,5284-5284,5297-5297,5301-5301]","【地名】","diming."
2203,52,0,"Race","【民族】","minzu."
2204,53,0,"Tribe","【部族】","buzu."
2205,54,0,"GuardianDeity[1-12]","【守护神】","shouhushen."
2206,55,0,"GeneralAction[1-10,12-22,24-27,31-42]","【共通技能】","gongtongjineng."
2207,56,0,"Action[9-9,15-17,20-24,27-31,37-38,40-46,48-49,51-54,56-56,61-62,65-66,69-70,74-75,78-78,83-88,90-90,92-92,94-94,96-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-133,135-137,139-142,144-144,147-147,149-149,152-159,162-163,166-167,172-173,181-181,185-186,188-190,197-208,210-211,215-215,218-218,220-222,224-224,227-228,232-232,235-235,237-241,260-260,268-269,272-273,280-280,288-291,294-297,299-300,303-303,802-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2258-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2887-2887,2890-2890,3538-3543,3545-3545,3547-3547,3549-3552,3554-3563,3566-3566,3568-3571,3573-3573,3576-3579,3581-3587,3594-3596,3598-3601,3603-3603,3606-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3639,3641-3641,3643-3643,4072-4073,4081-4081,4086-4087,4095-4095,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4574-4574,4589-4589,4595-4596,4631-4631,4639-4639,7381-7397,7399-7416,7418-7422,7426-7442,7444-7445,7447-7447,7449-7449,7477-7493,7495-7499,7503-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7861-7863,7867-7867,7869-7869,7903-7906,7909-7911,8324-8324,15989-16015,16137-16153,16155-16165,16191-16196,16457-16474,16476-16483,16485-16489,16491-16507,16510-16511,16514-16519,16524-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16889-16889,17105-17106,17206-17206,17209-17209,17215-17215,17864-17865,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,21177-21178,21203-21205,22182-22185,24283-24318,24373-24405,24858-24859,25589-25590,25746-25755,25757-25774,25776-25778,25780-25840,25843-25851,25855-25862,25865-25868,25871-25875,25880-25880,25882-25885,26521-26521,26804-26806,26870-26872,27523-27523,29729-29734,32065-32068,34606-34647,34650-34681,34683-34686,34688-34691,34866-34867,34871-34871,35347-35349,35920-35922,36918-36932,36934-36999,37002-37035,37045-37047,37594-37595]","【技能】","jineng."
