70915.15,"C_BGM_02",1054789
70915.16,"_ACTOR_03",1054196
70915.17,"LOC_ACTOR_NASH_TACOS",1056034
70918.0,"",47887
70918.1,"",47886
70918.2,"",47888
70918.3,"",47889
70918.4,"`a",90
70918.5,"n",187
70918.6,"l",241
70918.7,"�",5706
70918.8,"PON",1053728
70918.9,"BASE_VIPER_WEAPON",1053687
70918.10,"PICTOMANCER_WEAPON",1056043
70918.11,"SE_01",11559006
70918.12,"X_01",11559009
70918.13,"_ACTOR_01",11660068
70918.14,"C_ACTOR_03",1053806
70918.15,"ND_ACTOR1",1054005
70918.16,"INVIS_ACTOR_01",1053804
70918.17,"R_02",1054004
70918.18,"_ACTOR_04",20192
70918.19,"LOC_BGM1",20198
70928.0,"",0
70928.1,__HEX__02,0
70928.2,"",0
70928.3,"",0
70928.4,"",0
70928.5,"",0
70928.6,"",0
70928.7,"",0
