key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
132,1,7,False,133,2,0,False,0,0,0,0,0,0,0,0,0,0,"另外，兑换时间是抽选结果发表后一周内，
即下周<ResetTime>1707</ResetTime><Switch(TopLevelParameter(220))><Case(1)>周日</Case><Case(2)>周一</Case><Case(3)>周二</Case><Case(4)>周三</Case><Case(5)>周四</Case><Case(6)>周五</Case><Case(7)>周六</Case></Switch>的<If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点（地球时间）为止。","","","","","","","","","",""
133,1,7,False,83,2,0,False,0,0,0,0,0,0,0,0,0,0,"请注意：一旦错过奖品领取时间，
应得的金碟币与奖品将会作废，无法再次领取。","","","","","","","","","",""
134,9,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
135,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"您获得了<Value>IntegerParameter(1)</Value>等奖，恭喜您！
那么，请收下奖品金碟币。","","","","","","","","","",""
136,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇，居然是1等奖，恭喜您！
那么，请收下奖品金碟币
和附加奖品<Sheet(Item,IntegerParameter(1),0)/>！","","","","","","","","","",""
137,1,0,False,41,2,764,False,0,0,0,0,0,0,0,0,0,0,"接下来就请耐心等待中选号码的公布！
请您务必在仙人彩见证号码公布的瞬间。","","","","","","","","","",""
138,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"确定要对其使用特制烟球吗？","是","否","","","","","","","",""
139,1,0,False,25,2,764,False,0,0,0,0,0,0,0,0,0,0,"我这里有些东西要送给金碟游乐场的工作人员，
可麻烦的是，跟我们作对的某个盗贼团，
现在正紧盯着我的一举一动。","","","","","","","","","",""
140,2,0,False,141,2,0,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
141,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我已经在你的地图上做好标记了，
请你将壶交给在任意标记位置的2名工作人员！","","","","","","","","","",""
142,1,0,False,26,2,764,False,0,0,0,0,0,0,0,0,0,0,"我这里有些东西要送给金碟游乐场的工作人员，
可麻烦的是，跟我们作对的某个盗贼团，
现在正紧盯着我的一举一动。","","","","","","","","","",""
143,2,0,False,144,2,0,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
144,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我已经在你的地图上做好标记了，
请你将壶交给在标记位置的3名工作人员！","","","","","","","","","",""
145,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"舞蹈最重要的就是沉住气！
越是着急就越跳不好。","","","","","","","","","",""
146,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"要想完美地记住4次动作可不是一件容易事哦？","","","","","","","","","",""
147,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"关键在于仔细看清每一次的动作……
这需要相当优秀的注意力和观察力。","","","","","","","","","",""
148,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"你的身材还挺不错的嘛。
到底能坚持到哪一步呢，我很期待哦！","","","","","","","","","",""
149,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"优雅，柔和……
舞蹈需要高尚的气质。","","","","","","","","","",""
150,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"哎呀，竟然还有闲心和我聊天，
别松懈，集中精神坚持到最后！","","","","","","","","","",""
151,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"舞蹈的每一个动作都是有其特殊含义的，
如果不能理解其意义所在，那就理解不了舞蹈的本质。","","","","","","","","","",""
152,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"你的激情不够啊！
再来、再来、再来一组！","","","","","","","","","",""
153,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"将意识集中至指尖上，
让全身的神经觉醒！","","","","","","","","","",""
154,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"打开、伸展、交叉……
对不起，请别和我说话，我需要集中。","","","","","","","","","",""
155,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"……你跟得上我的舞步吗？
我的水平可跟别人不一样！","","","","","","","","","",""
156,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"不去享受舞蹈是种损失！
来，将你的情感全部爆发出来吧！","","","","","","","","","",""
157,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"申请参赛需要<Value>IntegerParameter(1)</Value>金碟币。
确定要申请吗？
[所持金碟币：<Format(IntegerParameter(2),FF022C)/>]","是","否","","","","","","","",""
158,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
159,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
160,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"这里制作的鸡尾酒广受好评，
喝过的人都说它像一场不会醒的美梦，
那种甜蜜感、幸福感，绝对值得一试。","","","","","","","","","",""
161,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我的接客之道与招待之心，
都是从这游乐场的所有者——戈德伯特大人那里学来的……
每当我看到眼前的这座雕像，都会变得更加努力。","","","","","","","","","",""
162,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"哎哟，我可没有偷懒哦！
这也是我工作的一部分，
至于工作内容是什么嘛……就不能告诉你啦。","","","","","","","","","",""
163,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
164,1,0,False,165,2,764,False,0,0,0,0,0,0,0,0,0,0,"糟、糟糕了……
捣乱的小魔精变成了我的样子在附近徘徊！","","","","","","","","","",""
165,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请找到外貌跟我一模一样的人，
对其使用这个特制烟球，让小魔精现出原形！
注意不要和与我长得相似的人弄混……","","","","","","","","","",""
166,1,0,False,167,2,764,False,0,0,0,0,0,0,0,0,0,0,"我有一事相求，
有只小魔精好像变成了我的样子在附近徘徊……","","","","","","","","","",""
167,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请找到外貌跟我一模一样的人，
对其使用这个特制烟球，揭露小魔精的原形！
请注意，一定要跟我完全一样才行。","","","","","","","","","",""
168,1,0,False,169,2,764,False,0,0,0,0,0,0,0,0,0,0,"我想要拜托你一件事啊！
有只捣乱的小魔精变成了我的样子在附近逃窜，
我希望你能帮我把它找出来！","","","","","","","","","",""
169,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"找到外貌与我一样的人后，
就用这特制烟球好好教训它一番，
首先，你需要先确认好我的外貌！","","","","","","","","","",""
170,1,0,False,171,2,764,False,0,0,0,0,0,0,0,0,0,0,"请问，你有没有在附近看到和我长得一样的人？
我正在找一只小魔精，
你说它变谁不好，非要变成我逃跑！","","","","","","","","","",""
171,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"这个特制烟球你拿好，
用它的话就可以让小魔精现出原形了！
拜托了，请用烟球砸向外貌跟我一样的家伙！","","","","","","","","","",""
172,1,0,False,173,2,764,False,0,0,0,0,0,0,0,0,0,0,"那个，金碟游乐场的人委托我找一只小魔精，
结果这只小魔精变成了我的样子逃跑了！","","","","","","","","","",""
173,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请找到外貌跟我一样的人，
对其使用这特制烟球，使小魔精现出原形。
确认好我的外貌后就去找小魔精吧！","","","","","","","","","",""
174,1,0,False,175,2,764,False,0,0,0,0,0,0,0,0,0,0,"在这金碟游乐场混进了一只会换肤的小魔精，
最糟糕的是它变成了我的模样在附近徘徊！","","","","","","","","","",""
175,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请找到外貌跟我一样的冒险者，
对其使用特制烟球，让小魔精现出原形！
注意不要对长得相似的人用这烟球……","","","","","","","","","",""
176,1,0,False,177,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀呀，这下糟糕了。
有只小魔精变成了我的样子在附近徘徊呢。","","","","","","","","","",""
177,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"能不能请你帮忙找出外貌跟我一模一样的女孩子啊？
对小魔精用这特制烟球应该就可以让它现出原形了，
拜托你了！<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>！","","","","","","","","","",""
178,1,0,False,179,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯……我有事想要拜托你啊……
能不能在那些奇怪的冒险者当中，
找出外观与我一样的人？","","","","","","","","","",""
179,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"有只拥有变身能力的小魔精变成我的样子跑掉了……
拜托你，找到后就用这特制烟球砸它！","","","","","","","","","",""
180,1,0,False,181,2,764,False,0,0,0,0,0,0,0,0,0,0,"那个，我有件事想拜托你……
其实，有只小魔精变成了我的样子藏在这游乐场里，
估计是想要捉弄别人搞恶作剧。","","","","","","","","","",""
181,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请你找出外貌跟我一模一样的人，
并对其使用这特制烟球，让小魔精现出原形。
拜托你了！","","","","","","","","","",""
182,1,0,False,183,2,764,False,0,0,0,0,0,0,0,0,0,0,"你有没有看到过我啊？
有只小魔精变成了我的样子在附近徘徊，
虽说是工作，但自己找自己实在感觉别扭。","","","","","","","","","",""
183,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"拜托你找出外貌与我一模一样的人，
并对其使用这特制烟球，让小魔精现出原形。","","","","","","","","","",""
184,1,0,False,185,2,764,False,0,0,0,0,0,0,0,0,0,0,"啧啧，找不到啊……
有只小魔精利用换肤变成了我的样子。","","","","","","","","","",""
185,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"能不能请你找到外观和我一样的人？
并用这个特制烟球让小魔精现出原形。
还请注意不要伤害到与我长得相似的人。","","","","","","","","","",""
186,1,0,False,187,2,764,False,0,0,0,0,0,0,0,0,0,0,"……变得麻烦了呢。
本来想抓住跑进这里的小魔精，
结果它却变成了我的样子逃跑了。","","","","","","","","","",""
187,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"小魔精的外貌应该与我一模一样才对，
请你找出与我外貌一样的人，
然后对其使用特制烟球，让小魔精现出原形！","","","","","","","","","",""
188,1,0,False,189,2,764,False,0,0,0,0,0,0,0,0,0,0,"该死！可恶的小魔精！
你要没事也帮我找找那只恶作剧的小魔精。
你说它变谁不好，非要变成我的样子逃跑。","","","","","","","","","",""
189,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"拜托你找到外貌与我一模一样的家伙，
然后对其使用特制烟球，教训教训那小混蛋！
千万别跟与我长得相似的人弄混！","","","","","","","","","",""
190,1,0,False,191,2,764,False,0,0,0,0,0,0,0,0,0,0,"我……长得有那么丑么……
其实我在追一只小魔精，可它却变成了我的模样，
结果我被我的样子震撼到了，导致小魔精逃走了……","","","","","","","","","",""
191,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"自己找自己也怪难受的……
拜托你找出外貌与我一样的冒险者，并对其使用特制烟球，
让小魔精现出原形！","","","","","","","","","",""
192,1,0,False,193,2,764,False,0,0,0,0,0,0,0,0,0,0,"你听我说……
有只捣乱的小魔精用换肤变成了我的样子！","","","","","","","","","",""
193,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"很过分对吧！
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，拜托你了，找出变成我样子的小魔精，
并对它使用特制烟球，让它现出原形！","","","","","","","","","",""
194,1,0,False,195,2,764,False,0,0,0,0,0,0,0,0,0,0,"请问，你有没有在附近看到和我长得一样的人？
有只小魔精变成了我的样子在附近徘徊才对，
找了很久都没找到，愁死了。","","","","","","","","","",""
195,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"可以的话能不能也请你帮忙找找那只小魔精……
然后用这特制烟球教训教训它，
不过附近有好多人与我打扮相似，还请多注意。","","","","","","","","","",""
196,1,0,False,197,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇……怎么办啊……
捣蛋的小魔精逃跑了……
而且还是变成了我的样子逃跑的……","","","","","","","","","",""
197,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果有谁被恶作剧了，遭殃的是我……
求你了，请找出小魔精并对其使用特制烟球，
让它现出原形！","","","","","","","","","",""
198,1,0,False,199,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎……捣乱的小魔精还真是让人伤脑筋呢……
本以为能抓住它了，可没想到它却变成了我的样子逃跑了……
我已经不行了……","","","","","","","","","",""
199,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请你找出外貌与我一模一样的人，
并对其使用特制烟球，好好教训小魔精一番。
还请仔细观察我的特征，找出一模一样的人。","","","","","","","","","",""
200,1,0,False,201,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊……跟丢了……
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，可以的话请帮帮我吧！
我正在找一只小魔精，它变成了我的样子。","","","","","","","","","",""
201,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"小魔精变得和我一模一样，请你把它找出来，
并对其使用特制烟球，让小魔精现出原形！
拜托你啦！","","","","","","","","","",""
202,1,0,False,203,2,764,False,0,0,0,0,0,0,0,0,0,0,"该死！本来说捕获一只爱捣乱的小魔精，
结果却被它跑掉了，还变成了我的样子……
真是狡猾的妖异！","","","","","","","","","",""
203,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"抱歉，能不能请你找出变成我样子的小魔精？
然后用这特制烟球让它现出原形。
这附近好像有长得与我相似的人，还请多注意……","","","","","","","","","",""
204,1,0,False,205,2,764,False,0,0,0,0,0,0,0,0,0,0,"我刚要抓住小魔精的时候，它却突然变成了绝世美女……
我仔细一看那位绝世美女，没想到竟然是我自己！
看来小魔精是变成了我的样子！","","","","","","","","","",""
205,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请你找出小魔精，对其使用这特制烟球，让它现出原形！
绝世美女有我一个就够了！请不要手软！","","","","","","","","","",""
206,1,0,False,207,2,764,False,0,0,0,0,0,0,0,0,0,0,"我正在追捕溜进这里的小魔精……
结果它却变成了我的样子逃跑了……","","","","","","","","","",""
207,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"真是抱歉，能不能请你帮忙找一下外貌与我一模一样的人？
找到了的话就对其使用这特制烟球，让它现出原形。","","","","","","","","","",""
208,1,0,False,209,2,764,False,0,0,0,0,0,0,0,0,0,0,"我算是服了这捣乱的小魔精……
它竟然变成了我的样子……
你能不能帮我找出小魔精啊？","","","","","","","","","",""
209,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果找到了的话，就对其使用这特制烟球。
如果真是小魔精的话，它就会变回原本的模样了……
还请注意不要跟与我相似的人弄混。","","","","","","","","","",""
210,1,0,False,211,2,764,False,0,0,0,0,0,0,0,0,0,0,"总感觉大家在用奇怪的目光看我……
好像是因为有只小魔精变成了我的样子在捣乱……
能不能请你在它把事情弄大之前把它找出来？","","","","","","","","","",""
211,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果看到外貌跟我一样的女性，就对它用这个特制烟球，
这样它就会变回原形了，大家也就知道捣乱的人不是我了！
只是要注意别对与我相似的普通人使用这个烟球……","","","","","","","","","",""
212,1,0,False,213,2,764,False,0,0,0,0,0,0,0,0,0,0,"该死！可恨的小魔精！
竟然变成了我的样子胡搞瞎搞！
请你帮我找出变成了我的样子的小魔精！","","","","","","","","","",""
213,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"切记，要找的是外貌与我一模一样的人！
找到后就用这个特制烟球砸它！
我要让它后悔变成了我的样子！","","","","","","","","","",""
214,1,0,False,215,2,764,False,0,0,0,0,0,0,0,0,0,0,"我在追捕小魔精的时候，它竟然变成了我的样子……
结果我被英俊潇洒的自己迷得神魂颠倒，
不小心让小魔精跑掉了……","","","","","","","","","",""
215,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"不能就这么放置不管……拜托你找出与我一样英俊的美男子，
然后用这个特制烟球让小魔精现出原形……
虽然我觉得没有像我这么俊俏的人了，不过还是要注意相似的人……","","","","","","","","","",""
216,1,0,False,217,2,764,False,0,0,0,0,0,0,0,0,0,0,"拥有换肤能力的小魔精变成了我的样子在附近徘徊……
要是它以我的样子做了坏事就不好了！
能不能在它做坏事之前帮我找到它？","","","","","","","","","",""
217,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"不知为何，有很多与我相似的人……我自己也晕了……
请你找到跟我长得一模一样，衣着也一样的人，
对其使用特制烟球，让小魔精现出原形！","","","","","","","","","",""
218,1,0,False,219,2,764,False,0,0,0,0,0,0,0,0,0,0,"捣乱的小魔精变成了我的样子在到处恶作剧……
这里客人很多，我想抓它也抓不住……
请你帮我找出那只小魔精好不好？","","","","","","","","","",""
219,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"它的样子与我一模一样才对，
找到后就用这个特制烟球让它现出原形……
还请注意不要伤及到仅仅相似的人……","","","","","","","","","",""
220,1,0,False,221,2,764,False,0,0,0,0,0,0,0,0,0,0,"该死的小魔精，刚要抓住它的时候，它却变成了我的样子……
结果我被那高大的身躯所吓倒……使得小魔精跑掉了……
它应该还在附近才对，能不能帮我把它找出来？","","","","","","","","","",""
221,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"请你去找出外貌与我一模一样的人……
然后用这特制烟球使它现出原形……
不用害怕，看着壮那都是假的……","","","","","","","","","",""
222,1,0,False,223,2,764,False,0,0,0,0,0,0,0,0,0,0,"你有没有看到过另一个我啊？
好像有只小魔精变成了我的样子在附近徘徊……
我想在它用我的样子做坏事之前抓住它！","","","","","","","","","",""
223,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"它应该有着跟我一样的外貌……
找到的话就用这特制烟球使它现出原形！
最近与我长得像的人很多，不要弄错哦。","","","","","","","","","",""
224,1,0,False,225,2,764,False,0,0,0,0,0,0,0,0,0,0,"不好了不好了！小魔精变成了我的样子跑掉了！
如果它在这游乐场里瞎搞的话，我就要破产了！","","","","","","","","","",""
225,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"必须快点抓住它才行，请你找到和我外貌完全一致的人，
并对它使用这特制烟球，让小魔精现出原形！
哎呀呀，真是糟糕了，不快点的话！！","","","","","","","","","",""
226,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳！
这里还有用烟球砸人的游戏吗？","","","","","","","","","",""
227,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"喵！
喵哈哈哈，好多烟喵！","","","","","","","","","",""
228,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀！
金碟游乐场居然有这么过激的游戏啊……咳……","","","","","","","","","",""
229,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇……原来如此……我知道了，
原来你就是大家说的那只小魔精啊……
要是再这么捣乱的话……我就把你交到妖异猎人手里！","","","","","","","","","",""
230,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……咳！
呜呜……有什么事请动嘴不要动手喵……","","","","","","","","","",""
231,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇……这是什么……
我知道了，是为了让我变得更受瞩目的活动吧！","","","","","","","","","",""
232,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……呸，
原来还有这样的活动啊。","","","","","","","","","",""
233,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳……
原来是为了看我受惊的这一幕，
所以大家才一直偷偷观察我的啊！","","","","","","","","","",""
234,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎？哎哎？
……我做什么了吗？
真是吓死我了！","","","","","","","","","",""
235,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"呀！
你向我搭话就是为了对我做恶作剧吗？
真是过分！","","","","","","","","","",""
236,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳……
……这、这也是一种游戏？","","","","","","","","","",""
237,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哈啊！
……嘎哈哈！
竟然从正面向我扔烟球，真是有意思！","","","","","","","","","",""
238,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯嗯……这是什么娱乐活动吗？
完全不知道发生了什么，总之好厉害！","","","","","","","","","",""
239,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇！吓死我了！
这到底是什么娱乐活动啊！","","","","","","","","","",""
240,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"喂、喂！你这是干嘛啊？
我什么都看不见了啊！","","","","","","","","","",""
241,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"这是什么味道？
看来不是普通的烟球啊……","","","","","","","","","",""
242,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳咳……
……从没听过还有用烟球欢迎别人的。
不愧是金碟游乐场，玩法新奇！","","","","","","","","","",""
243,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"呸呸……
……嘿，我说怎么感觉有人老盯着我，
原来要对我做恶作剧啊！","","","","","","","","","",""
244,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"发生了什么……
总感觉大家都在盯着我啊……","","","","","","","","","",""
245,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……你老盯着我的脸看什么看？
上面有什么吗？","","","","","","","","","",""
246,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哈哈，金碟游乐场还真是有趣。
……不过，总感觉有人在盯着我。","","","","","","","","","",""
247,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"偶尔来这里休息休息也不错啊……","","","","","","","","","",""
248,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"是我的错觉么？怎么感觉大家都在看我。","","","","","","","","","",""
249,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"总感觉大家都在注视着我……
哼哼，太美也是一种罪啊！","","","","","","","","","",""
250,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"这是怎么回事？总感觉有人在盯着我……","","","","","","","","","",""
251,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"在这里总感觉时间过得很快，
你也这么觉得吧。","","","","","","","","","",""
252,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"都说这附近藏着一只喜欢捣乱的小魔精，
真的有么？","","","","","","","","","",""
253,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯！！今天要好好玩一玩！
哼哼哼，谁也别想打搅我！","","","","","","","","","",""
254,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇哇！金碟游乐场……
我只听过传闻，没想到这么赞……
今天要玩个够！","","","","","","","","","",""
255,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"难道说……我的举止很奇怪？
要注意不能被其他人看出来我是乡下来的才行……","","","","","","","","","",""
256,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"总感觉有人盯着我，好难受……","","","","","","","","","",""
257,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"这么豪华的地方我还是第一次看见。
真是太棒了。","","","","","","","","","",""
258,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"今天我要痛快地玩一场！
不过从什么开始呢，真头疼。","","","","","","","","","",""
259,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哈哈哈哈哈！
这地方太好玩了喵！","","","","","","","","","",""
260,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"就算在金碟游乐场玩一整天都不会腻啊。
嗯，接下来去玩什么呢？","","","","","","","","","",""
261,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"真没想到捣乱的小魔精潜入游乐场里了啊。
我难得玩得这么开心，可别扫了我的兴。","","","","","","","","","",""
262,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"总觉得自己被注视着喵。
……是我的错觉吗喵？","","","","","","","","","",""
263,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"虽然可能是我想太多了，
但总觉得大家都在盯着我啊……","","","","","","","","","",""
264,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"真是个热闹的地方啊。
既然如此，就算有妖异混入了人群中，也没有人知道吧。","","","","","","","","","",""
265,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"总觉得我被人瞟了好几眼。
究竟是怎么回事……","","","","","","","","","",""
266,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我总觉得有人在盯着我。
虽说我觉得自己并没有做什么引人注目的事吧。","","","","","","","","","",""
267,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你、你也找我有事？！
刚刚就好多莫名其妙的人过来跟我搭话，还盯着我的脸看……
总觉得有点可怕……","","","","","","","","","",""
268,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"有这么多好玩的娱乐设施，
究竟从哪个玩起呢，好纠结……","","","","","","","","","",""
269,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊哈哈，太开心了，笑得停不下来了！","","","","","","","","","",""
270,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我说，你知道这是怎么一回事吗？
总感觉自己在被各种各样的家伙盯着看……","","","","","","","","","",""
271,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"难道说，我很引人注目？
大家终于发现我的魅力了啊！","","","","","","","","","",""
272,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我感受到了奇怪的气息……
难道有什么不是人类的东西混入了这里？","","","","","","","","","",""
273,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"好像有捣乱的小魔精混入了这里啊。
别担心，要是让我发现了我会把它收拾掉的！","","","","","","","","","",""
274,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯，这里就是金碟游乐场啊……
跟我听说的一样，是个热闹又欢乐的地方。","","","","","","","","","",""
275,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你为什么一直盯着我看？
难道说你知道我中了大奖？
哼，别想从我这拿到一枚金碟币，求我也没用！","","","","","","","","","",""
276,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
277,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
278,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"今天就忘记冒险的事，先玩个痛快吧。","","","","","","","","","",""
279,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"捣乱的小魔精似乎就在这附近啊。
真是的，这妖异净给人找麻烦。","","","","","","","","","",""
